test,period,n_components,p,q,RSS,amplitude,acrophase,mesor,n_points
AGAP5/nlrp3,20.5,1.0,0.0077996962442041795,0.025913143277007,0.0322414206049646,0.3116863585332798,-0.5417164480051557,5.995851244166684,7.0
AGAP5/nlrp3,20.6,1.0,0.008130091131850259,0.025913143277007,0.0329172109961114,0.31091376964633904,-0.5054561472505328,5.995356205071248,7.0
AGAP5/nlrp3,20.7,1.0,0.008500913364064,0.025913143277007,0.033659535581063035,0.3101193196099539,-0.46967351328160484,5.99483858476206,7.0
AGAP5/nlrp3,20.8,1.0,0.00891238116036408,0.025913143277007,0.03446451730801823,0.3093045847087269,-0.4343681564205889,5.994299676494077,7.0
AGAP5/nlrp3,20.9,1.0,0.00936478017857667,0.025913143277007,0.035328412138198075,0.3084710648844011,-0.39953919518112535,5.9937407027024605,7.0
AGAP5/nlrp3,21.0,1.0,0.009858434321699305,0.025913143277007,0.03624760346139573,0.3076201967062024,-0.3651852683313252,5.993162817773879,7.0
AGAP5/nlrp3,21.1,1.0,0.010393680051700382,0.025913143277007,0.03721859686917537,0.3067533649037655,-0.33130454784777297,5.992567110875825,7.0
AGAP5/nlrp3,21.2,1.0,0.010970843932602947,0.025913143277007,0.038238015323360804,0.3058719124789166,-0.29789475274193383,5.991954608810563,7.0
AGAP5/nlrp3,21.3,1.0,0.011590223151565104,0.025913143277007,0.03930259474093037,0.30497714942929677,-0.2649531637298152,5.991326278865672,7.0
AGAP5/nlrp3,21.4,1.0,0.012252068790154724,0.025913143277007,0.04040918000229263,0.30407036013154104,-0.2324766387059981,5.990683031638234,7.0
AGAP5/nlrp3,21.5,1.0,0.0129565716385035,0.025913143277007,0.04155472137799216,0.30315280944417483,-0.20046162897509975,5.990025723813817,7.0
AIM1L/ctrl,20.5,1.0,0.0035091507528359767,0.012976829998008865,1.3279785628944953,0.16606874690732498,-1.1092629183279574,7.593818976066805,36.0
AIM1L/ctrl,20.6,1.0,0.0036850541876021214,0.012976829998008865,1.3319209480423644,0.16531543280950256,-1.0917737651873265,7.593734671972815,36.0
