test,period,n_components,p,q,RSS,amplitude,acrophase,mesor,n_points
AC093418.1/nlrp3,18.0,1.0,0.046487306168402354,0.0802962561090586,28.081700451899952,1.3169517106216402,-0.05726114878773859,2.420732112586329,18.0
AC093418.1/nlrp3,19.0,1.0,0.040607490144691116,0.0802962561090586,27.57991804683289,1.3474556601076395,-6.148741118324585,2.4767576270042655,18.0
AC093418.1/nlrp3,20.0,1.0,0.03801603366368833,0.0802962561090586,27.338481743670318,1.3690847569676396,-5.984498716759347,2.5342740991160637,18.0
AC093418.1/nlrp3,21.0,1.0,0.037211013995769204,0.0802962561090586,27.260575433266023,1.3889373368677282,-5.84116031987823,2.592991125925934,18.0
AC093418.1/nlrp3,22.0,1.0,0.03740146951909551,0.0802962561090586,27.279137853040364,1.4109946821813732,-5.714206789236969,2.652941121069075,18.0
AC093418.1/nlrp3,23.0,1.0,0.0381505454797898,0.0802962561090586,27.351359548203614,1.4372161789912719,-5.60043693205707,2.714276395091143,18.0
AC093418.1/nlrp3,24.0,1.0,0.039206263440720535,0.0802962561090586,27.45108695652174,1.4684108106244218,-5.497517742296983,2.7771739130434785,18.0
AC093418.1/nlrp3,25.0,1.0,0.040418559468963666,0.0802962561090586,27.5627743179951,1.504784667215358,-5.40370198433097,2.8417973386947155,18.0
AC093418.1/nlrp3,26.0,1.0,0.04169633934765249,0.0802962561090586,27.67739480594383,1.5462511755818091,-5.317647674814828,2.9082855003186037,18.0
AC093418.1/nlrp3,27.0,1.0,0.04298395893357587,0.0802962561090586,27.789858792471783,1.5925970549607549,-5.238300243722871,2.9767517210273557,18.0
AC093418.1/nlrp3,28.0,1.0,0.04424768870462337,0.0802962561090586,27.897432172341198,1.6435673113995322,-5.164813907013428,3.047286950834178,18.0
AC093426.1/nlrp3,21.0,1.0,0.035659506533773366,0.08469132801771175,2.8851554946851086,0.46706730548287395,-6.083537137552512,0.24019337054430095,18.0
