test,period,n_components,p,q,RSS,amplitude,acrophase,mesor,n_points
KLHL18/ctrl,10.0,1.0,0.010538531736915657,0.133734085716314,3299098.594651294,586.4179434272687,-2.8121452279521586,1984.1665973853114,18.0
KLHL18/ctrl,11.0,1.0,0.022500433948185905,0.133734085716314,3650200.606746316,485.5416202442868,-2.2702544160500753,1985.6381176791929,18.0
KLHL18/ctrl,12.0,1.0,0.04889820449598037,0.133734085716314,4048215.9226824576,440.6545618121595,-1.9084733499664246,1981.4814305555547,18.0
KLHL18/ctrl,25.0,1.0,0.04927045263232621,0.133734085716314,4052311.487078982,454.0551561055659,-0.7382907211790934,2105.0095139255936,18.0
KLHL18/ctrl,26.0,1.0,0.04144576554650525,0.133734085716314,3959940.2754254113,469.1425507469043,-0.6256710963291336,2116.83658306895,18.0
KLHL18/ctrl,27.0,1.0,0.03556225148547465,0.133734085716314,3879923.656399598,484.0806221690835,-0.5182231042991964,2129.2892058457574,18.0
KLHL18/ctrl,28.0,1.0,0.03104819622361854,0.133734085716314,3810331.815247053,499.0832314678493,-0.41593944766479996,2142.357637003607,18.0
KLHL18/nlrp3,16.0,1.0,0.03670745244525331,0.05364935357383176,4239123.665826092,500.89724989580253,-2.0801110256831867,2004.8555227272727,18.0
KLHL18/nlrp3,17.0,1.0,0.018833197985457795,0.02981923014364151,3878216.6197787197,533.4534620456601,-1.9367680105541518,2019.4130472816055,18.0
KLHL18/nlrp3,18.0,1.0,0.009573618954487495,0.01653625092138749,3543662.3843668164,560.7077741864789,-1.774848068964411,2033.4831712541222,18.0
KLHL18/nlrp3,19.0,1.0,0.005139614047331098,0.009765266689929088,3261616.6933521125,581.3545159822896,-1.6045897814091932,2047.6807975808924,18.0
KLHL18/nlrp3,20.0,1.0,0.0030005595504019045,0.006334514606404021,3035772.018290895,597.1000673300885,-1.433940867293559,2062.4982288247325,18.0
KLHL18/nlrp3,21.0,1.0,0.0019144156264988554,0.004546737112934782,2859216.343565615,610.1139682811133,-1.2676480054869854,2078.217295160437,18.0
KLHL18/nlrp3,22.0,1.0,0.001324764179423732,0.0035957884870072726,2722245.762487091,622.0933202943776,-1.1081859335496067,2094.966435860395,18.0
KLHL18/nlrp3,23.0,1.0,0.000982284979765602,0.003110569102591073,2615815.972649136,634.1507234446561,-0.9566576347490086,2112.787398810432,18.0
KLHL18/nlrp3,24.0,1.0,0.0007707193110865207,0.002928733382128779,2532571.327294104,646.9483363312519,-0.8133874765545063,2131.679690217391,18.0
KLHL18/nlrp3,25.0,1.0,0.0006328151339336507,0.002928733382128779,2466867.1844926407,660.8513593603676,-0.6782741406937912,2151.6250864331832,18.0
KLHL18/nlrp3,26.0,1.0,0.0005387143151153184,0.002928733382128779,2414478.3879607646,676.0432700447612,-0.5509938136688196,2172.599820023472,18.0
KLHL18/nlrp3,27.0,1.0,0.00047196858314313417,0.002928733382128779,2372268.992489059,692.6012494657201,-0.4311158342226103,2194.5801317484875,18.0
KLHL18/nlrp3,28.0,1.0,0.0004230516482905955,0.002928733382128779,2337910.9896917106,710.542599176524,-0.3181680271848544,2217.5445058717396,18.0
KLHL2/ctrl,15.0,1.0,0.026796646941630864,0.03636687799221332,329485.4951981077,153.67828798752294,-5.658756197288566,1121.8440158590283,18.0
KLHL2/ctrl,16.0,1.0,0.009552043552039424,0.013960679037596081,287147.52623977256,165.3193648913006,-5.419827466570597,1119.2711136363637,18.0
KLHL2/ctrl,17.0,1.0,0.00411339910975983,0.006512881923786398,256636.85233075236,172.11775641278965,-5.183101685530381,1115.829749563742,18.0
KLHL2/ctrl,18.0,1.0,0.0022075644190708843,0.0038130658147588,236200.43409398076,175.6855498399687,-4.95074566053717,1111.6773716209093,18.0
KLHL2/ctrl,19.0,1.0,0.0014457470174659148,0.0027469193331852385,223239.58886949942,177.65917010176557,-4.726443979281115,1106.8460126820905,18.0
KLHL2/ctrl,20.0,1.0,0.0011036281967840011,0.0023298817487662246,215345.24091848894,179.25219237719222,-4.513011775729193,1101.3655562123486,18.0
KLHL2/ctrl,21.0,1.0,0.0009374644113057107,0.002226477976851063,210710.51665623227,181.18316617342344,-4.312001785907361,1095.2792541702543,18.0
KLHL2/ctrl,22.0,1.0,0.0008543071961721882,0.002226477976851063,208116.9481050304,183.80666283261993,-4.1239513349741035,1088.63408382198,18.0
KLHL2/ctrl,23.0,1.0,0.0008141282358283819,0.002226477976851063,206784.4842301906,187.26054829909796,-3.9487206456299666,1081.4728231938338,18.0
KLHL2/ctrl,24.0,1.0,0.0007977516130988072,0.002226477976851063,206224.97778384227,191.56934192969783,-3.785767248876263,1073.8310163043475,18.0
KLHL2/ctrl,25.0,1.0,0.0007951497394003137,0.002226477976851063,206135.17017511997,196.70476015602438,-3.634336504462363,1065.7368526618968,18.0
KLHL2/ctrl,26.0,1.0,0.0008007048430384023,0.002226477976851063,206326.60591353397,202.6178795979539,-3.49358402104409,1057.2121985295032,18.0
KLHL2/ctrl,27.0,1.0,0.0008111008430140565,0.002226477976851063,206681.79296245202,209.25503214285015,-3.3626500738026053,1048.2738706978414,18.0
KLHL2/ctrl,28.0,1.0,0.0008243040955000502,0.002226477976851063,207127.24772138405,216.56504148871275,-3.240702334366515,1038.9347921039416,18.0
KLHL20/ctrl,10.0,1.0,0.04018354665503654,0.15269747728913885,228855.8936424631,123.27819103111823,-2.7789525516253955,969.3235431310945,18.0
KLHL20/ctrl,11.0,1.0,0.029912381042552227,0.15269747728913885,220023.53112611535,114.48709452975082,-1.8851641056212267,973.3331493391756,18.0
KLHL20/ctrl,12.0,1.0,0.022032808748199573,0.15269747728913885,211234.56321025,121.80321412574105,-1.1795363134230605,979.0371666666663,18.0
KLHL20/ctrl,13.0,1.0,0.02385672854082921,0.15269747728913885,213486.51654833276,125.72359647481316,-0.6836810663122651,982.7447845779568,18.0
KLHL20/ctrl,14.0,1.0,0.039690409280439765,0.15269747728913885,228479.41390027656,121.91369212404746,-0.2974313122666715,984.5820354783459,18.0
KLHL21/ctrl,10.0,1.0,0.020221174118335794,0.34230046205530834,12542920.137717038,1025.779587368818,-2.730416973590947,3457.1601165721167,18.0
KLHL21/ctrl,11.0,1.0,0.0360316275847693,0.34230046205530834,13547182.827531494,859.8061548054276,-2.0910723239089837,3472.285219061945,18.0
