test,period,n_components,p,q,RSS,amplitude,acrophase,mesor,n_points
ADGRF4/ctrl,23.5,1.0,0.0230172401062631,0.0460344802125263,0.6626400683275376,0.1519520060286691,-2.943101624846398,5.770878168707931,25.0
ADGRF4/ctrl,23.6,1.0,0.0220273171663112,0.0460344802125263,0.6599971941490518,0.152697574059856,-2.91971706060698,5.770349968560225,25.0
ADGRF4/ctrl,23.7,1.0,0.0211129490068266,0.0460344802125263,0.6574582915042859,0.1533956025477569,-2.896793571805023,5.769845494252442,25.0
ADGRF4/ctrl,23.8,1.0,0.020268653790763,0.0460344802125263,0.655023580475794,0.1540472552437899,-2.874311056387316,5.76936437437084,25.0
ADGRF4/ctrl,23.9,1.0,0.0194893450469237,0.0460344802125263,0.652693015838641,0.1546537689950108,-2.852250127409939,5.768906187192359,25.0
ADGRF4/ctrl,24.0,1.0,0.0187703126250383,0.0460344802125263,0.6504663095269443,0.1552164372121208,-2.8305920960218827,5.768470467400107,25.0
ADGRF4/ctrl,24.1,1.0,0.018107202682172,0.0460344802125263,0.6483429525845229,0.1557365947395776,-2.809318953533841,5.768056712499879,25.0
ADGRF4/ctrl,24.2,1.0,0.0174959971915744,0.0460344802125263,0.6463222364141845,0.1562156041311735,-2.788413352911726,5.7676643889026575,25.0
ADGRF4/ctrl,24.3,1.0,0.0169329933724635,0.0460344802125263,0.6444032731748345,0.1566548433137345,-2.7678585899660524,5.767292937647046,25.0
ADGRF4/ctrl,24.4,1.0,0.0164147833569657,0.0460344802125263,0.642585015207881,0.1570556946052493,-2.7476385844544984,5.766941779743796,25.0
ADGRF4/ctrl,24.5,1.0,0.0159382343397255,0.0460344802125263,0.6408662734042607,0.1574195350397874,-2.727737861268388,5.76661032113174,25.0
ALKBH3/ctrl,20.5,1.0,0.0284040212030729,0.0753058553669561,2.65131112938908,0.1782838107398804,-1.3395344907487936,7.273118935767936,36.0
ALKBH3/ctrl,20.6,1.0,0.0289748265354585,0.0753058553669561,2.6545101655371237,0.1777755668029187,-1.3213788046409396,7.272888446972299,36.0
ALKBH3/ctrl,20.7,1.0,0.0296196261666559,0.0753058553669561,2.6580534493877006,0.1772494475004605,-1.303583250259172,7.272638569225171,36.0
ALKBH3/ctrl,20.8,1.0,0.0303394442122157,0.0753058553669561,2.6619243721474195,0.1767069598345582,-1.286131392915189,7.272370368834437,36.0
ALKBH3/ctrl,20.9,1.0,0.0311357384819288,0.0753058553669561,2.666107304276747,0.1761493002852213,-1.269006587841198,7.2720849674674115,36.0
ALKBH3/ctrl,21.0,1.0,0.0320103860943726,0.0753058553669561,2.670587557020528,0.1755773687073209,-1.2521921622378485,7.2717835335167855,36.0
ALKBH3/ctrl,21.1,1.0,0.0329656730902021,0.0753058553669561,2.6753513373138125,0.1749917835325797,-1.2356715902222002,7.271467273298076,36.0
ALKBH3/ctrl,21.2,1.0,0.0340042873982188,0.0753058553669561,2.6803856971465763,0.1743928982100731,-1.2194286588369343,7.271137422199857,36.0
ALKBH3/ctrl,21.3,1.0,0.035129314577372,0.0753058553669561,2.6856784784283145,0.1737808187776223,-1.2034476234420508,7.270795235903416,36.0
ALKBH3/ctrl,21.4,1.0,0.0363442358125182,0.0753058553669561,2.6912182543492262,0.1731554224205958,-1.1877133510288511,7.270441981781854,36.0
ALKBH3/ctrl,21.5,1.0,0.037652927683478,0.0753058553669561,2.696994268186111,0.1725163768457359,-1.172211450260089,7.270078930579698,36.0
ALPK2/ctrl,20.5,1.0,0.045714926479985,0.0752524982182865,2.8496955646925075,0.1966917738033733,-5.604124418704211,6.504381151965352,35.0
ALPK2/ctrl,20.6,1.0,0.0446512938731775,0.0752524982182865,2.8455057520702405,0.1977311409334279,-5.5772241348083424,6.505329109672008,35.0
ALPK2/ctrl,20.7,1.0,0.0437138544995243,0.0752524982182865,2.841734721801079,0.1986833600367297,-5.55042419881054,6.50625439665202,35.0
ALPK2/ctrl,20.8,1.0,0.0428961505400891,0.0752524982182865,2.838382920704767,0.19954754058212,-5.523722881638221,6.507155160673744,35.0
ALPK2/ctrl,20.9,1.0,0.0421923505989955,0.0752524982182865,2.8354496999069188,0.2003230840520481,-5.497119308558098,6.508029671737724,35.0
ALPK2/ctrl,21.0,1.0,0.041597208913473,0.0752524982182865,2.83293331574112,0.2010096875269463,-5.470613389864741,6.5088763304389765,35.0
ALPK2/ctrl,21.1,1.0,0.0411060271419199,0.0752524982182865,2.830830941580776,0.2016073433383366,-5.44420575598362,6.509693674873199,35.0
ALPK2/ctrl,21.2,1.0,0.0407146185246636,0.0752524982182865,2.829138690115451,0.2021163350327685,-5.417897696758641,6.51048038604348,35.0
ALPK2/ctrl,21.3,1.0,0.0404192742314701,0.0752524982182865,2.827851645402593,0.2025372299366108,-5.3916911046926455,6.511235291752143,35.0
ALPK2/ctrl,21.4,1.0,0.0402167317266541,0.0752524982182865,2.826963903869396,0.2028708686512259,-5.36558842190981,6.511957368989346,35.0
ALPK2/ctrl,21.5,1.0,0.0401041449968221,0.0752524982182865,2.826468623313336,0.2031183518386236,-5.339592590612243,6.512645744855162,35.0
ANGPTL4/ctrl,21.5,1.0,0.0463549300281844,0.0849840383850048,0.469474096275745,0.0730645660028895,-4.952131915200088,8.688838130745825,36.0
ANGPTL4/ctrl,23.5,1.0,0.00304698478103,0.00609396956206,0.3980719676686438,0.0993839749365963,-4.638772833222983,8.697329055581866,36.0
ANGPTL4/ctrl,23.6,1.0,0.0026389830520047,0.0058057627144103,0.3946187675658029,0.1004199348241728,-4.619542376822332,8.69764263336197,36.0
