test,period,n_components,p,q,RSS,amplitude,acrophase,mesor,n_points
ADGRF4/ctrl,23.5,1.0,0.02301724010626316,0.04603448021252632,0.6626400683275376,0.15195200602866915,-2.943101624846398,5.770878168707931,25.0
ADGRF4/ctrl,23.6,1.0,0.022027317166311233,0.04603448021252632,0.6599971941490518,0.152697574059856,-2.9197170606069798,5.770349968560225,25.0
ADGRF4/ctrl,23.7,1.0,0.021112949006826698,0.04603448021252632,0.6574582915042859,0.1533956025477569,-2.896793571805023,5.769845494252442,25.0
ADGRF4/ctrl,23.8,1.0,0.020268653790763036,0.04603448021252632,0.655023580475794,0.15404725524378995,-2.874311056387316,5.76936437437084,25.0
ADGRF4/ctrl,23.9,1.0,0.01948934504692379,0.04603448021252632,0.652693015838641,0.15465376899501088,-2.852250127409939,5.768906187192359,25.0
ADGRF4/ctrl,24.0,1.0,0.018770312625038366,0.04603448021252632,0.6504663095269443,0.15521643721212083,-2.8305920960218827,5.768470467400107,25.0
ADGRF4/ctrl,24.1,1.0,0.01810720268217203,0.04603448021252632,0.6483429525845229,0.15573659473957766,-2.8093189535338414,5.768056712499879,25.0
ADGRF4/ctrl,24.2,1.0,0.017495997191574464,0.04603448021252632,0.6463222364141845,0.15621560413117352,-2.788413352911726,5.7676643889026575,25.0
ADGRF4/ctrl,24.3,1.0,0.016932993372463567,0.04603448021252632,0.6444032731748345,0.15665484331373453,-2.7678585899660524,5.767292937647046,25.0
ADGRF4/ctrl,24.4,1.0,0.01641478335696578,0.04603448021252632,0.642585015207881,0.1570556946052493,-2.7476385844544984,5.766941779743796,25.0
ADGRF4/ctrl,24.5,1.0,0.01593823433972552,0.04603448021252632,0.6408662734042607,0.15741953503978742,-2.727737861268388,5.76661032113174,25.0
ALKBH3/ctrl,20.5,1.0,0.02840402120307295,0.07530585536695611,2.65131112938908,0.17828381073988048,-1.3395344907487936,7.273118935767936,36.0
ALKBH3/ctrl,20.6,1.0,0.028974826535458575,0.07530585536695611,2.6545101655371233,0.1777755668029187,-1.3213788046409396,7.272888446972299,36.0
