test,period,n_components,p,q,RSS,amplitude,acrophase,mesor,n_points
ADAMTS3/ctrl,20.5,1.0,0.04388476652917839,0.04388476652917839,4.420826152669546,0.23878774306428022,-1.5417319013678124,6.911876524298756,33.0
ADAMTS3/ctrl,20.6,1.0,0.042011889936886315,0.04388476652917839,4.4079906559641335,0.24025839625990272,-1.508204176093377,6.911972669740702,33.0
ADAMTS3/ctrl,20.7,1.0,0.0402407173417787,0.04388476652917839,4.395351026281482,0.24172444276181082,-1.4749390635482817,6.912079727831148,33.0
ADAMTS3/ctrl,20.8,1.0,0.03856470061866091,0.04388476652917839,4.382902889483576,0.24318683811292677,-1.4419387958784593,6.9121973667741115,33.0
ADAMTS3/ctrl,20.9,1.0,0.03697782454588805,0.04388476652917839,4.370642398953034,0.24464637211988965,-1.4092056807092044,6.912325227196525,33.0
ADAMTS3/ctrl,21.0,1.0,0.035474558015497704,0.04388476652917839,4.358566235407215,0.2461036760543008,-1.3767420507018415,6.912462924779987,33.0
ADAMTS3/ctrl,21.1,1.0,0.03404980976009264,0.04388476652917839,4.346671603602983,0.24755922971731803,-1.344550216120626,6.912610053028063,33.0
ADAMTS3/ctrl,21.2,1.0,0.032698888201945,0.04388476652917839,4.334956226203691,0.24901336839162838,-1.3126324207901405,6.912766186127322,33.0
ADAMTS3/ctrl,21.3,1.0,0.031417465060913474,0.04388476652917839,4.323418335060703,0.25046628969995155,-1.2809908017526395,6.912930881861028,33.0
ADAMTS3/ctrl,21.4,1.0,0.030201542387492952,0.04388476652917839,4.31205666014561,0.2519180603840588,-1.2496273528619102,6.913103684536031,33.0
ADAMTS3/ctrl,21.5,1.0,0.02904742271506222,0.04388476652917839,4.300870416355375,0.25336862301346336,-1.2185438924771015,6.913284127885765,33.0
ADAMTS3/ctrl,23.5,1.0,0.015041719490629712,0.030083438981259425,4.116255743025999,0.28120982109262954,-0.6562432175624584,6.917788292280846,33.0
ADAMTS3/ctrl,23.6,1.0,0.014660621412811325,0.030083438981259425,4.109219520772978,0.28246886967463275,-0.6310087528742672,6.918026885566789,33.0
ADAMTS3/ctrl,23.7,1.0,0.014301030573303564,0.030083438981259425,4.102422067439134,0.28370653049598876,-0.6060306492753255,6.918264352133194,33.0
ADAMTS3/ctrl,23.8,1.0,0.013962110573830566,0.030083438981259425,4.0958677193586075,0.28492152896839695,-0.5813054972958177,6.918500453608827,33.0
ADAMTS3/ctrl,23.9,1.0,0.013643072830415326,0.030083438981259425,4.089560748307143,0.2861125966190467,-0.5568297913881528,6.918734966299439,33.0
ADAMTS3/ctrl,24.0,1.0,0.013343174278359848,0.030083438981259425,4.083505340065725,0.2872784749329172,-0.5325999438162474,6.918967680696779,33.0
ADAMTS3/ctrl,24.1,1.0,0.013061715279906294,0.030083438981259425,4.077705573669515,0.28841791907466835,-0.5086122979456447,6.919198400951392,33.0
ADAMTS3/ctrl,24.2,1.0,0.012798037712372423,0.030083438981259425,4.0721654013873225,0.2895297014904126,-0.48486314088399307,6.919426944318062,33.0
ADAMTS3/ctrl,24.3,1.0,0.012551523217034899,0.030083438981259425,4.066888629475611,0.2906126153890823,-0.46134871543500655,6.919653140582095,33.0
ADAMTS3/ctrl,24.4,1.0,0.012321591591297865,0.030083438981259425,4.061878899749721,0.2916654781024187,-0.4380652313415159,6.919876831473735,33.0
ADAMTS3/ctrl,24.5,1.0,0.012107699308730568,0.030083438981259425,4.057139672013626,0.2926871343218665,-0.4150088758039203,6.920097870077441,33.0
ADCYAP1/ctrl,20.5,1.0,0.020286188757814072,0.046957791733055476,0.17664600902563005,0.2955206520144249,-1.5441321691838965,5.732882412150583,9.0
ADCYAP1/ctrl,20.6,1.0,0.02047671988115629,0.046957791733055476,0.17719731579643308,0.2944369578357387,-1.5079129855668747,5.7322079522696505,9.0
ADCYAP1/ctrl,20.7,1.0,0.020699052134737106,0.046957791733055476,0.17783633326826542,0.2934026652743308,-1.4717563481087121,5.731550867882447,9.0
ADCYAP1/ctrl,20.8,1.0,0.020951623315320522,0.046957791733055476,0.17855673453983512,0.2924185045405839,-1.4356710229373901,5.730912027221373,9.0
ADCYAP1/ctrl,20.9,1.0,0.021233100417507145,0.046957791733055476,0.17935279416428795,0.29148504800069786,-1.3996673721544641,5.730292104011934,9.0
ADCYAP1/ctrl,21.0,1.0,0.021542359637738095,0.046957791733055476,0.1802193558553991,0.2906027090534582,-1.363757191437695,5.729691580824561,9.0
ADCYAP1/ctrl,21.1,1.0,0.021878470162509767,0.046957791733055476,0.18115180238445416,0.28977173850342014,-1.3279535287485438,5.7291107538275,9.0
ADCYAP1/ctrl,21.2,1.0,0.022240681055679223,0.046957791733055476,0.1821460271579932,0.2889922195044431,-1.2922704873145867,5.728549739022413,9.0
ADCYAP1/ctrl,21.3,1.0,0.02262841065982535,0.046957791733055476,0.1831984070310741,0.2882640620381793,-1.2567230165972922,5.728008479979962,9.0
ADCYAP1/ctrl,21.4,1.0,0.023041238013949528,0.046957791733055476,0.18430577598197,0.2875869977633316,-1.2213266953578832,5.727486757032006,9.0
ADCYAP1/ctrl,21.5,1.0,0.023478895866527738,0.046957791733055476,0.185465399348669,0.28696057592852414,-1.1860975111784695,5.726984197821212,9.0
ADCYAP1/ctrl,23.5,1.0,0.03822627177029814,0.052129476838407296,0.21818471540407577,0.2829187770716272,-0.5372561056078109,5.719592208744521,9.0
ADCYAP1/ctrl,23.6,1.0,0.039356110594446436,0.052129476838407296,0.22031347799391032,0.28298216168931717,-0.5082099960450465,5.719274676334578,9.0
ADCYAP1/ctrl,23.7,1.0,0.04053686236190246,0.052129476838407296,0.2224950666627187,0.28305329351072583,-0.47949919108810435,5.718955198850325,9.0
ADCYAP1/ctrl,23.8,1.0,0.041770970946013675,0.052129476838407296,0.22473042126895032,0.2831297541683058,-0.45111989474825415,5.718633111310449,9.0
ADCYAP1/ctrl,23.9,1.0,0.043060978937630945,0.052129476838407296,0.22702044747321137,0.28320915583162526,-0.423067681514357,5.718307807945465,9.0
ADCYAP1/ctrl,24.0,1.0,0.04440952670524023,0.052129476838407296,0.22936600872820612,0.28328914463961063,-0.3953375687991418,5.717978741629128,9.0
ADCYAP1/ctrl,24.1,1.0,0.045819351367860306,0.052129476838407296,0.23176791904233562,0.2833674034324109,-0.367924086598818,5.7176454228956555,9.0
ADCYAP1/ctrl,24.2,1.0,0.047293285632163284,0.052129476838407296,0.23422693645164924,0.2834416538841937,-0.340821343752744,5.717307418613574,9.0
ADCYAP1/ctrl,24.3,1.0,0.04883425644272055,0.052129476838407296,0.2367437571368316,0.283509658136419,-0.31402309035002157,5.7169643503811045,9.0
AFP/ctrl,20.5,1.0,0.046622746660838765,0.10942287054076116,6.779605807059299,0.2804085556295607,-1.3133469024172664,7.091804997584143,34.0
AFP/ctrl,20.6,1.0,0.04681462773732159,0.10942287054076116,6.781402494002184,0.2804040574623273,-1.2907914865467194,7.091702431103387,34.0
AFP/ctrl,20.7,1.0,0.047142798918092255,0.10942287054076116,6.784459433047488,0.2803147145347619,-1.2684722458161446,7.091586146280388,34.0
AFP/ctrl,20.8,1.0,0.04760593277683711,0.10942287054076116,6.788739860092633,0.28014247439582235,-1.24638609514607,7.091456898734054,34.0
AFP/ctrl,20.9,1.0,0.048203694495752125,0.10942287054076116,6.7942073359544075,0.279888996775322,-1.2245298401326532,7.0913154647500996,34.0
AFP/ctrl,21.0,1.0,0.048936685019644766,0.10942287054076116,6.800825771503711,0.2795556732838751,-1.2029002530600188,7.091162636105347,34.0
AFP/ctrl,21.1,1.0,0.04980639446780488,0.10942287054076116,6.808559439312847,0.27914364688368454,-1.181494142113763,7.0909992149326495,34.0
AP1S2/nlrp3,20.5,1.0,0.032960245564240154,0.1252227052888235,0.5782397446346217,0.22535048865739585,-0.0013109640307481314,5.724417411991572,20.0
AP1S2/nlrp3,20.6,1.0,0.03449498642560345,0.1252227052888235,0.5813441367891584,0.22608035741318058,-6.255968244583537,5.725759472719091,20.0
AP1S2/nlrp3,20.7,1.0,0.03627054772288263,0.1252227052888235,0.584787099211851,0.2265810768237671,-6.227706862583586,5.727021578005999,20.0
AP1S2/nlrp3,20.8,1.0,0.03831107438823311,0.1252227052888235,0.5885647925484803,0.22684260457522426,-6.199725153908025,5.72819657376445,20.0
AP1S2/nlrp3,20.9,1.0,0.04064338479845442,0.1252227052888235,0.592671105265012,0.22685606173162046,-6.172035451768045,5.729277621119213,20.0
AP1S2/nlrp3,21.0,1.0,0.04329705131294348,0.1252227052888235,0.5970976156238705,0.22661389158698225,-6.144649477366821,5.730258287226443,20.0
AP1S2/nlrp3,21.1,1.0,0.046304430215059145,0.1252227052888235,0.6018335884270175,0.22611000584350843,-6.1175784176961505,5.731132634544577,20.0
AP1S2/nlrp3,21.2,1.0,0.04970062702640399,0.1252227052888235,0.606866009113054,0.22533991372808898,-6.090832998119958,5.731895306345582,20.0
ARHGEF37/ctrl,20.5,1.0,0.03487074939895585,0.1393725629053182,4.380800128961589,0.4410032794794835,-4.907881873960092,6.432858309389564,20.0
ARHGEF37/ctrl,20.6,1.0,0.037515862940177835,0.1393725629053182,4.418645536854447,0.4362476260490267,-4.872897201561884,6.433179542066023,20.0
ARHGEF37/ctrl,20.7,1.0,0.04033129856763307,0.1393725629053182,4.456423843475314,0.431524898761928,-4.837887230870088,6.433440775948802,20.0
ARHGEF37/ctrl,20.8,1.0,0.04332304768869155,0.1393725629053182,4.494098457264361,0.42683977548350727,-4.80286081681025,6.433643193906233,20.0
ARHGEF37/ctrl,20.9,1.0,0.04649701335629719,0.1393725629053182,4.531636436333289,0.4221965322181996,-4.7678281512227105,6.433788255586884,20.0
ARHGEF37/ctrl,21.0,1.0,0.04985900569462631,0.1393725629053182,4.569008320697473,0.4175990153533033,-4.732800658449948,6.4338776774963105,20.0
ATF1/ctrl,20.5,1.0,0.03928554274841156,0.082471435419323,6.724287732290007,0.30407020278084046,-5.286599097729032,6.521889845206582,34.0
ATF1/ctrl,20.6,1.0,0.03917818988326516,0.082471435419323,6.723100730980609,0.3043730112004591,-5.254385918055387,6.52291451540923,34.0
ATF1/ctrl,20.7,1.0,0.0391427841938331,0.082471435419323,6.722708582754729,0.30459912867083355,-5.2222604351816315,6.523898186340101,34.0
ATF1/ctrl,20.8,1.0,0.03917704035594949,0.082471435419323,6.723088004192627,0.30475064221180226,-5.19021919572725,6.5248396648735145,34.0
ATF1/ctrl,20.9,1.0,0.03927898875004898,0.082471435419323,6.724215351710949,0.3048297640775181,-5.158259910609511,6.525737927577839,34.0
ATF1/ctrl,21.0,1.0,0.03944694936127546,0.082471435419323,6.7260667077700855,0.3048388216027338,-5.126381387415373,6.526592123199608,34.0
ATF1/ctrl,21.1,1.0,0.03967950869417325,0.082471435419323,6.7286179701109035,0.30478024405018883,-5.094583462677656,6.527401573401033,34.0
ATF1/ctrl,21.2,1.0,0.03997549940519152,0.082471435419323,6.731844942756812,0.3046565469302478,-5.062866934049196,6.528165771807918,34.0
ATF1/ctrl,21.3,1.0,0.0403339823873079,0.082471435419323,6.735723427464532,0.30447031428184457,-5.0312334924126425,6.528884381452267,34.0
ATF1/ctrl,21.4,1.0,0.04075423106849585,0.082471435419323,6.740229314301274,0.3042241794095166,-4.999685654003995,6.529557230717869,34.0
ATF1/ctrl,21.5,1.0,0.0412357177096615,0.082471435419323,6.745338670061992,0.30392080456575205,-4.968226692665171,6.530184307917088,34.0
BCL2L2/nlrp3,23.5,1.0,0.02985962904264139,0.05971925808528278,1.6684594474002477,0.15455897079923273,-5.897462630253416,6.59822782680256,36.0
BCL2L2/nlrp3,23.6,1.0,0.028423014830558646,0.05971925808528278,1.6634809091931482,0.15546089849497757,-5.86897059370772,6.598661241751729,36.0
BCL2L2/nlrp3,23.7,1.0,0.027095530252281175,0.05971925808528278,1.6586657710792583,0.1563094765198846,-5.840849273063354,6.599072665318104,36.0
BCL2L2/nlrp3,23.8,1.0,0.025868861509099395,0.05971925808528278,1.6540150922488468,0.1571058406362648,-5.813079370427353,6.59946215553358,36.0
BCL2L2/nlrp3,23.9,1.0,0.02473529602517277,0.05971925808528278,1.6495294046797897,0.157851204066717,-5.785642492130506,6.599829821974787,36.0
BCL2L2/nlrp3,24.0,1.0,0.023687692166952434,0.05971925808528278,1.6452087457455917,0.15854684534697103,-5.758521109690948,6.600175821087937,36.0
BCL2L2/nlrp3,24.1,1.0,0.022719447494638945,0.05971925808528278,1.6410526908118181,0.15919409722370512,-5.731698522712513,6.600500351667738,36.0
BCL2L2/nlrp3,24.2,1.0,0.021824466337316162,0.05971925808528278,1.6370603855564492,0.15979433656451908,-5.705158823756458,6.600803650512766,36.0
BCL2L2/nlrp3,24.3,1.0,0.02099712732625325,0.05971925808528278,1.6332305777886509,0.16034897523929725,-5.67888686518903,6.6010859882748445,36.0
BCL2L2/nlrp3,24.4,1.0,0.02023225138489393,0.05971925808528278,1.629561648577,0.16085945192585818,-5.652868227979078,6.601347665515341,36.0
BCL2L2/nlrp3,24.5,1.0,0.01952507055758368,0.05971925808528278,1.6260516425320266,0.16132722478821432,-5.627089192397844,6.601589008977591,36.0
C4orf27/ctrl,20.5,1.0,0.011733825816802268,0.01304837667046932,3.220594851168927,0.2236807584772059,-1.6317051456167322,7.120545269898191,36.0
C4orf27/ctrl,20.6,1.0,0.01138470283620352,0.01304837667046932,3.2147045709422946,0.2245080030201089,-1.6174943363153518,7.119847832663956,36.0
C4orf27/ctrl,20.7,1.0,0.011062775203907194,0.01304837667046932,3.2091207671703827,0.22534431882712092,-1.6033821065459422,7.119129211065452,36.0
C4orf27/ctrl,20.8,1.0,0.010766209207094701,0.01304837667046932,3.2038400963767595,0.22618817744147418,-1.589344370333084,7.118391642977638,36.0
C4orf27/ctrl,20.9,1.0,0.010493422215618331,0.01304837667046932,3.1988607660170016,0.22703762765855717,-1.5753587521223265,7.117637407221158,36.0
C4orf27/ctrl,21.0,1.0,0.010243050441811619,0.01304837667046932,3.1941823891617593,0.22789034900683122,-1.5614047418644559,7.116868807752939,36.0
C4orf27/ctrl,21.1,1.0,0.01001392115961175,0.01304837667046932,3.1898058314210194,0.2287437057924697,-1.5474638124166562,7.11608815811952,36.0
C4orf27/ctrl,21.2,1.0,0.00980502883756773,0.01304837667046932,3.185733052707835,0.22959480087033263,-1.5335195002818807,7.115297766367007,36.0
C4orf27/ctrl,21.3,1.0,0.009615514713688378,0.01304837667046932,3.181966946297946,0.2304405283515382,-1.519557451510427,7.114499920585026,36.0
C4orf27/ctrl,21.4,1.0,0.009444649400274896,0.01304837667046932,3.1785111774752095,0.23127762452773254,-1.5055654352570607,7.11369687524253,36.0
C4orf27/ctrl,21.5,1.0,0.009291818156501597,0.01304837667046932,3.175370023863297,0.23210271637974791,-1.4915333280082828,7.1128908384514204,36.0
C4orf27/ctrl,23.5,1.0,0.009769701455310642,0.01304837667046932,3.185036227146277,0.24136276337542306,-1.2019108329608914,7.098793044048569,36.0
C4orf27/ctrl,23.6,1.0,0.009985626310407891,0.01304837667046932,3.1892588651249825,0.24129213375858316,-1.1874690977771651,7.098277308089145,36.0
C4orf27/ctrl,23.7,1.0,0.010223796812431685,0.01304837667046932,3.1938181867735405,0.24116195323395775,-1.1731055165166622,7.097783822226077,36.0
C4orf27/ctrl,23.8,1.0,0.010485097681651179,0.01304837667046932,3.1987069094446654,0.2409720478059899,-1.1588317269314987,7.097312684422315,36.0
C4orf27/ctrl,23.9,1.0,0.01077047366892947,0.01304837667046932,3.2039169930444347,0.2407223967904325,-1.1446593511597647,7.096863930873427,36.0
C4orf27/ctrl,24.0,1.0,0.011080928425582837,0.01304837667046932,3.2094396691669944,0.24041312687357322,-1.1305999625028713,7.096437540854905,36.0
C4orf27/ctrl,24.1,1.0,0.01141752286336195,0.01304837667046932,3.21526547295738,0.24004450637456287,-1.1166650565566858,7.096033441464254,36.0
C4orf27/ctrl,24.2,1.0,0.01178137293470738,0.01304837667046932,3.2213842773075148,0.23961693976217815,-1.1028660262476657,7.095651512227961,36.0
C4orf27/ctrl,24.3,1.0,0.012173646762083878,0.01304837667046932,3.227785329026361,0.2391309624607136,-1.0892141403353206,7.0952915895488475,36.0
C4orf27/ctrl,24.4,1.0,0.01259556104459314,0.01304837667046932,3.2344572866590195,0.23858723596499892,-1.0757205249567956,7.0949534709741755,36.0
C4orf27/ctrl,24.5,1.0,0.01304837667046932,0.01304837667046932,3.2413882596618615,0.2379865432717478,-1.0623961478058703,7.0946369192696075,36.0
CACNA2D2/ctrl,20.5,1.0,0.022325545534686908,0.05436900668455147,5.283288419948206,0.2608737542371951,-1.3820648512356535,8.930412049483394,36.0
CACNA2D2/ctrl,20.6,1.0,0.022412008818717633,0.05436900668455147,5.2845262507082085,0.26070762807660475,-1.3572083948515967,8.930274241876276,36.0
CACNA2D2/ctrl,20.7,1.0,0.022585442943207856,0.05436900668455147,5.286995712705416,0.26046415273261037,-1.3326167169618377,8.930125576848472,36.0
CACNA2D2/ctrl,20.8,1.0,0.022845073099093782,0.05436900668455147,5.2906593935430735,0.26014561252529744,-1.3082838029250246,8.929966754629488,36.0
CACNA2D2/ctrl,20.9,1.0,0.02319099478477582,0.05436900668455147,5.295480440848415,0.2597539573036264,-1.284203593815854,8.92979849864745,36.0
CACNA2D2/ctrl,21.0,1.0,0.02362412758572452,0.05436900668455147,5.301422572545858,0.2592908265624704,-1.2603700552691852,8.929621550545303,36.0
CACNA2D2/ctrl,21.1,1.0,0.024146181740918204,0.05436900668455147,5.308450074204713,0.2587575727398142,-1.2367772405555462,8.92943666516727,36.0
CACNA2D2/ctrl,21.2,1.0,0.024759635838490057,0.05436900668455147,5.316527785611153,0.25815528369997387,-1.213419347928682,8.929244605583218,36.0
CACNA2D2/ctrl,21.3,1.0,0.025467724235842426,0.05436900668455147,5.325621078487267,0.2574848044108297,-1.190290772303913,8.929046138214666,36.0
CACNA2D2/ctrl,21.4,1.0,0.026274433002380415,0.05436900668455147,5.3356958270734625,0.25674675782399214,-1.1673861513571302,8.928842028121444,36.0
CACNA2D2/ctrl,21.5,1.0,0.027184503342275734,0.05436900668455147,5.346718373104452,0.2559415649673798,-1.144700406174065,8.928633034502099,36.0
CACNG3/nlrp3,20.5,1.0,0.0032588844049712407,0.008171488178564612,0.17187522950633757,0.19684583970356537,-3.1617358167922394,5.587981719050735,15.0
