qval,nb_prots_ctrl,nb_prots_nlrp3,nb_prots_both
0.0,0,0,0
0.001,0,0,0
0.002,0,0,0
0.003,0,0,0
0.004,0,0,0
0.005,0,0,0
0.006,0,0,0
0.007,0,0,0
0.008,0,0,0
0.009000000000000001,1,0,0
0.01,1,1,0
0.011,1,1,0
0.012,1,1,0
0.013000000000000001,2,1,0
0.014,2,1,0
0.015,3,2,0
0.016,3,2,0
0.017,3,2,0
0.018000000000000002,3,5,0
0.019,5,5,0
0.02,5,5,0
0.021,6,5,0
0.022,7,5,0
0.023,7,5,0
0.024,9,5,0
0.025,9,5,0
0.026000000000000002,10,5,0
0.027,10,5,0
0.028,11,5,0
0.029,11,5,0
0.03,11,5,0
0.031,11,5,0
0.032,11,6,0
0.033,11,6,0
0.034,11,6,0
0.035,11,6,0
0.036000000000000004,12,6,0
0.037,13,7,0
0.038,13,7,0
0.039,13,7,0
0.04,13,7,0
0.041,13,7,0
0.042,14,7,0
0.043000000000000003,14,7,0
0.044,14,7,0
0.045,14,7,0
0.046,15,7,0
0.047,16,7,0
0.048,16,7,0
0.049,16,7,0
0.05,16,8,0
0.051000000000000004,16,9,0
0.052000000000000005,16,10,0
0.053,16,10,0
0.054,16,11,0
0.055,16,11,0
0.056,17,11,0
0.057,17,11,0
0.058,17,11,0
0.059000000000000004,18,11,0
0.06,19,12,0
0.061,20,12,0
0.062,21,13,0
0.063,21,13,0
0.064,22,13,0
0.065,22,13,0
0.066,22,14,0
0.067,22,14,0
0.068,22,14,0
0.069,22,14,0
0.07,23,14,0
0.07100000000000001,23,14,0
0.07200000000000001,23,14,0
0.073,23,14,0
0.074,24,15,0
0.075,24,15,0
0.076,25,15,0
0.077,25,15,0
0.078,25,16,0
0.079,25,16,0
0.08,25,16,0
0.081,25,16,0
0.082,26,16,0
0.083,26,16,0
0.084,26,16,0
0.085,26,16,0
0.08600000000000001,27,16,0
0.08700000000000001,27,17,0
0.088,27,17,0
0.089,29,18,0
0.09,30,18,0
0.091,30,18,0
0.092,31,18,0
0.093,31,18,0
0.094,31,18,0
0.095,32,18,0
0.096,32,18,0
0.097,33,18,0
0.098,33,18,0
0.099,33,18,0
