pval,nb_prots_ctrl,nb_prots_nlrp3,nb_prots_both
0.0,0,0,0
0.001,0,0,0
0.002,1,0,0
0.003,2,0,0
0.004,5,0,0
0.005,5,0,0
0.006,5,0,0
0.007,5,1,0
0.008,7,1,0
0.009000000000000001,7,1,0
0.01,7,2,0
0.011,7,2,0
0.012,10,3,0
0.013000000000000001,12,3,0
0.014,12,3,0
0.015,13,3,0
0.016,13,4,0
0.017,13,6,0
0.018000000000000002,13,6,0
0.019,15,7,0
0.02,16,7,0
0.021,18,7,0
0.022,18,7,0
0.023,18,7,0
0.024,18,8,0
0.025,19,8,0
0.026000000000000002,19,8,0
0.027,20,9,0
0.028,20,11,0
0.029,21,11,0
0.03,21,11,0
0.031,21,11,0
0.032,21,11,0
0.033,21,11,0
0.034,23,11,0
0.035,23,11,0
0.036000000000000004,24,12,0
0.037,24,13,0
0.038,25,15,0
0.039,25,16,0
0.04,25,16,0
0.041,25,16,0
0.042,25,17,0
0.043000000000000003,25,17,0
0.044,25,17,0
0.045,25,17,0
0.046,25,17,0
0.047,27,17,0
0.048,27,17,0
0.049,27,18,0
0.05,29,19,0
0.051000000000000004,31,19,0
0.052000000000000005,31,19,0
0.053,31,20,0
0.054,31,20,0
0.055,31,20,0
0.056,31,20,0
0.057,31,20,0
0.058,31,21,0
0.059000000000000004,31,21,0
0.06,31,21,0
0.061,31,21,0
0.062,31,22,0
0.063,31,22,0
0.064,31,22,0
0.065,31,22,0
0.066,31,22,0
0.067,31,22,0
0.068,31,22,0
0.069,31,22,0
0.07,31,22,0
0.07100000000000001,31,22,0
0.07200000000000001,31,22,0
0.073,31,22,0
0.074,31,22,0
0.075,31,22,0
0.076,31,22,0
0.077,31,22,0
0.078,31,22,0
0.079,31,22,0
0.08,31,22,0
0.081,31,22,0
0.082,31,22,0
0.083,31,22,0
0.084,31,22,0
0.085,31,22,0
0.08600000000000001,31,22,0
0.08700000000000001,31,22,0
0.088,31,22,0
0.089,31,22,0
0.09,31,22,0
0.091,31,22,0
0.092,31,22,0
0.093,31,22,0
0.094,31,22,0
0.095,31,22,0
0.096,31,22,0
0.097,31,22,0
0.098,31,22,0
0.099,31,22,0
