pval,nb_prots_ctrl,nb_prots_nlrp3,nb_prots_both
0.0,0,0,0
0.001,2,2,0
0.002,5,2,0
0.003,6,4,0
0.004,7,5,0
0.005,8,9,0
0.006,8,9,0
0.007,10,9,0
0.008,10,14,0
0.009000000000000001,12,15,0
0.01,14,17,0
0.011,16,17,0
0.012,21,18,0
0.013000000000000001,23,20,0
0.014,27,22,0
0.015,27,23,0
0.016,29,23,0
0.017,33,25,0
0.018000000000000002,33,25,0
0.019,33,26,0
0.02,35,26,0
0.021,36,27,0
0.022,37,28,0
0.023,39,29,0
0.024,41,29,0
0.025,43,30,0
0.026000000000000002,45,31,0
0.027,47,32,0
0.028,47,32,0
0.029,50,33,0
0.03,54,36,0
0.031,55,37,0
0.032,57,39,0
0.033,61,39,0
0.034,63,40,0
0.035,63,40,0
0.036000000000000004,65,41,0
0.037,65,42,0
0.038,72,42,0
0.039,73,45,0
0.04,73,47,0
0.041,74,49,0
0.042,74,50,0
0.043000000000000003,74,53,0
0.044,76,54,0
0.045,77,56,0
0.046,78,57,0
0.047,79,57,0
0.048,80,57,0
0.049,80,59,0
0.05,81,59,0
0.051000000000000004,84,59,0
0.052000000000000005,86,59,0
0.053,86,59,0
0.054,88,59,0
0.055,88,59,0
0.056,88,59,0
0.057,89,59,0
0.058,90,59,0
0.059000000000000004,90,59,0
0.06,91,59,0
0.061,91,59,0
0.062,91,59,0
0.063,91,59,0
0.064,91,60,0
0.065,91,60,0
0.066,91,60,0
0.067,91,60,0
0.068,91,60,0
0.069,91,60,0
0.07,91,60,0
0.07100000000000001,91,60,0
0.07200000000000001,91,60,0
0.073,91,60,0
0.074,91,60,0
0.075,91,60,0
0.076,91,60,0
0.077,91,60,0
0.078,91,60,0
0.079,91,60,0
0.08,91,60,0
0.081,91,60,0
0.082,91,60,0
0.083,91,60,0
0.084,91,60,0
0.085,91,60,0
0.08600000000000001,91,60,0
0.08700000000000001,91,60,0
0.088,91,60,0
0.089,91,60,0
0.09,91,60,0
0.091,91,60,0
0.092,91,60,0
0.093,91,60,0
0.094,91,60,0
0.095,91,60,0
0.096,91,60,0
0.097,91,60,0
0.098,91,60,0
0.099,91,60,0
