test,period,n_components,p,q,RSS,amplitude,acrophase,mesor,n_points
RNASEH2C/ctrl,24.0,1.0,9.62768722271301e-05,0.00027069752827296734,539959.3183581034,365.6904137455742,-3.9887335670112813,1635.0658097826083,18.0
RNASEH2C/ctrl,25.0,1.0,0.00011216151502890792,0.00027069752827296734,551066.4354096069,369.68282476435974,-3.8398880063779512,1623.2584480553726,18.0
RNASEH2C/ctrl,26.0,1.0,0.0001297832218446482,0.00027398680167203506,561893.382719331,375.2115259529625,-3.700664086208005,1610.8168118917624,18.0
RNASEH2C/ctrl,27.0,1.0,0.00014867112272609617,0.0002824751331795827,572165.4903772504,382.15155137732063,-3.570354992905731,1597.767404874477,18.0
RNASEH2C/ctrl,28.0,1.0,0.00016842049637511014,0.00029090813010246297,581760.3294044164,390.38331082411526,-3.4482739104737234,1584.130695903872,18.0
RNASEL/ctrl,15.0,1.0,0.008836351318280866,0.011992191074809748,73033.34969110698,88.50043561660097,-6.056260188460042,401.8010577544646,18.0
RNASEL/ctrl,16.0,1.0,0.0017128470001921414,0.0025033917695115914,58683.22411327272,96.79917650878505,-5.802953186022048,401.6718636363636,18.0
RNASEL/ctrl,17.0,1.0,0.00043495589020059455,0.0006886801594842747,48881.46188144777,100.77713641166045,-5.561858470171432,401.3506813751003,18.0
RNASEL/ctrl,18.0,1.0,0.00016951202632198292,0.00040259106251470944,43110.02012410416,101.67622479538777,-5.332440001570298,400.8023742216795,18.0
RNASEL/ctrl,19.0,1.0,0.00010130219646298233,0.00040259106251470944,40250.13473301032,100.87647474874933,-5.115371726761685,399.98261708838754,18.0
RNASEL/ctrl,20.0,1.0,8.368997391960953e-05,0.00040259106251470944,39238.0980303689,99.40629028623307,-4.911018126172139,398.8824897199387,18.0
RNASEL/ctrl,21.0,1.0,8.467288201796652e-05,0.00040259106251470944,39299.23252801615,97.87947035261342,-4.71926337291541,397.51874363139837,18.0
RNASEL/ctrl,22.0,1.0,9.554623994301181e-05,0.00040259106251470944,39937.41675891709,96.60872404459955,-4.539644011455787,395.91778769499786,18.0
RNASEL/ctrl,23.0,1.0,0.00011331785322277188,0.00040259106251470944,40856.19665952612,95.72784668361585,-4.371498058517739,394.1061894606904,18.0
RNASEL/ctrl,24.0,1.0,0.00013657416364931674,0.00040259106251470944,41885.846499777195,95.27585156786512,-4.214072964193517,392.1068858695651,18.0
RNASEL/ctrl,25.0,1.0,0.00016434796196784784,0.00040259106251470944,42932.55483114495,95.24596768780029,-4.066593617613929,389.9383817464339,18.0
RNASEL/ctrl,26.0,1.0,0.0001957979918455477,0.0004133513161183785,43946.66481148889,95.61181425077497,-3.928301929328368,387.6151471914945,18.0
RNASEL/ctrl,27.0,1.0,0.00023013572735453014,0.0004372578819736073,44903.75878955056,96.34058683973805,-3.7984781701779626,385.1483518110008,18.0
RNASEL/ctrl,28.0,1.0,0.0002666257891693613,0.0004605354540198059,45793.63420538085,97.39931628786609,-3.6764511598963185,382.54659078956524,18.0
RND3/ctrl,22.0,1.0,0.013514867775645145,0.03668321253389397,31324754.0887744,1533.1187336118473,-1.295018680540608,5190.101721088542,18.0
RND3/ctrl,23.0,1.0,0.008846880753402342,0.028015122385774083,29604072.102514017,1581.5696366756515,-1.1556917376451432,5217.281061768194,18.0
RND3/ctrl,24.0,1.0,0.006105080292259535,0.023199305110586235,28175498.859732483,1625.1264804592709,-1.0229411351309,5246.820684782608,18.0
RND3/ctrl,25.0,1.0,0.00441567051753633,0.020974434958297566,26984372.180368803,1666.284739109942,-0.8970619214423191,5278.6702427155415,18.0
RND3/ctrl,26.0,1.0,0.003327199187133867,0.020974434958297566,25985032.858143825,1706.642439997547,-0.7779656915793569,5312.749602687683,18.0
RND3/ctrl,27.0,1.0,0.002597028921109912,0.020974434958297566,25140640.331826046,1747.210490120041,-0.6653746982735155,5348.972392479633,18.0
RND3/ctrl,28.0,1.0,0.002089306116466849,0.020974434958297566,24421914.525338482,1788.6221805770313,-0.5589248894438419,5387.256684588314,18.0
RND3/nlrp3,19.0,1.0,0.023548002073583207,0.0447412039398081,44802069.14439725,1739.7132836002752,-1.9184871611380152,5632.515941569924,18.0
RND3/nlrp3,20.0,1.0,0.012054126161042844,0.02544759967331267,40975314.372219816,1819.647530620189,-1.7497075845641663,5647.573843434862,18.0
RND3/nlrp3,21.0,1.0,0.006761271993946716,0.01605802098562345,37935107.36424165,1875.0270068928169,-1.5870682927383246,5665.124601691452,18.0
RND3/nlrp3,22.0,1.0,0.004144614585211648,0.011249668159860188,35538744.68364412,1916.2263495706407,-1.4325233791279863,5685.4975521442375,18.0
RND3/nlrp3,23.0,1.0,0.0027498946724120454,0.008707999795971477,33646999.20302506,1950.0244329392456,-1.286659392061033,5708.718585475363,18.0
RND3/nlrp3,24.0,1.0,0.001951860535249872,0.007417070033949514,32143811.13597197,1980.610238436073,-1.1494060880608397,5734.677326086956,18.0
RND3/nlrp3,25.0,1.0,0.0014654399087600245,0.006960839566610116,30938548.301206127,2010.4869230256134,-1.0203849505048639,5763.216914405293,18.0
RND3/nlrp3,26.0,1.0,0.0011522392703090523,0.006960839566610116,29962396.92038843,2041.110129339162,-0.8990849602197271,5794.17664155542,18.0
RND3/nlrp3,27.0,1.0,0.0009408731805067294,0.006960839566610116,29163636.41014409,2073.2993938720447,-0.7849525380083113,5827.409679102806,18.0
RND3/nlrp3,28.0,1.0,0.000792402917372037,0.006960839566610116,28503422.175147146,2107.492963343501,-0.6774373814976259,5862.788726764185,18.0
RNF10/ctrl,13.0,1.0,0.025484480223768258,0.030262820265724806,12683393.186975686,939.8420263173064,-0.8354533468121468,7006.992913682113,18.0
RNF10/ctrl,14.0,1.0,0.005040379488040148,0.009101515286868674,10218656.091288608,1114.9312771299815,-0.45157544530110555,7021.66668877511,18.0
RNF10/ctrl,15.0,1.0,0.001031748165288171,0.003267202523412542,8270691.958592556,1239.5714466559834,-0.13582814420162337,7035.587371812278,18.0
RNF10/ctrl,16.0,1.0,0.00034168948376978037,0.002164033397208609,7137556.627424089,1298.693907808139,-6.143361405714015,7050.834647727272,18.0
RNF10/ctrl,17.0,1.0,0.00023408165730998132,0.002164033397208609,6786528.381013624,1300.4780231722802,-5.896606110057449,7066.262789361388,18.0
RNF10/ctrl,18.0,1.0,0.0002896601496519269,0.002164033397208609,6982064.426479906,1266.0241243041646,-5.673313263914086,7080.165523828826,18.0
RNF10/ctrl,19.0,1.0,0.00048188759978429196,0.002288966098975387,7472365.706115658,1215.3096926329836,-5.470103938346241,7091.640993146599,18.0
