test,period,n_components,p,q,RSS,amplitude,acrophase,mesor,n_points
AL592164.2/nlrp3,14.0,1.0,0.018030622078903602,0.042822727437396055,11.578321046669412,0.9737095400203087,-0.6386499054744724,0.8479281405198471,18.0
AL592164.2/nlrp3,15.0,1.0,0.007299916985518906,0.030043797864560042,10.263288783608344,1.082365044288469,-0.24624453908613647,0.874981162922788,18.0
AL592164.2/nlrp3,16.0,1.0,0.004391542722130493,0.030043797864560042,9.590909090909092,1.1278087068908638,-6.2125957173607125,0.8977272727272727,18.0
AL592164.2/nlrp3,17.0,1.0,0.004171131422189167,0.030043797864560042,9.525285670293659,1.1196472256935632,-5.940283216082175,0.916435085413073,18.0
AL592164.2/nlrp3,18.0,1.0,0.005384777996068846,0.030043797864560042,9.855224758391227,1.0794190068071223,-5.698341510082186,0.9307461462030779,18.0
AL592164.2/nlrp3,19.0,1.0,0.007906262595936853,0.030043797864560042,10.373062409553409,1.0261418522494408,-5.479473785694392,0.9407229630394032,18.0
AL592164.2/nlrp3,20.0,1.0,0.011798252738294712,0.03736113367126659,10.941743228348347,0.9716602102903413,-5.2793645946015015,0.9468736135624936,18.0
AL592164.2/nlrp3,21.0,1.0,0.017019837032787644,0.042822727437396055,11.489599200997944,0.9217823878904684,-5.095130687045617,0.9498670369533633,18.0
AL592164.2/nlrp3,22.0,1.0,0.023380411797105816,0.04935864712722339,11.98646478138608,0.8786613216792548,-4.924657096871416,0.9503347685830903,18.0
AL592211.2/ctrl,13.0,1.0,0.011096224197421845,0.021082825975101506,57.58589873769708,2.3271101124079605,-0.6947653831020528,3.0617971468882272,18.0
AL592211.2/ctrl,14.0,1.0,0.001958755590893424,0.006202726037829176,45.69725916563552,2.6785834433868665,-0.2902818555884089,3.1129139840460693,18.0
AL592211.2/ctrl,15.0,1.0,0.0005277853378561348,0.0033426404730888537,38.3666395802021,2.8689199690928153,-6.246197622510119,3.1416298479328,18.0
AL592211.2/ctrl,16.0,1.0,0.00032430797161275837,0.0033426404730888537,35.954545454545446,2.903581430572757,-5.9564842981741,3.1590909090909087,18.0
AL592211.2/ctrl,17.0,1.0,0.0004237971517092598,0.0033426404730888537,37.26037235470076,2.8239931551656983,-5.689973839101824,3.166900701331685,18.0
AL592211.2/ctrl,18.0,1.0,0.0008089280291950773,0.0038424081386766173,40.6144681675431,2.685609376133267,-5.441139211250156,3.1641137464100373,18.0
AL592211.2/ctrl,19.0,1.0,0.0016611902950236512,0.006202726037829176,44.70423878322812,2.5324419659447477,-5.20753978801493,3.1507166643362985,18.0
AL592211.2/ctrl,20.0,1.0,0.003192619438238342,0.008665681332361215,48.77295548978735,2.389776428045456,-4.987841773033654,3.127775312999989,18.0
AL592211.2/ctrl,21.0,1.0,0.005530876589402656,0.013135831899831307,52.48058271683167,2.268567446482245,-4.7811281381857516,3.0967396917093764,18.0
AL592211.2/ctrl,22.0,1.0,0.00866958171722143,0.01830245029191191,55.72189429680596,2.171642596728898,-4.586651194796012,3.05897195153448,18.0
AL592211.2/ctrl,23.0,1.0,0.01249082081152264,0.021575054128993652,58.502117159147076,2.0980376897607673,-4.4037391118244145,3.0155767037694705,18.0
AL592211.2/ctrl,24.0,1.0,0.01681921031875988,0.026630416338036478,60.86956521739129,2.0453660721861415,-4.231757911558374,2.9673913043478257,18.0
AL592211.2/ctrl,25.0,1.0,0.02147034163130912,0.031379730076528715,62.8836845065961,2.0109423727878766,-4.0700951468906394,2.915031589419993,18.0
AL592211.2/ctrl,26.0,1.0,0.026280083737541426,0.035665827929520506,64.60156197896849,1.9922510291134903,-3.9181533035467853,2.8589455005985074,18.0
AL592211.2/ctrl,27.0,1.0,0.031116662271747364,0.03941443887754666,66.07317661470074,1.9871037790592077,-3.775348239913037,2.79945864150731,18.0
AL592211.2/ctrl,28.0,1.0,0.035881921747379364,0.042609782075012995,67.34048068562203,1.9936614488612183,-3.6411103963844083,2.736808878936605,18.0
AL592295.5/ctrl,16.0,1.0,0.014658799221016539,0.02142439886148571,68.59090909090908,2.515704804057309,-0.33603529698403856,2.3522727272727266,18.0
