test,period,n_components,p,q,RSS,amplitude,acrophase,mesor,n_points
AADAT/nlrp3,28.0,1.0,0.02550667094181447,0.4846267478944749,2.157719940371034,0.6667420999939531,-2.829443910454179,6.7029603891558045,14.0
AAED1/ctrl,14.0,1.0,0.025300209954654096,0.3174398497853486,1.1921248359522756,0.1328587590464496,-5.398673460056269,6.714227806421391,36.0
AAED1/ctrl,15.0,1.0,0.04025642944528185,0.3174398497853486,1.2261586117245138,0.12109810776189246,-4.662076346948687,6.7120005571860375,36.0
ADAM12/ctrl,10.0,1.0,0.03752833088652663,0.35651914342200297,4.702550004055036,0.38260628658506235,-3.2005046715620185,6.160160493143888,26.0
ADAM12/ctrl,11.0,1.0,0.018362986661582203,0.34889674657006187,4.419170244401444,0.3644782913609153,-2.4319365390664966,6.1527919847615165,26.0
ADAM12/nlrp3,11.0,1.0,0.005907703093131156,0.09524149854297587,3.729213675220162,0.36389534231504045,-3.290832000441295,6.053181680373404,30.0
ADAM12/nlrp3,12.0,1.0,0.010025420899260618,0.09524149854297587,3.87820618253519,0.3240957377113583,-2.600785055411387,6.060430839072937,30.0
ADAM12/nlrp3,13.0,1.0,0.03492584446312097,0.22119701493309948,4.25385149263646,0.27200493287621896,-2.2561917950140753,6.051125921598144,30.0
ADAMTS3/ctrl,21.0,1.0,0.035474558015497704,0.08425207528680705,4.358566235407215,0.2461036760543008,-1.3767420507018415,6.912462924779987,33.0
ADAMTS3/ctrl,22.0,1.0,0.02409229746093755,0.06539337882254478,4.2475750886587855,0.2605934446501491,-1.0673745857114079,6.914284245351594,33.0
ADAMTS3/ctrl,23.0,1.0,0.01730277992473428,0.05479213642832522,4.154864926522023,0.2746382905691549,-0.7863717119830084,6.916587846372307,33.0
ADAMTS3/ctrl,24.0,1.0,0.013343174278359848,0.05070406225776743,4.083505340065725,0.2872784749329172,-0.5325999438162474,6.918967680696779,33.0
ADAMTS3/ctrl,25.0,1.0,0.01126220809331202,0.05070406225776743,4.0376073948420705,0.2972891785199742,-0.3030001735101792,6.921158857784565,33.0
ADAMTS3/ctrl,26.0,1.0,0.01055311239770973,0.05070406225776743,4.02014040761604,0.30359780112510193,-0.09385233297898365,6.923023481512098,33.0
ADAMTS3/ctrl,27.0,1.0,0.011008352914039787,0.05070406225776743,4.031475333269143,0.30556930499921114,-6.184838959621915,6.924501648885734,33.0
ADAMTS3/ctrl,28.0,1.0,0.012647758718525637,0.05070406225776743,4.068960014593659,0.30313772872484573,-6.006646955146045,6.925574669266872,33.0
ADCYAP1/ctrl,18.0,1.0,0.04393673505798834,0.12054014391422349,0.2285491460291869,0.32865038266485536,-2.483973139965939,5.748597196757139,9.0
ADCYAP1/ctrl,19.0,1.0,0.02351942362528503,0.12054014391422349,0.18557205081866504,0.31649716792395605,-2.0948634558229124,5.743886498648278,9.0
ADCYAP1/ctrl,20.0,1.0,0.019884874083140658,0.12054014391422349,0.1754733998968264,0.3016427632704075,-1.7259869700174861,5.736471154058915,9.0
ADCYAP1/ctrl,21.0,1.0,0.021542359637738095,0.12054014391422349,0.1802193558553991,0.2906027090534582,-1.363757191437695,5.729691580824561,9.0
ADCYAP1/ctrl,22.0,1.0,0.026040396500138785,0.12054014391422349,0.19197862346026284,0.2845594195290735,-1.0130197437626625,5.724736696817745,9.0
ADCYAP1/ctrl,23.0,1.0,0.033262260901801066,0.12054014391422349,0.2082991979428766,0.28280423102919505,-0.6875955946699356,5.721178073045781,9.0
ADCYAP1/ctrl,24.0,1.0,0.04440952670524023,0.12054014391422349,0.22936600872820612,0.28328914463961063,-0.3953375687991418,5.717978741629128,9.0
AFG3L2/ctrl,26.0,1.0,0.03784157423455803,0.2396633034855342,0.15067432441974904,0.04482223225236706,-3.4925186940553816,8.060330804339621,36.0
AFG3L2/ctrl,27.0,1.0,0.016782987640682423,0.15943838258648302,0.14342975537951957,0.050216776705520404,-3.3211599633372777,8.060581191027412,36.0
