test,period,n_components,p,q,p_reject,q_reject,RSS,R2,R2_adj,log-likelihood,amplitude,acrophase,mesor,peaks,heights,troughs,heights2,ME,resid_SE
ACP1/nlrp3,0.0,0.0,,,,,0.6072030311378591,,,,,,8.138063768081473,,,,,,
ACSBG2/ctrl,0.0,0.0,,,,,17.047102770558848,,,,,,6.635025631069325,,,,,,
ACSBG2/nlrp3,0.0,0.0,,,,,17.41354270481103,,,,,,6.588212937746382,,,,,,
ACSS1/ctrl,0.0,0.0,,,,,8.844264927822154,,,,,,8.708752228524029,,,,,,
ACSS1/nlrp3,0.0,0.0,,,,,10.520618368299086,,,,,,8.678463544683968,,,,,,
ACTR10/ctrl,0.0,0.0,,,,,0.5787690538211997,,,,,,8.198599819725377,,,,,,
ACTR10/nlrp3,0.0,0.0,,,,,0.8796641359923936,,,,,,8.15126720832161,,,,,,
ACVR2B/ctrl,0.0,0.0,,,,,6.976404583677023,,,,,,6.132764969703384,,,,,,
ACVR2B/nlrp3,0.0,0.0,,,,,9.255946980036818,,,,,,6.204683397331122,,,,,,
ACY1/ctrl,0.0,0.0,,,,,0.6980541893577762,,,,,,7.634356458258859,,,,,,
ACY1/nlrp3,32.0,1.0,0.049175040573940176,0.13235475900580218,0.14115816607520082,,0.9646262908225449,0.16687186374822016,0.1163792494299305,14.06981498565738,0.10260149703113086,-1.4088423511593868,7.651352889858513,[7.17517518],[7.75395439],[23.19119119],[7.54875331],0.34784321535956825,0.17097104936770816
ADAD2/ctrl,0.0,0.0,,,,,8.783132497386335,,,,,,6.3483991283970145,,,,,,
ADAD2/nlrp3,0.0,0.0,,,,,6.157977066421393,,,,,,6.523223565505273,,,,,,
ADAM12/ctrl,0.0,0.0,,,,,6.258550522194706,,,,,,6.165976731549295,,,,,,
ADAM12/nlrp3,0.0,0.0,,,,,5.453776900482178,,,,,,6.060449011341551,,,,,,
ADAM21/ctrl,0.0,0.0,,,,,2.9176346883195845,,,,,,6.016042476175709,,,,,,
ADAM21/nlrp3,0.0,0.0,,,,,2.7806602952229964,,,,,,6.00756271161084,,,,,,
ADAMTS3/ctrl,26.0,1.0,0.010553112397710174,0.037077385553002266,0.8850973056113838,,4.02014040761604,0.2617127456458265,0.21249359535554824,-12.089324514820142,0.30359724792124254,-0.08805264694746207,6.92302399830046,[0.36436436],[7.22661618],[13.37737738],[6.61942675],0.7476075240759323,0.3660664970382676
ADAMTS3/nlrp3,0.0,0.0,,,,,4.286132795305444,,,,,,7.023665837971327,,,,,,
ADAMTS6/ctrl,0.0,0.0,,,,,1.4526104940463946,,,,,,7.308322124715271,,,,,,
ADAMTS6/nlrp3,0.0,0.0,,,,,1.1324528852930846,,,,,,7.331511705700192,,,,,,
ADAMTS7/ctrl,0.0,0.0,,,,,6.536700717421203,,,,,,6.191852365239663,,,,,,
ADAMTS7/nlrp3,0.0,0.0,,,,,3.0454931019762195,,,,,,6.0944685588035545,,,,,,
ADAMTSL3/ctrl,0.0,0.0,,,,,1.743109107895243,,,,,,6.016478932257932,,,,,,
ADAMTSL3/nlrp3,0.0,0.0,,,,,0.6960089162438653,,,,,,5.871872330644498,,,,,,
ADCYAP1/ctrl,20.0,1.0,0.019884874083140658,0.09516327151122597,0.7038979580576472,,0.17547339989682642,0.7290800739331248,0.6387734319108331,4.948268967135279,0.3016422083883268,-1.7233160902574642,5.736470633042424,[5.48548549],[6.03811284],[15.4954955],[5.43482842],0.4184545979341901,0.17101335225493672
ADCYAP1/nlrp3,0.0,0.0,,,,,0.1299087072456129,,,,,,5.5761742694523,,,,,,
ADD3/ctrl,0.0,0.0,,,,,1.6236713593337675,,,,,,6.858575849677077,,,,,,
ADD3/nlrp3,0.0,0.0,,,,,2.455605423517032,,,,,,6.835603493104944,,,,,,
ADPRS/ctrl,0.0,0.0,,,,,0.3041548799693813,,,,,,7.792435224487086,,,,,,
ADPRS/nlrp3,0.0,0.0,,,,,0.3354460755863027,,,,,,7.815032736703808,,,,,,
AES/ctrl,0.0,0.0,,,,,1.0573077108516848,,,,,,6.668555042978292,,,,,,
AES/nlrp3,0.0,0.0,,,,,1.4548499497306753,,,,,,6.667497953091676,,,,,,
AFG3L2/ctrl,32.0,1.0,0.0007979376877570443,0.008693234341411171,0.613845828440182,,0.11925139885783366,0.35100620564906226,0.3116732484156721,51.6989392355743,0.06302579771289762,-2.616421509296004,8.059852696139735,[13.32532533],[8.12287849],[29.34134134],[7.9968269],0.12230261157309229,0.0601138815355296
AFG3L2/nlrp3,18.0,1.0,0.029552655842026376,0.34633452119263664,0.14040778799618414,,0.19959247319738033,0.19219064226264293,0.1432324993694698,42.42815095130134,0.051362576293810136,-2.4528951649650037,8.058272127899357,[7.02702703],[8.1096347],[16.03603604],[8.00691035],0.1582253516422475,0.07777053917491494
AFM/ctrl,0.0,0.0,,,,,7.938423378216263,,,,,,6.447314927834878,,,,,,
AFM/nlrp3,0.0,0.0,,,,,7.094597764904828,,,,,,6.3842984189456455,,,,,,
AFP/ctrl,20.0,1.0,0.04783350276284015,0.2449758482082573,0.5038695557313038,,6.790828878274748,0.1780953618221396,0.12506925613324538,-20.86052233804994,0.2790671803881173,-1.4340002502872329,7.092087486085303,[4.56456456],[7.37115274],[14.53453453],[6.8130239],0.9545685451692327,0.46803738747388435
AFP/nlrp3,32.0,1.0,0.020004348404955685,0.23664168966934296,0.13916122093054983,,5.711434704299144,0.22304632863676566,0.17292028532300863,-17.917775525179476,0.30743239547077383,-1.572368695490387,7.074937485505497,[8.00800801],[7.38236562],[24.02402402],[6.76750509],0.8754237688561086,0.42923167307520554
AGBL2/ctrl,0.0,0.0,,,,,1.6571885473636667,,,,,,7.214092802148227,,,,,,
AGBL2/nlrp3,0.0,0.0,,,,,1.6491780591668657,,,,,,7.253468257655371,,,,,,
AGO2/ctrl,32.0,1.0,0.04145855250046482,0.390721208429467,0.8660736876105891,,0.4300364009276847,0.1754461221882393,0.12547315989661745,28.61149126687176,0.07555579007177338,-2.4403162154010807,7.551131060407233,[12.42842843],[7.62668571],[28.44444444],[7.47557527],0.23225046861808535,0.11415518423934025
AGO2/nlrp3,0.0,0.0,,,,,0.3009201988327332,,,,,,7.5878573714155655,,,,,,
AGPAT5/ctrl,32.0,1.0,0.0035599968316244457,0.04342967576708656,0.5860099115815899,,0.682188824110401,0.2894363171958304,0.24637185157133534,20.30563193956734,0.1301164379189883,-2.7044741562434655,7.477852412550628,[13.77377377],[7.60796885],[29.78978979],[7.34773637],0.29252048841162315,0.14377895746390043
AGPAT5/nlrp3,32.0,1.0,0.01149939750699236,0.12615270392842243,0.5657130793192355,,0.6359620761499077,0.23710431802783494,0.19086821609012805,21.568647926911588,0.11058427501382262,-2.1384214258669267,7.505216719092176,[10.89089089],[7.61580099],[26.90690691],[7.39463244],0.2824357052489238,0.13882210942479126
AGXT2/ctrl,0.0,0.0,,,,,2.0153056010896653,,,,,,6.50168621022671,,,,,,
AGXT2/nlrp3,0.0,0.0,,,,,1.246804115684123,,,,,,6.5506850856054,,,,,,
AHCY/ctrl,0.0,0.0,,,,,0.18645044771970895,,,,,,9.295604189257434,,,,,,
AHCY/nlrp3,0.0,0.0,,,,,0.22987196411468605,,,,,,9.283948648755324,,,,,,
AHSA2P/ctrl,0.0,0.0,,,,,0.46599910498727726,,,,,,7.494848455018404,,,,,,
AHSA2P/nlrp3,20.0,1.0,0.048010593370067856,0.2331723153148626,0.31314356862735426,,0.3014424210511518,0.16808101609217052,0.11766168373412034,35.00672630497956,0.06136181854142286,2.761079429281119,7.498705429189939,[11.21121121],[7.56006725],[1.2012012],[7.43734441],0.19444920608097685,0.09557519981528614
AIDA/ctrl,0.0,0.0,,,,,1.8200086006416063,,,,,,7.097143746571007,,,,,,
AIDA/nlrp3,0.0,0.0,,,,,1.8663998009172555,,,,,,7.164932690084252,,,,,,
AIMP2/ctrl,0.0,0.0,,,,,0.21656209364480683,,,,,,8.266282919729532,,,,,,
AIMP2/nlrp3,0.0,0.0,,,,,0.11370433014031368,,,,,,8.273793714392692,,,,,,
AK1/ctrl,0.0,0.0,,,,,0.07993120114491596,,,,,,8.15418701803103,,,,,,
AK1/nlrp3,0.0,0.0,,,,,0.09317297526554791,,,,,,8.15450058549125,,,,,,
AK4/ctrl,0.0,0.0,,,,,0.28502752579492796,,,,,,8.363470088431233,,,,,,
AK4/nlrp3,0.0,0.0,,,,,0.28094350128514894,,,,,,8.380386442762308,,,,,,
AKAP6/ctrl,0.0,0.0,,,,,5.620149053958041,,,,,,6.292029836562278,,,,,,
AKAP6/nlrp3,0.0,0.0,,,,,5.783167472442208,,,,,,6.309521446803028,,,,,,
AKAP8L/ctrl,0.0,0.0,,,,,0.46160300120459086,,,,,,7.4727880323780145,,,,,,
AKAP8L/nlrp3,0.0,0.0,,,,,0.5356290803518831,,,,,,7.493664689830652,,,,,,
AKR1C2/ctrl,32.0,1.0,0.00031424727490236837,0.0047137091235355255,0.07464292678416329,,1.8221172382528907,0.3866428596156629,0.34946969959236984,2.621569128595816,0.2676369800747569,-2.4528951649650033,6.711593408035911,[12.49249249],[6.97923033],[28.50850851],[6.44395643],0.4780707227265279,0.2349801563674074
AKR1C2/nlrp3,0.0,0.0,,,,,2.37555465639596,,,,,,6.674899746693767,,,,,,
AKR1C3/ctrl,32.0,1.0,6.409116018235572e-05,0.0009613674027353358,0.6544587864142384,,0.3591068045427236,0.44298543226153586,0.4092269736107199,31.85599141973929,0.13359492040988563,-2.3396846188896956,7.650962427695963,[11.91591592],[7.78455562],[27.86786787],[7.51736842],0.2122344142026712,0.10431694196094196
AKR1C3/nlrp3,32.0,1.0,0.03942618207414306,0.47239880706937576,0.5386797499591218,,0.8144400224980071,0.17795414501768136,0.12813318410966212,17.116134532224073,0.10492387543746595,-2.415158316273234,7.628659063790986,[12.3003003],[7.73358134],[28.31631632],[7.52373519],0.3196197027911048,0.15709869726308295
ALDH1A2/ctrl,0.0,0.0,,,,,3.8467969764108307,,,,,,6.757149461835031,,,,,,
ALDH1A2/nlrp3,0.0,0.0,,,,,2.6061909251193685,,,,,,6.698541259262406,,,,,,
ALDH1L1/ctrl,0.0,0.0,,,,,3.8006173138451405,,,,,,6.4021516499767355,,,,,,
ALDH1L1/nlrp3,0.0,0.0,,,,,3.789702460507447,,,,,,6.365597562064641,,,,,,
ALDH3A2/ctrl,32.0,1.0,4.749824685457149e-06,7.124737028185724e-05,0.33901244560448207,,0.13452608400262925,0.5242548179575006,0.4954217766215916,49.52950267832193,0.09597502572496897,-2.515789912784619,8.29265710647925,[12.81281281],[8.38863193],[28.82882883],[8.19668208],0.12989942833816107,0.06384785039513605
ALDH3A2/nlrp3,32.0,1.0,0.0012781841076753286,0.01917276161512993,0.25839721098539914,,0.23359934647740166,0.332206749800562,0.2917344316066567,39.596214558466905,0.08520127563447843,-2.402579366709311,8.277153832898007,[12.23623624],[8.36235511],[28.25225225],[8.19195256],0.17117478909057454,0.08413541510608227
ALDOC/ctrl,32.0,1.0,0.04340423952563999,0.5248563759515562,0.9917563974870757,,0.4568513539709148,0.17315102760384016,0.1230389686707396,27.522703401815896,0.07731043586059005,-2.3145267197618495,8.270289310935386,[11.78778779],[8.34759975],[27.8038038],[8.19297941],0.2393819761715926,0.11766044544944174
ALDOC/nlrp3,0.0,0.0,,,,,0.6903200167817358,,,,,,8.272925261120001,,,,,,
ALG5/ctrl,0.0,0.0,,,,,1.4490659759677915,,,,,,7.583112813028993,,,,,,
ALG5/nlrp3,0.0,0.0,,,,,1.7062007746131513,,,,,,7.566317050050097,,,,,,
ALOX12B/ctrl,0.0,0.0,,,,,5.656222288996805,,,,,,6.557610112434281,,,,,,
ALOX12B/nlrp3,0.0,0.0,,,,,1.4537902595922783,,,,,,6.707123759043386,,,,,,
AMIGO3/ctrl,0.0,0.0,,,,,0.9141456957048909,,,,,,6.11753985884141,,,,,,
AMIGO3/nlrp3,0.0,0.0,,,,,0.5693860934341528,,,,,,5.737334222100973,,,,,,
AMPD2/ctrl,0.0,0.0,,,,,1.6556942185632197,,,,,,7.475765022621844,,,,,,
AMPD2/nlrp3,0.0,0.0,,,,,1.2377639067538988,,,,,,7.46692979428995,,,,,,
ANAPC7/ctrl,0.0,0.0,,,,,1.0506721595195891,,,,,,7.74794231602584,,,,,,
ANAPC7/nlrp3,0.0,0.0,,,,,0.6135318583972812,,,,,,7.765066099946315,,,,,,
ANKEF1/ctrl,0.0,0.0,,,,,2.5871381431493092,,,,,,6.355603404618782,,,,,,
ANKEF1/nlrp3,0.0,0.0,,,,,3.3352085700326803,,,,,,6.322364963374609,,,,,,
ANKRD32/ctrl,0.0,0.0,,,,,5.324722177308662,,,,,,6.249391246596647,,,,,,
ANKRD32/nlrp3,0.0,0.0,,,,,3.2119831136111876,,,,,,6.294482872200397,,,,,,
ANKRD52/ctrl,0.0,0.0,,,,,1.289749629746497,,,,,,7.159446434087193,,,,,,
ANKRD52/nlrp3,0.0,0.0,,,,,0.7587260617059821,,,,,,7.191680707171818,,,,,,
ANKRD7/ctrl,0.0,0.0,,,,,3.007624771603739,,,,,,5.856496312695047,,,,,,
ANKRD7/nlrp3,32.0,1.0,0.031217885249743338,0.19183276180113534,0.7863995856395443,,4.061713118958978,0.21934815327546742,0.163587307080858,-12.485167803876276,0.2793486423921445,0.2704474156243464,5.903066759938013,[30.62262262],[6.1824154],[14.60660661],[5.62371812],0.7801747465018476,0.3808689837988432
ANKS1B/ctrl,0.0,0.0,,,,,0.5525793608521384,,,,,,5.366564572314914,,,,,,
ANKS1B/nlrp3,0.0,0.0,,,,,0.39858479069111685,,,,,,5.264938890703154,,,,,,
ANO10/ctrl,0.0,0.0,,,,,0.7550775753670349,,,,,,7.437518976831468,,,,,,
ANO10/nlrp3,0.0,0.0,,,,,0.5414294553371015,,,,,,7.47688684080573,,,,,,
ANO4/ctrl,0.0,0.0,,,,,2.744629335497465,,,,,,4.529615244766569,,,,,,
ANO4/nlrp3,0.0,0.0,,,,,0.1336480878439043,,,,,,5.2634448458896586,,,,,,
ANO7/ctrl,0.0,0.0,,,,,6.100963508435269,,,,,,6.409887365484257,,,,,,
ANO7/nlrp3,0.0,0.0,,,,,6.1497045109901824,,,,,,6.594169636829524,,,,,,
ANP32E/ctrl,0.0,0.0,,,,,0.36485341415652167,,,,,,7.715471693821958,,,,,,
ANP32E/nlrp3,0.0,0.0,,,,,0.5259179829249965,,,,,,7.671013778425202,,,,,,
ANXA6/ctrl,0.0,0.0,,,,,0.08625979537772611,,,,,,9.151111320129559,,,,,,
ANXA6/nlrp3,32.0,1.0,0.004207257106440654,0.05412987415083198,0.4982300144484628,,0.05558168405143236,0.2822058036221029,0.23870312505374558,65.43978169643293,0.03659540607231104,1.0880791372793475,9.17574685218161,[26.45845846],[9.21234226],[10.44244244],[9.13915145],0.08349680168381364,0.041040144445457435
AP1B1/ctrl,0.0,0.0,,,,,0.3114452274304351,,,,,,8.214396853656392,,,,,,
AP1B1/nlrp3,0.0,0.0,,,,,0.47646228538005486,,,,,,8.191797110275395,,,,,,
AP1G2/ctrl,0.0,0.0,,,,,0.47276028929450464,,,,,,7.253534556734214,,,,,,
AP1G2/nlrp3,0.0,0.0,,,,,0.38767733101489127,,,,,,7.279712867986014,,,,,,
AP1M2/ctrl,0.0,0.0,,,,,0.44778931320437365,,,,,,7.748052550690861,,,,,,
AP1M2/nlrp3,0.0,0.0,,,,,0.5282997042796752,,,,,,7.7279239292492985,,,,,,
AP1S2/ctrl,0.0,0.0,,,,,1.7557961540521967,,,,,,5.630647438046601,,,,,,
AP1S2/nlrp3,20.0,1.0,0.028224096849552294,0.16236394242353347,0.4644126880917889,,0.5677825114068642,0.34276602410397916,0.26544437988091785,7.238720431841976,0.21867517116033586,-0.1509473947670772,5.716768711329549,[0.48048048],[5.93544338],[10.45045045],[5.49809736],0.3855769286980443,0.1827538542937667
AP2A1/ctrl,0.0,0.0,,,,,0.4791056300453431,,,,,,8.232501677728639,,,,,,
AP2A1/nlrp3,0.0,0.0,,,,,0.4340747931846323,,,,,,8.264655728585979,,,,,,
AP3M2/ctrl,0.0,0.0,,,,,9.326250240463944,,,,,,3.6648957005900313,,,,,,
AP5Z1/ctrl,32.0,1.0,0.019126463049253584,0.11599978554056534,0.9907957750540864,,1.365108859958593,0.21321395852734737,0.16552995601385334,7.81933852267845,0.15205565670482546,-2.352263568453619,6.800185744433732,[11.97997998],[6.95223994],[27.995996],[6.64813009],0.413797280747702,0.20338863082842265
AP5Z1/nlrp3,0.0,0.0,,,,,2.9954322099274644,,,,,,6.871820559823062,,,,,,
APC/ctrl,0.0,0.0,,,,,3.7472137927099185,,,,,,7.211135242354027,,,,,,
APC/nlrp3,0.0,0.0,,,,,4.571923691360775,,,,,,7.22210522570947,,,,,,
APLF/ctrl,0.0,0.0,,,,,0.7404523075982404,,,,,,5.612080779602617,,,,,,
APLF/nlrp3,0.0,0.0,,,,,0.3818028361749675,,,,,,5.605181211736158,,,,,,
APOBEC3C/ctrl,32.0,1.0,0.012923618624910982,0.19385427937366473,0.6125842576054582,,0.8057689709882153,0.2316865564122358,0.18512210528570472,17.308801549825425,0.1228145379740262,-2.528368862348542,7.802806692152769,[12.87687688],[7.92562063],[28.89289289],[7.67999215],0.3179137115635669,0.1562601726131692
APOBEC3C/nlrp3,32.0,1.0,0.0037928708421686164,0.056893062632529245,0.8947141920075555,,0.6070812807881836,0.2867023533874776,0.24347219298671874,22.405220337372874,0.12344240053151401,-2.415158316273234,7.777547380259653,[12.3003003],[7.90098978],[28.31631632],[7.65410498],0.2759481015384046,0.1356333382621204
APPBP2/ctrl,0.0,0.0,,,,,1.6599274487229136,,,,,,5.617079752777555,,,,,,
APPBP2/nlrp3,0.0,0.0,,,,,2.0116567465042143,,,,,,5.650831289434064,,,,,,
APTX/ctrl,0.0,0.0,,,,,1.379830006755055,,,,,,6.705603092259329,,,,,,
APTX/nlrp3,0.0,0.0,,,,,1.1362203886564977,,,,,,6.669516628723082,,,,,,
AQP4/ctrl,0.0,0.0,,,,,3.2612747451784783,,,,,,6.4203954622620305,,,,,,
AQP4/nlrp3,0.0,0.0,,,,,5.086571980288508,,,,,,6.480889181868546,,,,,,
ARFGEF3/ctrl,0.0,0.0,,,,,4.479471043917666,,,,,,6.9222092167009315,,,,,,
ARFGEF3/nlrp3,0.0,0.0,,,,,7.295496536322187,,,,,,6.961221306442619,,,,,,
ARHGAP20/ctrl,0.0,0.0,,,,,6.789557795855353,,,,,,2.6056908758721398,,,,,,
ARHGAP35/ctrl,0.0,0.0,,,,,0.5483884025215744,,,,,,7.282542711348315,,,,,,
ARHGAP35/nlrp3,0.0,0.0,,,,,0.36142202136679735,,,,,,7.296558301162898,,,,,,
ARHGEF37/ctrl,18.0,1.0,0.006845911641959246,0.08593268339523341,0.65742859095601,,3.6172076467614978,0.4436541438928423,0.3782016902331766,-11.278471527375004,0.5496662135651049,0.4968685077749617,6.408564457717299,[16.57657658],[6.95822413],[7.56756757],[5.85889824],0.9732104286561231,0.4612774874169941
ARHGEF37/nlrp3,0.0,0.0,,,,,5.447921739298314,,,,,,6.643215187844188,,,,,,
ARHGEF38/ctrl,0.0,0.0,,,,,3.804369652045486,,,,,,6.418009403444765,,,,,,
ARHGEF38/nlrp3,0.0,0.0,,,,,2.1302707720011145,,,,,,6.562205127904188,,,,,,
ARHGEF4/ctrl,0.0,0.0,,,,,4.925037831027321,,,,,,6.983425842737573,,,,,,
ARHGEF4/nlrp3,0.0,0.0,,,,,5.9013236052810045,,,,,,7.097137701189357,,,,,,
ARHGEF7/ctrl,0.0,0.0,,,,,0.4373983181325061,,,,,,7.55563471224842,,,,,,
ARHGEF7/nlrp3,0.0,0.0,,,,,0.32148443705236457,,,,,,7.594361848999464,,,,,,
ARID4B/ctrl,0.0,0.0,,,,,3.6392448147601986,,,,,,6.988064471894466,,,,,,
ARID4B/nlrp3,0.0,0.0,,,,,2.40410849799959,,,,,,7.029353882163125,,,,,,
ARIH2/ctrl,0.0,0.0,,,,,0.31348657502918603,,,,,,7.2618954609888435,,,,,,
ARIH2/nlrp3,0.0,0.0,,,,,0.9540758048239745,,,,,,7.267112158485681,,,,,,
ARL2BP/ctrl,0.0,0.0,,,,,2.762642328047414,,,,,,5.807076167645459,,,,,,
ARL2BP/nlrp3,0.0,0.0,,,,,4.7782559736526435,,,,,,5.775072901755964,,,,,,
ARL6IP4/ctrl,0.0,0.0,,,,,0.330219576706545,,,,,,7.579355599723691,,,,,,
ARL6IP4/nlrp3,0.0,0.0,,,,,1.0314009851154051,,,,,,7.515783394865794,,,,,,
ARMC6/ctrl,0.0,0.0,,,,,0.6368573016297893,,,,,,7.077056336765331,,,,,,
ARMC6/nlrp3,0.0,0.0,,,,,0.9053556476362987,,,,,,7.062595193363255,,,,,,
ARPP19/ctrl,0.0,0.0,,,,,1.8135316190049915,,,,,,7.4824117025706425,,,,,,
ARPP19/nlrp3,0.0,0.0,,,,,0.8374931725105047,,,,,,7.445193364358811,,,,,,
ARSH/ctrl,0.0,0.0,,,,,0.7970204497352696,,,,,,6.481295066236271,,,,,,
ARSH/nlrp3,0.0,0.0,,,,,0.9816738918158386,,,,,,6.462677530125019,,,,,,
ASF1A/ctrl,0.0,0.0,,,,,2.66455343160742,,,,,,6.819459350840463,,,,,,
ASF1A/nlrp3,0.0,0.0,,,,,4.313840606452425,,,,,,6.885776507764918,,,,,,
ASH1L/ctrl,32.0,1.0,0.011035680528690528,0.16553520793035792,0.9516296920278814,,4.843989954980217,0.2390050674436497,0.19288416244023454,-14.97774383889164,0.30383857957519744,1.1635528346628865,6.554410967909074,[26.07407407],[6.85824955],[10.05805806],[6.25057652],0.7794811310250888,0.3831286655855183
ASH1L/nlrp3,32.0,1.0,0.00023024139412020084,0.0034536209118030126,0.23111337632568008,,3.5749380373657313,0.4174916498915039,0.3799104660135364,-9.952894554920537,0.3954294793289437,1.2516054816103486,6.615075704023124,[25.62562563],[7.0105036],[9.60960961],[6.21964622],0.6925960102247034,0.33958884235278913
ASH2L/ctrl,0.0,0.0,,,,,0.7350233765828311,,,,,,7.092867965985235,,,,,,
ASH2L/nlrp3,0.0,0.0,,,,,0.44637877713079455,,,,,,7.076929863961682,,,,,,
ASPM/ctrl,0.0,0.0,,,,,2.9399381150557344,,,,,,6.853280384162554,,,,,,
ASPM/nlrp3,0.0,0.0,,,,,2.6808933013249865,,,,,,6.9347093108999065,,,,,,
ASTN2/ctrl,0.0,0.0,,,,,3.662466114903727,,,,,,6.535800183400715,,,,,,
ASTN2/nlrp3,25.0,1.0,0.06427338742502853,0.2286206205513698,0.5426081463271077,,2.1970499877886245,0.1839702088425137,0.12352355764566281,-3.356928459591014,0.19138838620414278,2.0315003545735797,6.644991417317408,[16.91691692],[6.8363798],[4.4044044],[6.45360303],0.5853014118731756,0.28525816687686445
ASXL2/ctrl,0.0,0.0,,,,,3.0321967438559074,,,,,,6.183695885199312,,,,,,
ASXL2/nlrp3,0.0,0.0,,,,,5.483858831653277,,,,,,6.13140552310682,,,,,,
ATAD1/ctrl,0.0,0.0,,,,,1.3347205476444524,,,,,,7.655830765821216,,,,,,
ATAD1/nlrp3,0.0,0.0,,,,,1.2856196870273287,,,,,,7.649549794863148,,,,,,
ATAD5/ctrl,0.0,0.0,,,,,0.7075309315401391,,,,,,5.773424408084393,,,,,,
ATAD5/nlrp3,0.0,0.0,,,,,0.5393513183163792,,,,,,5.650003323070202,,,,,,
