test,period,n_components,p,q,p_reject,q_reject,RSS,R2,R2_adj,log-likelihood,amplitude,acrophase,mesor,peaks,heights,troughs,heights2,ME,resid_SE
44M2.3/ctrl,0.0,0.0,,,,,0.42660087019777665,,,,,,6.340079475309592,,,,,,
44M2.3/nlrp3,0.0,0.0,,,,,0.24817708830521132,,,,,,6.324896549518433,,,,,,
AADACL4/ctrl,0.0,0.0,,,,,4.402379271815539,,,,,,6.0794909564117425,,,,,,
AADACL4/nlrp3,0.0,0.0,,,,,4.872774342796292,,,,,,5.920630000165729,,,,,,
AARS2/ctrl,0.0,0.0,,,,,0.8469721193340151,,,,,,7.46715454366055,,,,,,
AARS2/nlrp3,0.0,0.0,,,,,1.6349782525387715,,,,,,7.454426796424664,,,,,,
AARSD1/ctrl,0.0,0.0,,,,,0.683324423908898,,,,,,7.6052299172501066,,,,,,
AARSD1/nlrp3,0.0,0.0,,,,,0.5458200446508477,,,,,,7.605657019143413,,,,,,
ABCA13/ctrl,0.0,0.0,,,,,4.800383204652508,,,,,,6.217986446446528,,,,,,
ABCA13/nlrp3,0.0,0.0,,,,,4.480495141319319,,,,,,6.214509162813114,,,,,,
ABCA3/ctrl,0.0,0.0,,,,,3.4132093531403007,,,,,,5.853179482573001,,,,,,
ABCA3/nlrp3,0.0,0.0,,,,,1.3472916589553883,,,,,,5.856955379839729,,,,,,
ABCC11/ctrl,0.0,0.0,,,,,13.333770755089056,,,,,,6.007311466910828,,,,,,
ABCC11/nlrp3,0.0,0.0,,,,,17.535295935895952,,,,,,6.088312358307826,,,,,,
ABCF1/ctrl,0.0,0.0,,,,,0.1935807136235273,,,,,,8.401828253455001,,,,,,
ABCF1/nlrp3,0.0,0.0,,,,,0.13510501716086779,,,,,,8.407021187342327,,,,,,
ABHD6/ctrl,0.0,0.0,,,,,13.046183358377844,,,,,,7.098966486268427,,,,,,
ABHD6/nlrp3,0.0,0.0,,,,,9.844888558424776,,,,,,7.199888261449237,,,,,,
ABI1/ctrl,0.0,0.0,,,,,0.5722935602827818,,,,,,7.944863526098659,,,,,,
ABI1/nlrp3,0.0,0.0,,,,,0.48165694057431113,,,,,,7.955911896653943,,,,,,
ABLIM1/ctrl,32.0,1.0,0.036144665678554566,0.4088740765812243,0.7772998375870183,,0.8362926887391008,0.18227224223605476,0.13271298418975508,16.639532875256513,0.1078486983146032,-2.4403162154010807,7.156286806739187,[12.42842843],[7.26413551],[28.44444444],[7.04843811],0.3238792610272797,0.15919234494492399
ABLIM1/nlrp3,0.0,0.0,,,,,1.148864765809809,,,,,,7.122475402282558,,,,,,
ACAA2/ctrl,32.0,1.0,0.021755757990445046,0.2531927621621119,0.9255021611067943,,3.0370357887765285,0.20704795703001,0.1589902574560712,-6.574321767608424,0.22253929030276787,-2.3019477701979265,6.847907937782145,[11.72372372],[7.07044449],[27.67567568],[6.62537031],0.6172043021066166,0.30336675417501285
ACAA2/nlrp3,0.0,0.0,,,,,1.7944213123894768,,,,,,6.903469819644939,,,,,,
ACAD9/ctrl,32.0,1.0,0.03222735652627218,0.17420870708940162,0.7967685354755234,,0.2729715720998703,0.18793765150940756,0.13872175160088684,36.792530869829584,0.061106288742426074,-1.8239476867688484,8.155464536100702,[9.28928929],[8.21657082],[25.30530531],[8.09435863],0.1850387560575761,0.09094979835716069
ACAD9/nlrp3,0.0,0.0,,,,,0.3053834805116709,,,,,,8.16785431233249,,,,,,
ACAT1/ctrl,0.0,0.0,,,,,0.45182793732556276,,,,,,8.080576691625321,,,,,,
ACAT1/nlrp3,0.0,0.0,,,,,0.35399672826300577,,,,,,8.097402258843008,,,,,,
ACE/ctrl,0.0,0.0,,,,,6.032382888197936,,,,,,7.299613101622691,,,,,,
ACE/nlrp3,0.0,0.0,,,,,10.483063916212453,,,,,,7.2527413213546446,,,,,,
ACO1/ctrl,0.0,0.0,,,,,0.23605594456458082,,,,,,8.268596888712247,,,,,,
ACO1/nlrp3,0.0,0.0,,,,,0.24034369130045147,,,,,,8.29131474975178,,,,,,
ACOT11/ctrl,0.0,0.0,,,,,0.3570719398004981,,,,,,5.313823414398094,,,,,,
ACOT11/nlrp3,0.0,0.0,,,,,0.27740224708341593,,,,,,5.410859549351288,,,,,,
ACOX1/ctrl,32.0,1.0,0.00010995242561884222,0.0016492863842826333,0.5768968286470797,,0.8977475623765478,0.42446330430716084,0.38958229244698883,15.363148197330808,0.19997474137925764,-2.767368904063081,7.6069911843737295,[14.09409409],[7.80696433],[30.04604605],[7.40701881],0.33556843848528245,0.1649377809574511
ACOX1/nlrp3,32.0,1.0,0.0001526191443544933,0.0022892871653173996,0.3756216823514158,,0.5723127960020733,0.41291149565945173,0.37733037418426707,23.466806333235105,0.15778029775078695,-2.578684660604235,7.6369197412184455,[13.13313313],[7.79470004],[29.14914915],[7.47914222],0.26792961361373935,0.13169211062194586
ACP2/ctrl,0.0,0.0,,,,,0.8950738931683586,,,,,,7.40289957641509,,,,,,
ACP2/nlrp3,0.0,0.0,,,,,0.28657007372662535,,,,,,7.462797017080131,,,,,,
ACTN2/ctrl,0.0,0.0,,,,,1.5290781812855048,,,,,,5.897427875270621,,,,,,
ACTN2/nlrp3,0.0,0.0,,,,,0.6669825640746931,,,,,,5.822471749558842,,,,,,
ACTN4/ctrl,0.0,0.0,,,,,0.09673080890251888,,,,,,9.739989322276164,,,,,,
ACTN4/nlrp3,0.0,0.0,,,,,0.10380597792836797,,,,,,9.735009013933052,,,,,,
ACVR1/ctrl,0.0,0.0,,,,,1.7969547402623727,,,,,,5.78836190331616,,,,,,
ACVR1/nlrp3,0.0,0.0,,,,,2.1623807011162777,,,,,,5.783561834245068,,,,,,
ADAM33/ctrl,20.0,1.0,0.027220643098118003,0.16368381151531786,0.1853038993019871,,6.165848132594104,0.19620489615695902,0.1474900413785929,-19.320908891477234,0.2849602637429913,-0.9560001668581553,6.533495610054324,[3.04304304],[6.81845579],[13.05305305],[6.24853535],0.8794282279887893,0.43225441907039186
ADAM33/nlrp3,32.0,1.0,0.016221562700087788,0.21473795047096012,0.5468979743033844,,4.669897141898124,0.22708667764948898,0.178779595002582,-14.41415589370218,0.2890288207798912,-1.9497371824080796,6.59293066273062,[9.92992993],[6.88195948],[25.94594595],[6.30390184],0.778135959825007,0.38201346270035613
ADAM5/ctrl,0.0,0.0,,,,,2.850780178337793,,,,,,6.169004425999173,,,,,,
ADAM5/nlrp3,18.0,1.0,0.05004682584899556,0.695210598922342,0.1867390294691832,,1.5774618416233475,0.18660437860185908,0.1305081288502632,2.7526673663196064,0.15312735385527,1.3648160276856558,6.12439306884364,[14.09009009],[6.27752042],[5.08108108],[5.97126571],0.4770045380707481,0.2332278626537714
ADAM9/ctrl,0.0,0.0,,,,,0.4678497923627139,,,,,,7.80465794997321,,,,,,
ADAM9/nlrp3,0.0,0.0,,,,,0.6424569068459205,,,,,,7.8652000389610315,,,,,,
ADAMDEC1/ctrl,0.0,0.0,,,,,7.247272817202921,,,,,,2.692089242295699,,,,,,
ADAMDEC1/nlrp3,0.0,0.0,,,,,7.346366914434454,,,,,,2.710431619815991,,,,,,
ADAMTS13/ctrl,0.0,0.0,,,,,3.8309329267693286,,,,,,6.415010983419033,,,,,,
ADAMTS13/nlrp3,0.0,0.0,,,,,4.193923804259774,,,,,,6.437314222727345,,,,,,
ADAMTS17/ctrl,0.0,0.0,,,,,3.274535143441494,,,,,,6.17091932369425,,,,,,
ADAMTS17/nlrp3,22.0,1.0,0.02170224938276799,0.10994536126490984,0.1263480052008359,,3.70933075078057,0.3318172850237783,0.2614822623947022,-11.634546910501289,0.46991076880449834,-2.188737224122619,6.079064158921215,[7.66366366],[6.54897028],[18.67467467],[5.60915339],0.924794416563633,0.4418460526604362
ADAMTS8/ctrl,0.0,0.0,,,,,0.02672650187594657,,,,,,5.272835903349639,,,,,,
ADAMTS8/nlrp3,0.0,0.0,,,,,8.357850303227819,,,,,,2.8910089860582713,,,,,,
ADAP1/ctrl,0.0,0.0,,,,,2.283120877938993,,,,,,6.215810944134289,,,,,,
ADAP1/nlrp3,19.0,1.0,0.024609082572495056,0.13472996627492004,0.2806192486616168,,2.573151708241688,0.2011032917162756,0.15268530939604996,-3.59081318037817,0.18381647189487493,1.0503422885875775,6.240193508372819,[15.82382382],[6.42400998],[6.31431431],[6.05638001],0.5681155620220018,0.2792387762993207
ADARB1/ctrl,0.0,0.0,,,,,8.805018239963223,,,,,,6.086063926640794,,,,,,
ADARB1/nlrp3,32.0,1.0,0.041609734604098336,0.26233658297215595,0.06919002113249306,,8.66707010256742,0.19689548918297506,0.14150897119559414,-24.50675139481281,0.35685035660285935,-0.4276842851733855,6.214303731950011,[2.17817818],[6.57115212],[18.19419419],[5.85745338],1.1180963614293356,0.5466849973206035
ADAT2/ctrl,0.0,0.0,,,,,2.0235202524174913,,,,,,6.3034840545690365,,,,,,
ADAT2/nlrp3,0.0,0.0,,,,,2.807640947441756,,,,,,6.200763487217877,,,,,,
ADD1/ctrl,0.0,0.0,,,,,2.0805756279422503,,,,,,7.960527174507672,,,,,,
ADD1/nlrp3,0.0,0.0,,,,,1.4624599309016408,,,,,,7.912672179285726,,,,,,
ADH7/ctrl,0.0,0.0,,,,,14.965637593441919,,,,,,7.515594063332146,,,,,,
ADH7/nlrp3,0.0,0.0,,,,,1.443470877431911,,,,,,7.720996678060563,,,,,,
ADK/ctrl,0.0,0.0,,,,,0.10870447822328255,,,,,,8.730222378765523,,,,,,
ADK/nlrp3,0.0,0.0,,,,,0.11039077488818522,,,,,,8.718222547349715,,,,,,
ADPGK/ctrl,0.0,0.0,,,,,0.4620188927747275,,,,,,7.703887715150726,,,,,,
ADPGK/nlrp3,0.0,0.0,,,,,0.47368719827428996,,,,,,7.722801255720917,,,,,,
ADRA1D/ctrl,0.0,0.0,,,,,0.5849906958823944,,,,,,6.152229331920301,,,,,,
ADRA1D/nlrp3,0.0,0.0,,,,,0.6341839095627391,,,,,,5.894480980832972,,,,,,
ADSS2/ctrl,0.0,0.0,,,,,0.37448950226517647,,,,,,7.989829668367191,,,,,,
ADSS2/nlrp3,28.0,1.0,0.0268908133635144,0.08335139461560802,0.4375038744974682,,0.2405829320514803,0.19679855499883303,0.1481196795442169,39.065981203962444,0.06165625351843307,0.22013161736865428,7.978434450646229,[27.01901902],[8.0400907],[13.00500501],[7.91677934],0.17371463031163092,0.08538379167235365
AGAP3/ctrl,0.0,0.0,,,,,3.091284077771716,,,,,,6.3559159783080545,,,,,,
AGAP3/nlrp3,0.0,0.0,,,,,1.4146146779129587,,,,,,6.356588212500389,,,,,,
AGBL3/ctrl,28.0,1.0,0.041560061720177455,0.10964774305786977,0.7865400233087463,,1.938760746807475,0.47065936165220035,0.36479123398264046,-6.07734846942707,0.5250700745532795,-2.0881056276112337,5.807822234888977,[9.30530531],[6.33289231],[23.31931932],[5.28275526],0.9810798602995305,0.4403136094657392
AGBL3/nlrp3,0.0,0.0,,,,,2.6433371458705768,,,,,,5.917399245435191,,,,,,
AGO4/ctrl,0.0,0.0,,,,,1.411584953063448,,,,,,5.5879412009094525,,,,,,
AGO4/nlrp3,0.0,0.0,,,,,3.6972471972496272,,,,,,5.807214109280715,,,,,,
AGPS/ctrl,0.0,0.0,,,,,0.14376111969870783,,,,,,8.404165374639364,,,,,,
AGPS/nlrp3,0.0,0.0,,,,,0.20799955330033046,,,,,,8.394578215063174,,,,,,
AHCTF1/ctrl,0.0,0.0,,,,,1.4728383679251151,,,,,,7.853457204024272,,,,,,
AHCTF1/nlrp3,0.0,0.0,,,,,1.2275774437953273,,,,,,7.862276283687152,,,,,,
AHCYL2/ctrl,0.0,0.0,,,,,2.675520076012773,,,,,,6.731043112151213,,,,,,
