test,period,n_components,p,q,p_reject,q_reject,RSS,R2,R2_adj,log-likelihood,amplitude,acrophase,mesor,peaks,heights,troughs,heights2,ME,resid_SE
DDAH2/nlrp3,0.0,0.0,,,,,9.359504638375975,,,,,,6.893617918263526,,,,,,
DDB1/ctrl,0.0,0.0,,,,,0.0388617713051713,,,,,,8.929927882720557,,,,,,
DDB1/nlrp3,32.0,1.0,0.0489754381797673,0.2596758564207628,0.3076685878854337,,0.0324192754606989,0.1670772059666305,0.1165970366312748,75.14359170299682,0.0201595984105349,0.798763297309117,8.940101013764256,[27.93193193],[8.96026044],[11.91591592],[8.91994142],0.0637684178634844,0.0313432973167764
DDX1/ctrl,0.0,0.0,,,,,0.0690960328345809,,,,,,8.96094640312117,,,,,,
DDX1/nlrp3,0.0,0.0,,,,,0.0459276485596114,,,,,,8.95386865487127,,,,,,
DDX23/ctrl,0.0,0.0,,,,,0.8934088464393583,,,,,,7.927418469468838,,,,,,
DDX23/nlrp3,0.0,0.0,,,,,0.5137260157593267,,,,,,7.953169219798842,,,,,,
DDX52/ctrl,0.0,0.0,,,,,0.3296230528284213,,,,,,7.704042577533197,,,,,,
DDX52/nlrp3,32.0,1.0,0.0048886550134599,0.0471083255963999,0.0516832399750289,,0.2182835419265481,0.2756459842272113,0.2317457408470423,40.81684108166001,0.0719476870827553,0.8993948938205012,7.73857053000224,[27.41941942],[7.81051822],[11.4034034],[7.66662284],0.1654681783614189,0.0813305157099902
DDX54/ctrl,0.0,0.0,,,,,0.3984324811954187,,,,,,7.878830195609073,,,,,,
DDX54/nlrp3,0.0,0.0,,,,,0.3488041384668483,,,,,,7.881046167672735,,,,,,
DDX59/ctrl,0.0,0.0,,,,,8.849262372984537,,,,,,3.58271529420518,,,,,,
DENND3/ctrl,0.0,0.0,,,,,1.901329075015006,,,,,,5.623703810238577,,,,,,
DENND3/nlrp3,0.0,0.0,,,,,1.4591202213862484,,,,,,5.703053845093599,,,,,,
DENND5B/ctrl,19.0,1.0,0.0116708790710432,0.0894985867450978,0.8520688597433679,,0.4144312865072789,0.5893983277139188,0.5072779932567025,3.951482493468479,0.3403531682517395,-0.767315923399309,6.0157120547528695,[2.32032032],[6.35606522],[11.82982983],[5.67535889],0.4535952713645153,0.2035758547832426
DENND5B/nlrp3,0.0,0.0,,,,,1.7345445335410594,,,,,,5.874863267956252,,,,,,
DEPDC1/ctrl,32.0,1.0,0.0435949174842965,0.1563195723633983,0.990074584702396,,0.7021217654747035,0.5430602234367541,0.4288252792959426,-0.474833472878732,0.4692698475294978,0.798763297309117,6.879663976475556,[27.93193193],[7.34892705],[11.97997998],[6.41039664],0.6831582326307436,0.2962519547350497
DEPDC1/nlrp3,18.0,1.0,0.0145375554011685,0.2180633310175278,0.8069364657978821,,1.1032384593413322,0.4536149988762274,0.3755599987156885,-0.874765862347223,0.4086241982022813,1.478026573760964,6.72778871545912,[13.76576577],[7.13641076],[4.79279279],[6.31917045],0.6020808084900101,0.2807182699715311
DERA/ctrl,0.0,0.0,,,,,0.704142728229977,,,,,,7.477357196202234,,,,,,
DERA/nlrp3,0.0,0.0,,,,,0.779417238394327,,,,,,7.477297288519885,,,,,,
DERL2/ctrl,0.0,0.0,,,,,0.3331740078689374,,,,,,7.70942920323159,,,,,,
DERL2/nlrp3,0.0,0.0,,,,,0.3685699964228749,,,,,,7.732452009543572,,,,,,
DESI2/ctrl,0.0,0.0,,,,,1.0789392365991064,,,,,,7.16937524046682,,,,,,
DESI2/nlrp3,0.0,0.0,,,,,1.3636337087231247,,,,,,7.232342815433952,,,,,,
DEUP1/ctrl,0.0,0.0,,,,,0.0720747234327361,,,,,,5.257507473583635,,,,,,
DEUP1/nlrp3,0.0,0.0,,,,,0.2523413092126818,,,,,,5.302562707855932,,,,,,
DGKA/ctrl,32.0,1.0,0.0515485211607382,0.182848387686045,0.7009730768253207,,0.1136005927612322,0.1644883735965332,0.1138513053296564,52.57275168216367,0.0345090875240083,-1.2704739059562329,8.23224726812737,[6.47047047],[8.26675636],[22.48648649],[8.19773818],0.1193697511406419,0.0586723291244333
DGKA/nlrp3,0.0,0.0,,,,,0.1953544015582645,,,,,,8.226675068829278,,,,,,
DHCR7/ctrl,32.0,1.0,0.0329252811340994,0.3889365805560331,0.6933858428761666,,1.3790072771978468,0.1868825104049537,0.1376026625507085,7.637003929687054,0.1396309323653115,-2.629000458859927,8.074709185350606,[13.38938939],[8.21434012],[29.40540541],[7.93507919],0.4158984183059609,0.2044213768396682
DHCR7/nlrp3,32.0,1.0,0.0148201186268847,0.2223017794032705,0.2974698160025805,,1.3806097437534948,0.2252839988735374,0.1783315139567821,7.616099288916452,0.1574377094129935,-2.591263610168157,8.073198661906936,[13.1971972],[8.23063637],[29.21321321],[7.91576095],0.4161399941897363,0.2045401156292355
DHRS11/ctrl,0.0,0.0,,,,,0.0126090912514961,,,,,,5.184986825091678,,,,,,
DHRS11/nlrp3,0.0,0.0,,,,,7.168389946217562,,,,,,3.2199700497519026,,,,,,
DHRS3/ctrl,0.0,0.0,,,,,4.858839182203588,,,,,,6.443722804292095,,,,,,
DHRS3/nlrp3,0.0,0.0,,,,,2.883319689563251,,,,,,6.425808330689698,,,,,,
DHX33/ctrl,0.0,0.0,,,,,2.1512900770665557,,,,,,6.546492516426972,,,,,,
DHX33/nlrp3,0.0,0.0,,,,,2.238215292918494,,,,,,6.415591358821757,,,,,,
DHX40/ctrl,0.0,0.0,,,,,5.829352433194025,,,,,,6.24340098876417,,,,,,
DHX40/nlrp3,0.0,0.0,,,,,3.5502477723693127,,,,,,6.348728495953466,,,,,,
DIDO1/ctrl,0.0,0.0,,,,,1.0740292696248896,,,,,,7.50131055586305,,,,,,
DIDO1/nlrp3,0.0,0.0,,,,,1.079736681835468,,,,,,7.506189377058714,,,,,,
DIRC2/ctrl,0.0,0.0,,,,,2.041314492801413,,,,,,6.117433274326743,,,,,,
DIRC2/nlrp3,0.0,0.0,,,,,2.599409644428182,,,,,,6.192241447479574,,,,,,
DMXL1/ctrl,0.0,0.0,,,,,4.858017819211855,,,,,,6.751875546048712,,,,,,
DMXL1/nlrp3,0.0,0.0,,,,,5.520711142115491,,,,,,6.75854205414316,,,,,,
DNA2/ctrl,0.0,0.0,,,,,7.231980842434464,,,,,,6.339707505489214,,,,,,
DNA2/nlrp3,0.0,0.0,,,,,4.349975530938541,,,,,,6.394109527431354,,,,,,
DNAH1/ctrl,0.0,0.0,,,,,6.219723189024452,,,,,,5.928316294417931,,,,,,
DNAH1/nlrp3,0.0,0.0,,,,,4.407306518665188,,,,,,5.864468408035651,,,,,,
DNAH12/ctrl,0.0,0.0,,,,,12.865295939321552,,,,,,6.318801909528194,,,,,,
DNAH12/nlrp3,0.0,0.0,,,,,14.32153238974676,,,,,,6.290660214082964,,,,,,
DNAH14/ctrl,24.0,1.0,0.0232718267922755,0.0974677619444674,0.264302538463197,,3.421982004480409,0.2355571305877114,0.1809540684868337,-9.8287015684216,0.2641041789658036,1.792500312859041,6.31133149415743,[17.15315315],[6.57543258],[5.18918919],[6.04722944],0.7161040440768863,0.3495906792481136
DNAH14/nlrp3,0.0,0.0,,,,,5.549443463317941,,,,,,6.200055178956184,,,,,,
DNAH5/ctrl,18.0,1.0,0.0226990001363138,0.2745023195583018,0.1052260185696536,,3.008766833713884,0.2369167703941919,0.1824108254223485,-7.834012587618645,0.2406569863109164,0.6352369529781168,5.833409883910738,[16.18018018],[6.07406437],[7.20720721],[5.59275515],0.671477604213135,0.3278047564434116
DNAH5/nlrp3,0.0,0.0,,,,,5.102633147168306,,,,,,5.818381881946459,,,,,,
DNAH9/ctrl,20.0,1.0,0.0160158746034566,0.0617850030217273,0.4262144937404074,,1.4561780149796248,0.562568421396727,0.4750821056760724,-4.2168289428475845,0.504280816895351,1.7421845146033483,6.172741952469017,[14.45445445],[6.67702277],[4.44444444],[5.66846114],0.8502555714836415,0.381599006154317
DNAH9/nlrp3,0.0,0.0,,,,,4.660751902634622,,,,,,6.249629938437931,,,,,,
DNAI1/ctrl,0.0,0.0,,,,,0.2886335380762023,,,,,,5.847282266478522,,,,,,
DNAI1/nlrp3,25.0,1.0,0.0397352753621056,0.1111505857468275,0.8362248206048644,,0.2440147056988573,0.6587609357726847,0.5450145810302462,3.464434337284421,0.3293650693083236,-1.42142130072331,5.762837096892672,[5.65565566],[6.09220217],[18.16816817],[5.43347203],0.49345857339406,0.2016658563477621
DNAJA1/ctrl,0.0,0.0,,,,,0.4747345634036318,,,,,,8.486377937439451,,,,,,
DNAJA1/nlrp3,0.0,0.0,,,,,0.4122403662802355,,,,,,8.47054412545329,,,,,,
DNAJC10/ctrl,0.0,0.0,,,,,0.2916868771437939,,,,,,8.035862951274511,,,,,,
DNAJC10/nlrp3,0.0,0.0,,,,,0.3456741234560094,,,,,,8.055205823017488,,,,,,
DNAJC13/ctrl,0.0,0.0,,,,,0.2890761802121531,,,,,,7.995489486389426,,,,,,
DNAJC13/nlrp3,0.0,0.0,,,,,0.2478484466139393,,,,,,7.992251141636599,,,,,,
DNAJC14/ctrl,0.0,0.0,,,,,4.945707549449677,,,,,,6.8231946200727975,,,,,,
DNAJC14/nlrp3,0.0,0.0,,,,,5.088652880169867,,,,,,6.747886056179867,,,,,,
DNAJC15/ctrl,0.0,0.0,,,,,18.905976122047043,,,,,,6.685240551172133,,,,,,
DNAJC15/nlrp3,0.0,0.0,,,,,16.166805386883894,,,,,,6.936321562404979,,,,,,
DNAJC18/ctrl,0.0,0.0,,,,,2.4694531795896784,,,,,,5.647095213999673,,,,,,
DNAJC18/nlrp3,0.0,0.0,,,,,2.007504276849273,,,,,,5.815683588935828,,,,,,
DNAJC24/ctrl,0.0,0.0,,,,,3.1188101623766458,,,,,,5.937532356681224,,,,,,
DNAJC24/nlrp3,22.0,1.0,0.0196471629164225,0.0891064025814522,0.4008232574138876,,1.612551097938956,0.2894554854912687,0.2276690059687705,-0.7487738208326107,0.2330082970951217,1.3145002294299628,5.900588652722174,[17.3973974],[6.13359695],[6.38638639],[5.66758063],0.5477488064468163,0.2647846621345234
DNAJC9/ctrl,0.0,0.0,,,,,0.2476224627576324,,,,,,8.131432925529797,,,,,,
DNAJC9/nlrp3,32.0,1.0,0.0357577100465463,0.2284743594566429,0.9223556074348588,,0.3486700612120173,0.18280549764839,0.1332785581119289,32.38687906793661,0.0648822308504106,1.792500312859041,8.100560926341593,[22.87087087],[8.16544284],[6.91891892],[8.03567966],0.2091275832854835,0.1027898800012296
DNHD1/ctrl,30.0,1.0,0.0114181681315713,0.0413741265920446,0.7890089626097918,,1.16450558379407,0.2374320089177103,0.1912157670339352,10.680214800631916,0.1523561027004563,-2.415158316273234,7.119302363889349,[11.53153153],[7.27165606],[26.48648649],[6.96694687],0.3821860027806454,0.1878511325325447
DNHD1/nlrp3,0.0,0.0,,,,,1.2295695153987063,,,,,,7.101412403446987,,,,,,
DNM1P46/ctrl,0.0,0.0,,,,,3.952377912186932,,,,,,5.801641072122408,,,,,,
DNM1P46/nlrp3,18.0,1.0,0.0544651165292385,0.8169767479385787,0.8013205197560718,,1.0882333314948256,0.3401495897890242,0.2458852454731706,-0.7583641085507598,0.3142678475423697,0.735868549489501,5.915760092379382,[15.89189189],[6.23002185],[6.88288288],[5.60149224],0.5979723453722664,0.2788027120557302
DNPEP/ctrl,0.0,0.0,,,,,0.4464833687792419,,,,,,7.984146046614155,,,,,,
DNPEP/nlrp3,0.0,0.0,,,,,0.2661446698028128,,,,,,7.9793202228291555,,,,,,
DNPH1/ctrl,0.0,0.0,,,,,4.859114979916906,,,,,,7.19625394506806,,,,,,
DNPH1/nlrp3,0.0,0.0,,,,,3.454115285271661,,,,,,7.23332610253021,,,,,,
DNTTIP1/ctrl,22.0,1.0,0.084056914791684,0.0900609801339479,,,0.0003191551265942,0.9929344350757036,0.9788033052271108,13.196501155653255,0.3782552999562414,0.1069210712933461,5.541087971206556,[21.62562563],[5.91934327],[10.61461461],[5.16283423],0.2269952457671224,0.0178649132825843
DNTTIP1/ctrl,23.0,1.0,0.0840569147916807,0.0900609801339479,,,0.0003191551265942,0.9929344350757036,0.9788033052271108,13.196501155653255,0.6529277300348779,0.5723422051585008,5.68517552607509,[20.9049049],[6.33809749],[9.39339339],[5.0322478],0.2269952457671224,0.0178649132825843
DNTTIP1/ctrl,25.0,1.0,0.0840569147916847,0.0900609801339479,,,0.0003191551265942,0.9929344350757036,0.9788033052271108,13.196501155653255,0.559560725326592,-1.6352634433100022,5.089187711779762,[6.50650651],[5.64873753],[18.96896897],[4.52962715],0.2269952457671224,0.0178649132825843
DNTTIP1/nlrp3,0.0,0.0,,,,,0.3784012695710744,,,,,,5.341379070184297,,,,,,
DOCK4/ctrl,0.0,0.0,,,,,2.700207312838155,,,,,,6.7941831059556925,,,,,,
DOCK4/nlrp3,0.0,0.0,,,,,4.071334468484607,,,,,,6.752992702127585,,,,,,
DOLPP1/ctrl,0.0,0.0,,,,,3.054662081645536,,,,,,6.7787347335581,,,,,,
DOLPP1/nlrp3,0.0,0.0,,,,,3.824076984315601,,,,,,6.8155381127862285,,,,,,
DPH5/ctrl,0.0,0.0,,,,,0.941573430976455,,,,,,7.320542976309677,,,,,,
DPH5/nlrp3,0.0,0.0,,,,,0.8256594159706239,,,,,,7.303501920023019,,,,,,
DPP3/ctrl,0.0,0.0,,,,,0.1739369915164673,,,,,,8.454430799504475,,,,,,
DPP3/nlrp3,0.0,0.0,,,,,0.1154758619226175,,,,,,8.44463059323527,,,,,,
DPPA2/ctrl,0.0,0.0,,,,,0.5206744257298284,,,,,,5.613099268148625,,,,,,
DPPA2/nlrp3,0.0,0.0,,,,,1.0557912654744313,,,,,,5.593672799250254,,,,,,
DPYS/ctrl,0.0,0.0,,,,,1.4268067189270492,,,,,,5.974226767608117,,,,,,
DPYS/nlrp3,0.0,0.0,,,,,2.7966553692084863,,,,,,5.900706820342885,,,,,,
DRG1/ctrl,0.0,0.0,,,,,0.2132360318670441,,,,,,8.005366320452769,,,,,,
DRG1/nlrp3,32.0,1.0,0.0483609587539215,0.5044148959847622,0.5385401170805421,,0.2078681277616561,0.1677143278094744,0.1172727719191396,41.69687892366927,0.0511444037829811,0.8490790955648082,7.990552619629968,[27.67567568],[8.04169702],[11.65965966],[7.93940881],0.1614722667419503,0.0793664549705707
DSCR3/ctrl,0.0,0.0,,,,,1.5694391696245562,,,,,,6.519941276382792,,,,,,
DSCR3/nlrp3,0.0,0.0,,,,,1.1529029246881284,,,,,,6.584313416065188,,,,,,
DST/ctrl,32.0,1.0,0.0294505509193606,0.2025079636348109,0.7584878398179221,,0.3211245335372718,0.1923600685843404,0.1434121939530883,33.86822666740516,0.0649190831191068,3.0378163196874275,8.214375075212878,[16.52852853],[8.27929416],[0.51251251],[8.14945643],0.2006969316873916,0.0986460666769153
DST/nlrp3,0.0,0.0,,,,,0.6531269173631009,,,,,,8.21631479990456,,,,,,
DTNA/ctrl,0.0,0.0,,,,,3.232221229174078,,,,,,6.151598559005039,,,,,,
DTNA/nlrp3,0.0,0.0,,,,,2.981431838599464,,,,,,6.189348321390502,,,,,,
DTNBP1/ctrl,0.0,0.0,,,,,4.322296613589499,,,,,,6.003928314207628,,,,,,
DTNBP1/nlrp3,0.0,0.0,,,,,2.986067001980728,,,,,,6.064479586256645,,,,,,
DTWD1/ctrl,32.0,1.0,0.0447837451041785,0.2928548335462121,0.9852658150667988,,3.070860769629245,0.1715816279826491,0.1213744539209915,-6.773688562313929,0.1993523444147538,-2.390000417145388,6.263292033391675,[12.17217217],[6.46264438],[28.18818819],[6.06393969],0.6206318409050408,0.3050514496908054
DTWD1/nlrp3,0.0,0.0,,,,,3.341248374742221,,,,,,6.239264907226689,,,,,,
DUT/ctrl,32.0,1.0,0.0009696110436705,0.0145441656550582,0.2978482553688439,,0.6970642230952397,0.3432961707247239,0.3034959386474345,19.91735284210672,0.1508846181081748,0.748447499053424,7.952824886990755,[28.18818819],[8.10370879],[12.23623624],[7.80194254],0.2956925525040215,0.1453380826748905
DUT/nlrp3,32.0,1.0,0.0002504684518254,0.0037570267773812,0.6271327540802337,,0.8769840342760582,0.3950177845565907,0.3583521957418387,15.784350547550552,0.1890245095111287,0.8742369946926551,7.913127255272649,[27.54754755],[8.10215176],[11.53153153],[7.72410641],0.3316651447706543,0.1630192435448685
DXO/ctrl,0.0,0.0,,,,,0.2480581715962216,,,,,,5.984071955164032,,,,,,
DXO/nlrp3,0.0,0.0,,,,,0.8688596458208065,,,,,,5.722465270283821,,,,,,
DYX1C1/ctrl,0.0,0.0,,,,,3.8672572566568895,,,,,,6.79994400271476,,,,,,
DYX1C1/nlrp3,0.0,0.0,,,,,6.409681205586127,,,,,,6.711060314061568,,,,,,
DZANK1/ctrl,0.0,0.0,,,,,1.11347719999968,,,,,,5.785246923266874,,,,,,
DZANK1/nlrp3,0.0,0.0,,,,,0.5946439208960252,,,,,,6.080668308586475,,,,,,
DZIP1L/ctrl,0.0,0.0,,,,,1.904666554791539,,,,,,5.687976022315063,,,,,,
DZIP1L/nlrp3,21.0,1.0,0.0568544407594101,0.2660902546687857,0.7658547369723934,,1.0430484986229298,0.3177106605820819,0.2267387486596929,0.0931231565113286,0.2632281800223111,-2.717053105807389,5.639907343354675,[9.08108108],[5.90313246],[19.54954955],[5.3766813],0.562058704902956,0.263697869871681
E2F7/ctrl,29.0,1.0,0.0525611276268301,0.1421619167314008,0.0666792381308222,,1.4009746617899803,0.3434953439235764,0.2497089644840873,-2.9055711818022143,0.3019296919905021,2.396289891927349,5.683170745348834,[17.93993994],[5.98510044],[3.42542543],[5.38124105],0.6784771531429203,0.3163378236937282
E2F7/nlrp3,32.0,1.0,0.0137847635421924,0.058836205339034,0.1840141461417421,,0.7915073322774306,0.4577495726290569,0.3802852258617794,1.947795515399898,0.283920134134505,1.956026657190041,5.758426011870535,[22.03803804],[6.04234223],[6.02202202],[5.47450588],0.5099734407757456,0.2377735015089286
EARS2/ctrl,0.0,0.0,,,,,1.0880527262506694,,,,,,7.329793355431551,,,,,,
EARS2/nlrp3,0.0,0.0,,,,,1.0435178767573787,,,,,,7.360205703898995,,,,,,
EDEM3/ctrl,0.0,0.0,,,,,6.915030743061728,,,,,,6.25079465870804,,,,,,
EDEM3/nlrp3,0.0,0.0,,,,,3.948756848067445,,,,,,6.418478569666242,,,,,,
EEF1A2/ctrl,32.0,1.0,5.574172090938578e-05,0.0008361258136407,0.0970587148388557,,0.6955830925214949,0.4476774817103481,0.4142033896927936,19.955640153015047,0.1802513207352984,-3.018947895341543,7.7736035225310065,[15.37537538],[7.95385484],[31.39139139],[7.5933522],0.2953782398781377,0.1451835924991333
EEF1A2/nlrp3,32.0,1.0,0.0002961300294479,0.0044419504417192,0.4870735660730187,,1.120769982878833,0.3888462913787847,0.3518066726744686,11.36926688824584,0.2099996132841424,-2.578684660604235,7.704382971945035,[13.13313313],[7.91438259],[29.14914915],[7.4943862],0.3749403972259622,0.1842897901510119
EEF1G/ctrl,0.0,0.0,,,,,0.1005389404077218,,,,,,9.545225176191757,,,,,,
EEF1G/nlrp3,0.0,0.0,,,,,0.1399263745584508,,,,,,9.53804535686494,,,,,,
EGR2/ctrl,0.0,0.0,,,,,1.0336936848627267,,,,,,7.3637381400749025,,,,,,
EGR2/nlrp3,0.0,0.0,,,,,1.8978415147385104,,,,,,7.436226667187164,,,,,,
EHD4/ctrl,32.0,1.0,0.0399018802823029,0.2086383558545422,0.502414884528422,,0.1855218747476989,0.1773564084614497,0.127499221095477,43.74403834978106,0.0489098274065717,-2.817684702318773,8.076942061483992,[14.35035035],[8.12585123],[30.36636637],[8.02803223],0.1525462555810654,0.07497916372136
EHD4/nlrp3,0.0,0.0,,,,,0.3041879040420142,,,,,,8.079710931780596,,,,,,
EHF/ctrl,0.0,0.0,,,,,8.134400330127017,,,,,,6.415298240850735,,,,,,
EHF/nlrp3,0.0,0.0,,,,,4.716101007527746,,,,,,6.56807840622373,,,,,,
EHHADH/ctrl,0.0,0.0,,,,,1.9105582740732816,,,,,,6.363911315223222,,,,,,
EHHADH/nlrp3,0.0,0.0,,,,,1.9053114833436795,,,,,,6.428404764758816,,,,,,
EIF1/ctrl,0.0,0.0,,,,,6.190279993694996,,,,,,7.616277816304134,,,,,,
EIF1/nlrp3,0.0,0.0,,,,,5.536650792020316,,,,,,7.533721399372897,,,,,,
EIF1AD/ctrl,32.0,1.0,0.0238908203339367,0.193889365869207,0.2047361836598572,,0.1686062505869116,0.2025362080434013,0.1542050691369408,45.46495858822423,0.0474144690102655,1.9686056067539648,7.812758777272277,[21.97397397],[7.86017325],[5.95795796],[7.76534431],0.1454255868766824,0.0714792299959611
EIF1AD/nlrp3,18.0,1.0,0.0247595948590146,0.2566957236780132,0.0393357941868305,,0.1690444584226909,0.2008080085170026,0.1523721302453058,45.41823725601875,0.0485767117306026,1.6163950189641172,7.803527496637439,[13.36936937],[7.8521042],[4.3963964],[7.75495174],0.145614444878073,0.0715720570204751
EIF2A/ctrl,21.0,1.0,0.0301257411480658,0.1211674129223255,0.1620946850433968,,0.118933562190831,0.1912497861857033,0.1422346217121096,51.74697806536946,0.0376845462685109,2.1069740519571187,8.512143200741818,[13.95795796],[8.54982726],[3.44744745],[8.47445865],0.122139518349042,0.0600337183515738
EIF2A/nlrp3,0.0,0.0,,,,,0.0691926421060839,,,,,,8.516197946625667,,,,,,
EIF2AK3/ctrl,0.0,0.0,,,,,10.42810162724309,,,,,,6.988854281945212,,,,,,
EIF2AK3/nlrp3,0.0,0.0,,,,,7.784342534983892,,,,,,6.932292574448664,,,,,,
EIF3H/ctrl,0.0,0.0,,,,,0.1028870558515922,,,,,,8.391361183920342,,,,,,
EIF3H/nlrp3,0.0,0.0,,,,,0.2482112019201073,,,,,,8.363034801724773,,,,,,
EIF4A1/ctrl,0.0,0.0,,,,,0.2319229495930876,,,,,,9.58353174690554,,,,,,
EIF4A1/nlrp3,0.0,0.0,,,,,0.2089996695740673,,,,,,9.587140766606725,,,,,,
EIF4EBP1/ctrl,21.0,1.0,0.0051689665174278,0.0261853194190533,0.5397451622081386,,1.1760024012209764,0.2731941617802222,0.2291453231002358,10.503377652921152,0.1509783344377426,2.257921446724196,7.0771959399340245,[13.45345345],[7.22817195],[2.98498498],[6.92621827],0.384067973546391,0.1887761542161394
EIF4EBP1/nlrp3,18.0,1.0,0.0010550157964049,0.014245978028147,0.484278365225853,,1.243669502682839,0.3399277846056004,0.2999234079150308,9.496360550009832,0.1886311042922734,0.2327105669325773,6.983062817458902,[17.33333333],[7.17169216],[8.32432432],[6.79443171],0.3949630628155854,0.1941312819376431
EIF4EBP2/ctrl,0.0,0.0,,,,,1.6575517594393443,,,,,,6.248211258273868,,,,,,
EIF4EBP2/nlrp3,0.0,0.0,,,,,1.1543336152874963,,,,,,6.314525276805853,,,,,,
EIF5A/ctrl,0.0,0.0,,,,,0.4987431195749932,,,,,,9.295472106157469,,,,,,
EIF5A/nlrp3,0.0,0.0,,,,,0.6572158466975401,,,,,,9.250106320702796,,,,,,
EIF6/ctrl,0.0,0.0,,,,,0.1279068843748846,,,,,,8.85068786937449,,,,,,
EIF6/nlrp3,0.0,0.0,,,,,0.1425552394475993,,,,,,8.84801119622811,,,,,,
ELF1/ctrl,0.0,0.0,,,,,2.1138391870670485,,,,,,6.019801199602535,,,,,,
ELF1/nlrp3,0.0,0.0,,,,,2.399692504813028,,,,,,5.955575848236864,,,,,,
ELOC/ctrl,0.0,0.0,,,,,0.2223010845701915,,,,,,8.529060700578718,,,,,,
ELOC/nlrp3,0.0,0.0,,,,,0.248927491897141,,,,,,8.535392025009157,,,,,,
EMC2/ctrl,32.0,1.0,0.0197276554071552,0.1661979421254017,0.6015480247911873,,0.3399543929759801,0.211736820384162,0.1639632943468386,32.84254225299569,0.0755458280302066,-2.352263568453619,7.745918737592147,[11.97997998],[7.82146457],[27.995996],[7.67037395],0.2064972719388979,0.1014970357793733
EMC2/nlrp3,0.0,0.0,,,,,0.4823095177885365,,,,,,7.785541683309047,,,,,,
EMILIN1/ctrl,0.0,0.0,,,,,0.8176757564300217,,,,,,5.590244982487098,,,,,,
EMILIN1/nlrp3,0.0,0.0,,,,,2.1458097237442386,,,,,,5.625535528100718,,,,,,
EML3/ctrl,0.0,0.0,,,,,2.120039771292225,,,,,,6.829983989341852,,,,,,
EML3/nlrp3,0.0,0.0,,,,,3.418572764520941,,,,,,6.862943397285834,,,,,,
EML4/ctrl,0.0,0.0,,,,,0.9043165350311684,,,,,,7.8037936943674175,,,,,,
EML4/nlrp3,0.0,0.0,,,,,1.2770668377841252,,,,,,7.774258588575088,,,,,,
ENDOD1/ctrl,32.0,1.0,0.0323762956506944,0.3509034988643655,0.5890266767579251,,0.8399925995004048,0.1877106918849146,0.1384810368476368,16.56007324828051,0.1101443257180352,-2.364842518017542,7.394053612413755,[12.04404404],[7.50419794],[28.06006006],[7.28390929],0.3245949206892731,0.1595441042376118
ENDOD1/nlrp3,0.0,0.0,,,,,0.6201257244048177,,,,,,7.447474185702164,,,,,,
ENOPH1/ctrl,0.0,0.0,,,,,1.3364674408844035,,,,,,7.632661367237409,,,,,,
ENOPH1/nlrp3,0.0,0.0,,,,,0.966799665266481,,,,,,7.632230881577137,,,,,,
EPB41L4B/ctrl,0.0,0.0,,,,,1.601173964711012,,,,,,5.83377393318341,,,,,,
EPB41L4B/nlrp3,0.0,0.0,,,,,4.927974621812673,,,,,,5.911257195199193,,,,,,
EPHA1/ctrl,0.0,0.0,,,,,4.477250621874403,,,,,,6.060026506735713,,,,,,
EPHA1/nlrp3,0.0,0.0,,,,,4.734616744917547,,,,,,6.08796936488935,,,,,,
EPS8L2/ctrl,0.0,0.0,,,,,0.1158579961055587,,,,,,8.661395268697408,,,,,,
EPS8L2/nlrp3,0.0,0.0,,,,,0.1080450252305438,,,,,,8.671177269347911,,,,,,
EPSTI1/ctrl,20.0,1.0,0.047371109898233,0.1924199837196398,0.66974051407454,,1.456563432763572,0.1957448959740412,0.1382981028293298,3.410469496614539,0.1431649714450769,-1.673000292001772,6.420599089297187,[5.32532533],[6.56376406],[15.33533534],[6.27743513],0.4671990672315825,0.2280792024685701
EPSTI1/nlrp3,0.0,0.0,,,,,3.78050623045321,,,,,,6.286811688089715,,,,,,
ERBB4/ctrl,0.0,0.0,,,,,6.828019518319577,,,,,,3.148414925415917,,,,,,
ERBB4/nlrp3,0.0,0.0,,,,,0.0207069437675242,,,,,,5.048081470224383,,,,,,
ERCC3/ctrl,0.0,0.0,,,,,1.1932702497739418,,,,,,7.352011456760092,,,,,,
ERCC3/nlrp3,0.0,0.0,,,,,0.9911018718864676,,,,,,7.327497500123346,,,,,,
ERCC6/ctrl,0.0,0.0,,,,,3.14934211207102,,,,,,6.923072787712431,,,,,,
ERCC6/nlrp3,0.0,0.0,,,,,3.037473777185453,,,,,,6.9287243728564345,,,,,,
ERGIC3/ctrl,0.0,0.0,,,,,0.4633071965389193,,,,,,7.662331535758293,,,,,,
ERGIC3/nlrp3,0.0,0.0,,,,,0.2567496031042924,,,,,,7.681579265944478,,,,,,
ERI1/ctrl,0.0,0.0,,,,,1.5548631928711751,,,,,,7.076841544060242,,,,,,
ERI1/nlrp3,0.0,0.0,,,,,0.968871503226096,,,,,,7.095724579230787,,,,,,
ERI3/ctrl,0.0,0.0,,,,,2.2143675979601305,,,,,,6.885061514387416,,,,,,
ERI3/nlrp3,0.0,0.0,,,,,1.2254558403189373,,,,,,6.90437521251422,,,,,,
ERICH2/ctrl,0.0,0.0,,,,,1.644095311453191,,,,,,7.222569779615624,,,,,,
ERICH2/nlrp3,0.0,0.0,,,,,2.4533341919531737,,,,,,7.198877868213309,,,,,,
