test,period,n_components,p,q,p_reject,q_reject,RSS,R2,R2_adj,log-likelihood,amplitude,acrophase,mesor,peaks,heights,troughs,heights2,ME,resid_SE
ADAT3/nlrp3,0.0,0.0,,,,,0.5631761113930017,,,,,,5.937450739892098,,,,,,
ADCK1/ctrl,0.0,0.0,,,,,6.090639122913633,,,,,,6.253792792173041,,,,,,
ADCK1/nlrp3,0.0,0.0,,,,,4.797193132701222,,,,,,6.59534875135442,,,,,,
ADCK5/ctrl,0.0,0.0,,,,,11.206704294200717,,,,,,6.451876213277287,,,,,,
ADCK5/nlrp3,0.0,0.0,,,,,10.517891781190107,,,,,,6.582739564146603,,,,,,
ADCY5/ctrl,0.0,0.0,,,,,0.042381144937396434,,,,,,5.644794875375964,,,,,,
ADCY5/nlrp3,0.0,0.0,,,,,8.745150529095342,,,,,,2.9572346902992783,,,,,,
ADCY5/nlrp3,0.0,0.0,,,,,8.745150529095342,,,,,,2.9572346902992783,,,,,,
ADGRD2/ctrl,0.0,0.0,,,,,2.492439765828976,,,,,,5.639549284925911,,,,,,
ADGRD2/nlrp3,32.0,1.0,0.01022177410915226,0.06903666687952337,0.3752064708115046,,0.4459774359215404,0.5653940306094294,0.4863747634475074,4.260670284863856,0.2838568008926594,-1.7484739893853103,5.753339259332527,[8.9049049],[6.03719606],[24.92092092],[5.46948393],0.443177001683971,0.20135392537915564
ADI1/ctrl,0.0,0.0,,,,,0.6835474022583674,,,,,,7.877689092624323,,,,,,
ADI1/nlrp3,0.0,0.0,,,,,0.4624784379206395,,,,,,7.885135982662526,,,,,,
ADO/ctrl,0.0,0.0,,,,,2.534416391313875,,,,,,6.827863292931426,,,,,,
ADO/nlrp3,0.0,0.0,,,,,2.1237268095309827,,,,,,6.783826272019161,,,,,,
ADSL/ctrl,0.0,0.0,,,,,0.2248957397648968,,,,,,8.293007440972733,,,,,,
ADSL/nlrp3,0.0,0.0,,,,,0.17151517982875547,,,,,,8.293170097955016,,,,,,
AEBP1/ctrl,0.0,0.0,,,,,5.4727515105466065,,,,,,6.373259329382872,,,,,,
AEBP1/nlrp3,0.0,0.0,,,,,5.867294499763255,,,,,,6.381732413091838,,,,,,
AFF1/ctrl,0.0,0.0,,,,,5.297989678129525,,,,,,6.003392613454981,,,,,,
AFF1/nlrp3,0.0,0.0,,,,,6.002016154956495,,,,,,6.047689956543483,,,,,,
AGA/ctrl,0.0,0.0,,,,,5.066853323302777,,,,,,6.248757509281206,,,,,,
AGA/nlrp3,0.0,0.0,,,,,4.05101670339678,,,,,,6.138933672564775,,,,,,
AGAP5/ctrl,0.0,0.0,,,,,0.14133981172187168,,,,,,5.795901775382964,,,,,,
AGAP5/nlrp3,20.0,1.0,0.0067557359995384925,0.04929217160849653,0.16792968169612743,,0.03000624558083917,0.9178067156056017,0.8767100734084026,9.150339854619881,0.3151583961503097,-0.7295790747075399,5.99793766838685,[2.32232232],[6.31309606],[12.33233233],[5.68277927],0.24047222690257827,0.08661155462875489
AGFG1/ctrl,0.0,0.0,,,,,0.30145172335898063,,,,,,8.057256945587259,,,,,,
AGFG1/nlrp3,0.0,0.0,,,,,0.24621573167166785,,,,,,8.05547185918904,,,,,,
AGPAT1/ctrl,0.0,0.0,,,,,1.7907898537065596,,,,,,6.024076584520718,,,,,,
AGPAT1/nlrp3,0.0,0.0,,,,,1.7642488640359941,,,,,,6.136899382730793,,,,,,
AHNAK2/ctrl,32.0,1.0,0.0019991449740359712,0.02998717461053957,0.8203324100720025,,0.12201576846915255,0.313856733985152,0.2722722936206158,51.28644356820939,0.058910843327724116,-2.5032109632206963,9.15644959155184,[12.74874875],[9.21535958],[28.76476476],[9.09753875],0.12371204029164906,0.06080664050388131
AHNAK2/nlrp3,32.0,1.0,0.001628490714737918,0.02442736072106877,0.8998930409118171,,0.12108668013091374,0.32233151363693546,0.2812606962815982,51.424028949250726,0.05943032449424557,-2.654158357987773,9.182015972083851,[13.51751752],[9.2414463],[29.53353353],[9.12258565],0.1232401379557222,0.060574692217958616
AHSG/ctrl,0.0,0.0,,,,,5.645632946265073,,,,,,8.272576279919216,,,,,,
AHSG/nlrp3,32.0,1.0,0.008097690209485031,0.12146535314227547,0.04599107834604854,,3.7391150123040546,0.2599303873656009,0.21367603657595102,-10.524114310839948,0.28020695361628256,-1.8113687372049254,8.228687799576171,[9.22522523],[8.50889256],[25.24124124],[7.94848085],0.6962837188138445,0.3418294079427657
AIFM2/ctrl,0.0,0.0,,,,,2.0660375785938614,,,,,,6.026261370480132,,,,,,
AIFM2/nlrp3,0.0,0.0,,,,,3.1804866389749242,,,,,,6.04252216207994,,,,,,
AIM1L/ctrl,20.0,1.0,0.0029198231329833346,0.023125724174453133,0.29121159913831485,,1.3132637130054057,0.2979221927583485,0.2553720226224909,8.51627608581795,0.1693636685585571,-1.2075791581366175,7.593821581394177,[3.84384384],[7.76318464],[13.81381381],[7.42446065],0.4058634679141137,0.1994890224826241
AIM1L/nlrp3,32.0,1.0,0.013459444434167023,0.07899226030287743,0.3504695279525323,,1.4732646781081007,0.22979256779168789,0.18311332947603265,6.446899157043191,0.15315473523902234,-1.2830528555201557,7.546095916745238,[6.53453453],[7.69925065],[22.55055055],[7.39294118],0.4298771669333961,0.21129217729270994
AIMP1/ctrl,0.0,0.0,,,,,0.05901623164179185,,,,,,8.764158228720532,,,,,,
AIMP1/nlrp3,0.0,0.0,,,,,0.08095237310853406,,,,,,8.751760328809642,,,,,,
AJUBA/ctrl,0.0,0.0,,,,,3.084210556320931,,,,,,7.164861152774739,,,,,,
AJUBA/nlrp3,0.0,0.0,,,,,1.7388056877862694,,,,,,7.1768200877670205,,,,,,
AKAP1/ctrl,0.0,0.0,,,,,4.291262021425468,,,,,,6.739340369928766,,,,,,
AKAP1/nlrp3,0.0,0.0,,,,,2.8180719572162265,,,,,,6.80965166208461,,,,,,
AKAP13/ctrl,0.0,0.0,,,,,2.502902109970157,,,,,,7.257696798579767,,,,,,
AKAP13/nlrp3,0.0,0.0,,,,,2.7595792460784083,,,,,,7.257518434342703,,,,,,
AKAP8/ctrl,0.0,0.0,,,,,0.8341375529844927,,,,,,7.180651744663969,,,,,,
AKAP8/nlrp3,0.0,0.0,,,,,1.138883351724412,,,,,,7.169989315957361,,,,,,
ALAD/ctrl,0.0,0.0,,,,,5.2036608175597365,,,,,,7.454173030237817,,,,,,
ALAD/nlrp3,0.0,0.0,,,,,5.827939203611848,,,,,,7.475028188994925,,,,,,
ALDH1A3/ctrl,0.0,0.0,,,,,0.14274964735281623,,,,,,9.428832613986224,,,,,,
ALDH1A3/nlrp3,32.0,1.0,0.035252929800180466,0.40718054075948,0.7074571484806678,,0.14586823842582317,0.18350933228669153,0.13402504939497595,48.07248143999669,0.045256428291072126,-2.3145267197618495,9.424855184526516,[11.78778779],[9.47011161],[27.8038038],[9.37959939],0.13526466423906763,0.06648495806772663
ALDH1B1/ctrl,32.0,1.0,0.004633815266051222,0.06950722899076833,0.6483645123760005,,0.07535845619017636,0.27799244771769294,0.23423441424603797,59.96053812185599,0.042522831272284733,-2.4654741145289267,8.52310556404221,[12.55655656],[8.56562784],[28.57257257],[8.48058273],0.0972232167444225,0.04778691851877976
ALDH1B1/nlrp3,0.0,0.0,,,,,0.1390610709479929,,,,,,8.51806085394707,,,,,,
ALDH2/ctrl,32.0,1.0,0.0005635119215701145,0.008452678823551718,0.14169671126520955,,1.1814541589226673,0.3645446552316436,0.3260322100941675,10.42012537567986,0.20108599507849112,-2.8428426014466197,7.499835911063128,[14.47847848],[7.70091899],[30.43043043],[7.29875098],0.384957182810139,0.1892132161860655
ALDH2/nlrp3,32.0,1.0,0.00027978083765134443,0.004196712564770166,0.8357408888175187,,1.4816886623495786,0.3909462320787125,0.3540338825077254,6.344270039319909,0.24271340603883695,-2.5535267614763884,7.45719009796008,[13.00500501],[7.69989949],[29.02102102],[7.21447669],0.43110441304569413,0.21189539031049193
ALDOA/ctrl,0.0,0.0,,,,,0.6493721966647472,,,,,,9.606040972058278,,,,,,
ALDOA/nlrp3,0.0,0.0,,,,,0.5560878255256979,,,,,,9.591187910501883,,,,,,
ALG3/ctrl,0.0,0.0,,,,,7.267246041642671,,,,,,5.985767166345462,,,,,,
ALG3/nlrp3,0.0,0.0,,,,,6.9496424731382875,,,,,,5.951530793181361,,,,,,
ALG8/ctrl,0.0,0.0,,,,,5.980893942235749,,,,,,6.578273947817124,,,,,,
ALG8/nlrp3,0.0,0.0,,,,,6.059716595365892,,,,,,6.3126216109901705,,,,,,
ALKBH6/ctrl,0.0,0.0,,,,,1.4205817971044115,,,,,,5.5978488636514605,,,,,,
ALKBH6/nlrp3,0.0,0.0,,,,,0.5525719226255063,,,,,,5.612608365879206,,,,,,
ALKBH8/ctrl,0.0,0.0,,,,,0.0005021300340598356,,,,,,6.385150190358198,,,,,,
ALKBH8/nlrp3,0.0,0.0,,,,,3.2309590218197517,,,,,,5.082353007135275,,,,,,
AMDHD2/ctrl,0.0,0.0,,,,,1.9109001843819098,,,,,,5.686469696904243,,,,,,
AMDHD2/nlrp3,0.0,0.0,,,,,2.2532657818854305,,,,,,5.792287311452599,,,,,,
AMER1/ctrl,0.0,0.0,,,,,2.2318820351584048,,,,,,7.11594166682922,,,,,,
AMER1/nlrp3,0.0,0.0,,,,,3.668481030198234,,,,,,7.138755588481952,,,,,,
AMMECR1L/nlrp3,0.0,0.0,,,,,7.180977909105998,,,,,,2.67974792187055,,,,,,
AMOTL1/ctrl,0.0,0.0,,,,,2.27824912042312,,,,,,5.775111838350753,,,,,,
AMOTL1/nlrp3,0.0,0.0,,,,,2.738391812030168,,,,,,5.735239011122304,,,,,,
AMPH/ctrl,18.0,1.0,0.018514359858045726,0.2777153978706859,0.47296350381000984,,0.5470472817152399,0.21476341196274873,0.16717331571806693,24.27951445391195,0.09117072357710976,-2.9686320970858504,6.788184398035096,[8.5045045],[6.87935512],[17.51351351],[6.69701367],0.26194880520105496,0.1287524382487853
AMPH/nlrp3,24.0,1.0,0.01978672639094936,0.06589475002963759,0.6919753656732399,,1.1300697949420537,0.2115939717881904,0.16381178826020193,11.220524564300561,0.1301553351108331,-0.754736973835386,6.722857139264661,[2.88288288],[6.85301158],[14.89489489],[6.5927018],0.3764927549250849,0.18505280122351106
ANAPC15/ctrl,0.0,0.0,,,,,4.40697168363064,,,,,,6.144611459254552,,,,,,
ANAPC15/nlrp3,21.0,1.0,0.008798425172916291,0.04008877715655201,0.9875211829437607,,2.7201286489841188,0.27850251131306103,0.22874406381741008,-5.965125443514701,0.253518873181517,-1.9245792832802335,6.21038623768199,[6.43243243],[6.46390511],[16.94294294],[5.95686736],0.6263798836429708,0.306263839883428
ANAPC2/ctrl,0.0,0.0,,,,,3.32068681973991,,,,,,6.395616928039447,,,,,,
ANAPC2/nlrp3,0.0,0.0,,,,,1.9975243211673914,,,,,,6.559227334538384,,,,,,
ANGEL2/ctrl,0.0,0.0,,,,,1.8601228286281823,,,,,,6.181396842624628,,,,,,
ANGEL2/nlrp3,0.0,0.0,,,,,2.865084337529298,,,,,,6.18914426163674,,,,,,
ANK3/ctrl,0.0,0.0,,,,,1.8912723543152425,,,,,,7.334351304340586,,,,,,
ANK3/nlrp3,0.0,0.0,,,,,2.0599998153856465,,,,,,7.441269920542385,,,,,,
ANKFY1/ctrl,0.0,0.0,,,,,0.44316501428940847,,,,,,7.645352549995545,,,,,,
ANKFY1/nlrp3,0.0,0.0,,,,,0.5848509781297797,,,,,,7.630181107399112,,,,,,
ANKHD1/ctrl,0.0,0.0,,,,,1.0061897040312662,,,,,,7.35692418255932,,,,,,
ANKHD1/nlrp3,0.0,0.0,,,,,1.1627241235645653,,,,,,7.378420667006702,,,,,,
ANKRD13A/ctrl,0.0,0.0,,,,,3.1199868610927193,,,,,,6.127266352701879,,,,,,
ANKRD13A/nlrp3,32.0,1.0,0.010259851582273272,0.11298566364248225,0.11094116868977566,,2.8871584097894516,0.2558053883452519,0.207792832754623,-6.320418287053119,0.24568894973227184,1.3522370781217328,6.197969167646195,[25.11311311],[6.44365812],[9.0970971],[5.95228052],0.622416407440092,0.30517886927386145
ANKRD28/ctrl,0.0,0.0,,,,,0.5938530199544932,,,,,,7.4678250548776735,,,,,,
ANKRD28/nlrp3,0.0,0.0,,,,,0.6614778036018243,,,,,,7.473887256197843,,,,,,
ANKRD54/ctrl,0.0,0.0,,,,,3.013935828422405,,,,,,6.924563013675416,,,,,,
ANKRD54/nlrp3,32.0,1.0,0.04722941123886071,0.533388426673318,0.577629000559529,,0.5819885999219027,0.16890772733036752,0.11853849868372313,23.1650332425425,0.08078921185809085,1.6667108172198102,6.99333537655259,[23.51151151],[7.07412459],[7.4954955],[6.91254616],0.2701849963653698,0.1328006708546745
ANO6/ctrl,0.0,0.0,,,,,1.290649067017711,,,,,,7.229622327482854,,,,,,
ANO6/nlrp3,0.0,0.0,,,,,0.8155019740721117,,,,,,7.2393470289085755,,,,,,
ANTXR1/ctrl,32.0,1.0,0.04300307692031802,0.1625127897548238,0.9663463445515296,,1.1894541954810058,0.269954458344536,0.1969499041789896,1.4274099790321095,0.18762389194431028,1.5912371198362711,5.700594425874584,[23.8958959],[5.88821832],[7.87987988],[5.51297419],0.5087044741593273,0.24387027242788387
ANTXR1/nlrp3,0.0,0.0,,,,,1.7541951379876697,,,,,,5.603650961227293,,,,,,
ANTXR2/ctrl,32.0,1.0,0.025139867035040342,0.30342722832046504,0.7951389643448455,,2.0031628345151087,0.20006941604904083,0.15158877459746756,0.9164614203501529,0.170471149067128,-2.9937899962136965,6.8866938019633235,[15.24724725],[7.0571621],[31.1991992],[6.71622317],0.5012589230452036,0.24637756406827188
ANTXR2/nlrp3,0.0,0.0,,,,,1.3832688031793496,,,,,,6.905837143732342,,,,,,
AOX1/ctrl,0.0,0.0,,,,,3.002779656085052,,,,,,5.752614378588234,,,,,,
AOX1/nlrp3,26.0,1.0,0.05085279968918599,0.13776068354269322,0.6517669191537394,,1.4103523090833237,0.28178047470874834,0.2019783052319426,-1.440538747862984,0.23432649232988867,2.245342497160272,5.635681932413361,[16.70870871],[5.87000842],[3.6956957],[5.4013598],0.5880814649126358,0.2799158910461938
AP1S3/ctrl,0.0,0.0,,,,,2.5777170332550945,,,,,,6.065263894738937,,,,,,
AP1S3/nlrp3,0.0,0.0,,,,,3.0650609074168145,,,,,,6.104902875118382,,,,,,
AP2S1/ctrl,0.0,0.0,,,,,6.56404656421557,,,,,,7.145452487335856,,,,,,
AP2S1/nlrp3,0.0,0.0,,,,,3.132875763027881,,,,,,7.132112065917099,,,,,,
AP3B1/ctrl,0.0,0.0,,,,,0.16176307932887937,,,,,,8.223005569856372,,,,,,
AP3B1/nlrp3,0.0,0.0,,,,,0.12001151347473876,,,,,,8.212637021411464,,,,,,
APIP/ctrl,0.0,0.0,,,,,3.7582022621966074,,,,,,6.677486885235871,,,,,,
APIP/nlrp3,0.0,0.0,,,,,1.4844481608352258,,,,,,6.689870160889262,,,,,,
APOE/ctrl,0.0,0.0,,,,,2.7665989790985144,,,,,,7.50639101672269,,,,,,
APOE/nlrp3,32.0,1.0,0.02370712834425337,0.3093813493382819,0.14365331690535244,,1.6346571073325085,0.20290916575184992,0.1546006303428712,4.575758579601292,0.15856141874363372,-2.754789954499158,7.591172566934748,[14.03003003],[7.74973113],[30.04604605],[7.43261115],0.4528113698815906,0.22256474082513802
APOL2/ctrl,0.0,0.0,,,,,1.6252318842709943,,,,,,6.959420962076911,,,,,,
APOL2/nlrp3,0.0,0.0,,,,,0.8472381832536097,,,,,,6.998310640724327,,,,,,
APPL1/ctrl,0.0,0.0,,,,,0.4834405315135699,,,,,,8.078685113749735,,,,,,
APPL1/nlrp3,0.0,0.0,,,,,0.43635630169344314,,,,,,8.08880237054137,,,,,,
ARAF/ctrl,22.0,1.0,0.04141218761147236,0.16303533727880098,0.8965509734471332,,1.897243906363733,0.17550203848691381,0.12553246506187832,1.894313062362876,0.14782593842160718,1.603816069400195,6.475694570568146,[16.38438438],[6.62351823],[5.37337337],[6.32786863],0.4878267071252305,0.23977539403946307
ARAF/nlrp3,0.0,0.0,,,,,1.7474405411683487,,,,,,6.4590931469386135,,,,,,
AREG/ctrl,32.0,1.0,0.04401559324991555,0.42077040807170685,0.40922707869069663,,1.1480107704106306,0.17244982099716288,0.12229526469396068,10.937001461446911,0.11987260501457797,-2.792526803190927,7.5715189811479995,[14.22222222],[7.69139027],[30.23823824],[7.45164638],0.37946958381510293,0.18651596490370068
AREG/nlrp3,0.0,0.0,,,,,1.137467726230878,,,,,,7.579729728608164,,,,,,
ARFGAP2/ctrl,0.0,0.0,,,,,0.23715212975573013,,,,,,7.9227629256521155,,,,,,
ARFGAP2/nlrp3,0.0,0.0,,,,,0.16643727975700817,,,,,,7.9216149835269185,,,,,,
ARFGEF1/ctrl,0.0,0.0,,,,,0.7005487029775883,,,,,,7.518539021824523,,,,,,
ARFGEF1/nlrp3,0.0,0.0,,,,,0.5086337385126036,,,,,,7.524823562565838,,,,,,
ARHGAP5/ctrl,0.0,0.0,,,,,0.14926209133085735,,,,,,7.549793247516509,,,,,,
ARHGAP5/nlrp3,0.0,0.0,,,,,0.2253779354318,,,,,,7.53781859123327,,,,,,
ARHGAP9/ctrl,0.0,0.0,,,,,0.726234629032616,,,,,,7.710266264740189,,,,,,
ARHGAP9/nlrp3,0.0,0.0,,,,,1.0538770254770906,,,,,,7.7167891563992015,,,,,,
ARHGEF12/ctrl,28.0,1.0,0.025646367624793,0.0734809711789601,0.8008080593602118,,0.8957561002738378,0.19910178625720432,0.15056250057582277,15.403121723259225,0.1175669815905489,-2.490632013656773,6.711840986938537,[11.0990991],[6.82940797],[25.11311311],[6.59427401],0.33519603822907507,0.16475473969122212
ARHGEF12/nlrp3,0.0,0.0,,,,,0.7538540569197667,,,,,,6.706339308683659,,,,,,
ARL5B/ctrl,0.0,0.0,,,,,8.236264719594176,,,,,,6.20558114047723,,,,,,
ARL5B/nlrp3,29.0,1.0,0.005147007046799823,0.017089137746531258,0.8424655774543528,,1.9926519556637519,0.4824594948842488,0.41776693174477986,-5.537592558464858,0.46750859774496467,2.5975530849501194,6.3217126061061215,[17.01101101],[6.7892212],[2.4964965],[5.85421212],0.7481216000453124,0.35290331144519527
ARL6IP6/ctrl,20.0,1.0,0.013637264126882043,0.06907781908440314,0.8380755644413148,,0.9207365156835252,0.37949187517881544,0.31054652797646154,3.0368807700547293,0.221714850941944,1.478026573760964,6.004310090794353,[15.2952953],[6.22602162],[5.28528529],[5.78259524],0.4751616352261929,0.22616814242745314
ARL6IP6/nlrp3,32.0,1.0,0.04951290085648852,0.583824834392919,0.273793538871809,,1.4005619890664969,0.2489178099402608,0.1773861727917141,0.03963824524035786,0.21462806098673992,0.6226580034141929,6.026665503758625,[28.82882883],[6.24129356],[12.81281281],[5.81203801],0.5370617472371877,0.2582507077449848
ARL8A/ctrl,0.0,0.0,,,,,3.090795832475327,,,,,,7.090416295936177,,,,,,
ARL8A/nlrp3,0.0,0.0,,,,,2.013728832128361,,,,,,7.166459609162885,,,,,,
ARL9/ctrl,0.0,0.0,,,,,0.7132768393690998,,,,,,5.790019244931764,,,,,,
ARL9/nlrp3,0.0,0.0,,,,,1.712066992240672,,,,,,5.752788321808046,,,,,,
ARMC8/ctrl,0.0,0.0,,,,,6.604225753740813,,,,,,7.545689429392427,,,,,,
ARMC8/nlrp3,0.0,0.0,,,,,7.493675477051844,,,,,,7.531221390217745,,,,,,
ASAP2/ctrl,0.0,0.0,,,,,0.679863406445161,,,,,,7.631030066386151,,,,,,
ASAP2/nlrp3,0.0,0.0,,,,,0.5249382830964121,,,,,,7.660065819196465,,,,,,
ASB15/ctrl,0.0,0.0,,,,,9.080615176729488,,,,,,6.300847980407827,,,,,,
ASB15/nlrp3,0.0,0.0,,,,,5.891907204693533,,,,,,6.393377823522352,,,,,,
ASCC2/ctrl,0.0,0.0,,,,,0.19578510154471068,,,,,,7.681111537999504,,,,,,
ASCC2/nlrp3,0.0,0.0,,,,,0.29837332981968795,,,,,,7.6832289632115565,,,,,,
ASIC1/ctrl,0.0,0.0,,,,,1.840867365456216,,,,,,6.039585124004283,,,,,,
ASIC1/nlrp3,0.0,0.0,,,,,0.7309705472042446,,,,,,6.113607021234425,,,,,,
ASXL3/ctrl,0.0,0.0,,,,,3.964773338125329,,,,,,5.974160106776219,,,,,,
ASXL3/nlrp3,0.0,0.0,,,,,2.6550338318755475,,,,,,5.882480066212697,,,,,,
ATG2A/ctrl,0.0,0.0,,,,,2.761782605771963,,,,,,6.8455667726953795,,,,,,
ATG2A/nlrp3,0.0,0.0,,,,,2.575095020527234,,,,,,6.892324406039728,,,,,,
ATIC/ctrl,0.0,0.0,,,,,0.16327269580781306,,,,,,8.90953646518917,,,,,,
ATIC/nlrp3,0.0,0.0,,,,,0.09751404193779534,,,,,,8.911377709666375,,,,,,
ATL2/ctrl,0.0,0.0,,,,,0.5013412521481837,,,,,,7.682283386689758,,,,,,
ATL2/nlrp3,0.0,0.0,,,,,0.5256970476802123,,,,,,7.671931164056153,,,,,,
ATP1B3/ctrl,32.0,1.0,0.00983984211213551,0.10082226731493171,0.9165960497654244,,0.21741462106987686,0.24427651792005367,0.1984750947636933,40.88863663869588,0.0633041488310262,-1.6352634433100022,8.356217785205187,[8.32832833],[8.41952175],[24.34434434],[8.29291364],0.16513851053472556,0.0811684781833584
ATP1B3/nlrp3,32.0,1.0,0.031242424661869994,0.2266999637852074,0.43306073174630955,,0.3696853116226255,0.18946381499452203,0.14034040984267493,31.33341029532179,0.07062664926707196,-1.6981581911296182,8.369282737712233,[8.64864865],[8.43990939],[24.66466466],[8.29865609],0.21533770860815254,0.1058422656630404
ATP6AP2/ctrl,0.0,0.0,,,,,1.2047586605419107,,,,,,6.9644960847693484,,,,,,
ATP6AP2/nlrp3,0.0,0.0,,,,,1.2579679637698975,,,,,,6.957258857405979,,,,,,
ATP6V1G1/ctrl,0.0,0.0,,,,,2.505476359430355,,,,,,7.04569395492419,,,,,,
ATP6V1G1/nlrp3,0.0,0.0,,,,,2.799739868176239,,,,,,6.988376104776519,,,,,,
ATRNL1/ctrl,0.0,0.0,,,,,3.8685042412376465,,,,,,5.935605655869093,,,,,,
ATRNL1/nlrp3,0.0,0.0,,,,,3.3553710919925197,,,,,,6.064817256986769,,,,,,
AUP1/ctrl,0.0,0.0,,,,,0.32349051605125995,,,,,,7.493373885640416,,,,,,
AUP1/nlrp3,0.0,0.0,,,,,0.38187470204770674,,,,,,7.5314028493735545,,,,,,
