0
CCDC113_nlrp3
BAZ1B_nlrp3
NUP50_nlrp3
LMCD1_nlrp3
TXNDC15_nlrp3
NEK4_nlrp3
ANAPC16_nlrp3
SLC8A2_nlrp3
DACT3_nlrp3
NR1H4_nlrp3
CROCC_nlrp3
HACL1_nlrp3
TPGS1_nlrp3
BTNL9_nlrp3
CREG1_nlrp3
PRRC2A_nlrp3
BTN2A3P_nlrp3
DMBT1_nlrp3
CAT_nlrp3
RAP1A_nlrp3
ANXA8L2_nlrp3
USP44_nlrp3
SCRN3_nlrp3
STAMBP_nlrp3
CD274_nlrp3
HLA-C_nlrp3
CST6_nlrp3
DNAJA3_nlrp3
LAMA5_nlrp3
S1PR4_nlrp3
ECEL1_nlrp3
SLFN11_nlrp3
NISCH_nlrp3
CCNL2_nlrp3
RAB4A_nlrp3
NCOA1_nlrp3
PPP2R5D_nlrp3
SNAP25_nlrp3
ARHGAP6_nlrp3
AKR7A2_nlrp3
GOT2_nlrp3
CCDC14_nlrp3
ZBED2_nlrp3
CDC26_nlrp3
L3HYPDH_nlrp3
OVOL3_nlrp3
MOB3B_nlrp3
SCAI_nlrp3
PCGF2_nlrp3
SEPTIN5_nlrp3
BOLA2_nlrp3
MBTPS1_nlrp3
CDH1_nlrp3
MRPS10_nlrp3
ADCY7_nlrp3
G3BP2_nlrp3
FBXW7_nlrp3
TP63_nlrp3
MTMR6_nlrp3
HBS1L_nlrp3
NUDCD1_nlrp3
CCDC60_nlrp3
NDUFS3_nlrp3
INPP1_nlrp3
MRPS24_nlrp3
FSIP1_nlrp3
MRPL27_nlrp3
CD9_nlrp3
ACE2_nlrp3
DCAF5_nlrp3
C12orf40_nlrp3
DPEP1_nlrp3
DDX28_nlrp3
FAM175B_nlrp3
GRPEL2_nlrp3
GTF3C1_nlrp3
RRP7A_nlrp3
TIMELESS_nlrp3
MRPS30_nlrp3
CSDE1_nlrp3
ABCB11_nlrp3
METTL13_nlrp3
NASP_nlrp3
PTPRS_nlrp3
LARGE2_nlrp3
PHLDA2_nlrp3
FAM149B1_nlrp3
ULK2_nlrp3
SEC13_nlrp3
FUS_nlrp3
ADH5_nlrp3
NAALAD2_nlrp3
DDX21_nlrp3
TTC31_nlrp3
SENP8_nlrp3
UMPS_nlrp3
BTN3A1_nlrp3
CSTF3_nlrp3
HERPUD2_nlrp3
LASP1_nlrp3
CFAP44_nlrp3
HDDC2_nlrp3
PRPF4B_nlrp3
ALKBH3_nlrp3
ZNF644_nlrp3
YWHAG_nlrp3
SREBF2_nlrp3
PSMD2_nlrp3
S100A4_nlrp3
PTGS2_nlrp3
ZNF143_nlrp3
EIF5_nlrp3
PAIP2_nlrp3
ZWINT_nlrp3
CPNE1_nlrp3
TUFT1_nlrp3
AHNAK_nlrp3
RPAP3_nlrp3
LEPR_nlrp3
OXNAD1_nlrp3
AKR7L_nlrp3
RPS8_nlrp3
DYNC2I1_nlrp3
LAMA2_nlrp3
CNNM3_nlrp3
DCDC1_nlrp3
NFKBIZ_nlrp3
XPO7_nlrp3
PSMD13_nlrp3
ARFIP2_nlrp3
CENPJ_nlrp3
CCDC88A_nlrp3
TIGD7_nlrp3
HMMR_nlrp3
MIPEP_nlrp3
SMC4_nlrp3
PRKAR1B_nlrp3
DEPDC7_nlrp3
ARHGEF16_nlrp3
DBR1_nlrp3
CHFR_nlrp3
CALR3_nlrp3
SUMO2_nlrp3
MRPS11_nlrp3
VPS13A_nlrp3
NDUFV3_nlrp3
MON1B_nlrp3
HCN1_nlrp3
PATJ_nlrp3
TIMM22_nlrp3
POLR2L_nlrp3
NDN_nlrp3
ECM2_nlrp3
TDRKH_nlrp3
AKR1B1_nlrp3
GTF2H3_nlrp3
TAF5L_nlrp3
MFAP1_nlrp3
TOM1L1_nlrp3
ZCCHC9_nlrp3
DDX19A_nlrp3
TREX2_nlrp3
HSPA5_nlrp3
DHPS_nlrp3
SNX16_nlrp3
DHFR_nlrp3
DPH6_nlrp3
MGME1_nlrp3
PFKFB2_nlrp3
MINK1_nlrp3
RWDD4_nlrp3
ANXA5_nlrp3
CEP83_nlrp3
CSNK1D_nlrp3
STK16_nlrp3
PHF3_nlrp3
TLR7_nlrp3
VAV1_nlrp3
UBE2W_nlrp3
AK6_nlrp3
CMC1_nlrp3
SRSF8_nlrp3
IRF3_nlrp3
IGSF3_nlrp3
MOB3C_nlrp3
