test,x,y
SPNS1/ctrl,4.0,6.62262210944929
SPNS1/ctrl,4.0,6.55653285701442
SPNS1/ctrl,4.0,6.53980374800177
SPNS1/ctrl,4.0,6.6298715812748
SPNS1/ctrl,8.0,6.88118766725833
SPNS1/ctrl,8.0,6.65752614758736
SPNS1/ctrl,8.0,6.37061170599338
SPNS1/ctrl,8.0,6.57044894931994
SPNS1/ctrl,12.0,6.77232156000179
SPNS1/ctrl,12.0,7.01395592508271
SPNS1/ctrl,12.0,6.87542875262311
SPNS1/ctrl,12.0,6.4668476097378
SPNS1/ctrl,16.0,6.8530224008886
SPNS1/ctrl,16.0,6.88468436969037
SPNS1/ctrl,16.0,6.42047642449285
SPNS1/ctrl,16.0,6.23573090213792
SPNS1/ctrl,20.0,6.71645110419508
SPNS1/ctrl,20.0,6.81906509229939
SPNS1/ctrl,20.0,6.22868876587249
SPNS1/ctrl,20.0,6.36360239146657
SPNS1/ctrl,24.0,6.32335297681694
SPNS1/ctrl,24.0,6.89444206735573
SPNS1/ctrl,24.0,6.81867955372237
SPNS1/ctrl,24.0,6.42963973633064
SPNS1/ctrl,28.0,6.64282654518601
SPNS1/ctrl,28.0,6.59280652738683
SPNS1/ctrl,28.0,6.27706503139463
SPNS1/ctrl,28.0,6.61890422520508
SPNS1/ctrl,32.0,6.3476767269044
SPNS1/ctrl,32.0,6.58039403687638
SPNS1/ctrl,32.0,6.39844714213498
SPNS1/ctrl,36.0,5.62808839649453
SPNS1/ctrl,36.0,6.50695086856427
SPNS1/ctrl,36.0,6.24707725440827
SPNS1/ctrl,36.0,6.64778128193492
SPNS1/nlrp3,4.0,6.68557040473927
SPNS1/nlrp3,4.0,6.73647650071735
SPNS1/nlrp3,4.0,6.95936088687592
SPNS1/nlrp3,4.0,7.04077088327797
SPNS1/nlrp3,8.0,6.63867761005557
SPNS1/nlrp3,8.0,6.60310473196314
SPNS1/nlrp3,8.0,6.71826039326799
SPNS1/nlrp3,8.0,6.15615738279514
SPNS1/nlrp3,12.0,6.89216508630576
SPNS1/nlrp3,12.0,6.72585628071172
SPNS1/nlrp3,12.0,6.21198746310657
SPNS1/nlrp3,12.0,6.76818936981857
SPNS1/nlrp3,16.0,6.52909937391121
SPNS1/nlrp3,16.0,6.81169254436514
SPNS1/nlrp3,16.0,6.21521760412971
SPNS1/nlrp3,16.0,6.84144826020639
SPNS1/nlrp3,20.0,6.71418385253579
SPNS1/nlrp3,20.0,6.72217800311194
SPNS1/nlrp3,20.0,6.24907037458368
SPNS1/nlrp3,20.0,6.6150310677323
SPNS1/nlrp3,24.0,6.79463183497485
SPNS1/nlrp3,24.0,6.52212237117807
SPNS1/nlrp3,24.0,6.46144389888603
SPNS1/nlrp3,24.0,6.4747285167855
SPNS1/nlrp3,28.0,6.73824631726446
SPNS1/nlrp3,28.0,6.79483638816027
SPNS1/nlrp3,28.0,5.81226008754935
SPNS1/nlrp3,28.0,6.52701720387209
SPNS1/nlrp3,32.0,6.50535635487304
SPNS1/nlrp3,32.0,6.30180712137254
SPNS1/nlrp3,32.0,5.82285103265721
SPNS1/nlrp3,32.0,6.80382297069073
SPNS1/nlrp3,36.0,6.27521388654123
SPNS1/nlrp3,36.0,6.69266329634643
SPNS1/nlrp3,36.0,5.99878706045844
SPNS1/nlrp3,36.0,6.50204209343331
MIEF2/ctrl,4.0,6.94507271423528
MIEF2/ctrl,4.0,6.8982233693975
MIEF2/ctrl,4.0,6.74904367431427
MIEF2/ctrl,8.0,7.05941883094715
MIEF2/ctrl,8.0,6.75985874124175
MIEF2/ctrl,12.0,7.11082655502845
MIEF2/ctrl,12.0,6.7363200756609
MIEF2/ctrl,16.0,6.93242175784328
MIEF2/ctrl,16.0,6.59170922273577
MIEF2/ctrl,20.0,6.84723823470508
MIEF2/ctrl,24.0,6.91354387035137
MIEF2/ctrl,24.0,6.79069315283749
MIEF2/ctrl,24.0,7.11740033819387
MIEF2/ctrl,28.0,6.92398686608989
MIEF2/ctrl,32.0,7.05649493538712
MIEF2/ctrl,36.0,7.03122436517563
MIEF2/ctrl,36.0,5.57247660946575
MIEF2/nlrp3,4.0,7.00226876781841
MIEF2/nlrp3,4.0,6.55366060607092
MIEF2/nlrp3,8.0,7.1164996881734
MIEF2/nlrp3,8.0,6.78430390279666
MIEF2/nlrp3,12.0,6.95664632374734
MIEF2/nlrp3,12.0,6.98585153326963
MIEF2/nlrp3,16.0,6.95392777319642
MIEF2/nlrp3,20.0,6.90645803856787
MIEF2/nlrp3,20.0,6.64063366180998
MIEF2/nlrp3,24.0,6.92480054011592
MIEF2/nlrp3,24.0,6.72856917113473
MIEF2/nlrp3,24.0,5.16786355219463
MIEF2/nlrp3,28.0,6.87247729880782
MIEF2/nlrp3,28.0,6.57547189149316
MIEF2/nlrp3,32.0,6.82678050852631
MIEF2/nlrp3,36.0,5.97683903006179
MIEF2/nlrp3,36.0,6.752919007717
AP3S1/ctrl,4.0,7.58960409375129
AP3S1/ctrl,4.0,7.60550061781754
AP3S1/ctrl,4.0,7.61777456203937
AP3S1/ctrl,4.0,7.41177349977459
AP3S1/ctrl,8.0,7.59153706278807
AP3S1/ctrl,8.0,7.63718022946825
AP3S1/ctrl,8.0,7.7052323981694
AP3S1/ctrl,8.0,7.35716212533902
AP3S1/ctrl,12.0,7.62342213622252
AP3S1/ctrl,12.0,7.54988724291051
AP3S1/ctrl,12.0,7.55308645799778
AP3S1/ctrl,12.0,7.60476547468654
AP3S1/ctrl,16.0,7.62667234739895
AP3S1/ctrl,16.0,7.63072477195281
AP3S1/ctrl,16.0,7.55600285486403
AP3S1/ctrl,16.0,7.41291382512511
AP3S1/ctrl,20.0,7.68124104737171
AP3S1/ctrl,20.0,7.41630582190234
AP3S1/ctrl,20.0,7.45417412689301
AP3S1/ctrl,20.0,7.39671933441969
AP3S1/ctrl,24.0,7.69393615110468
AP3S1/ctrl,24.0,7.58433597443745
AP3S1/ctrl,24.0,7.55109838212446
AP3S1/ctrl,24.0,7.59495475791084
AP3S1/ctrl,28.0,7.73659374670378
AP3S1/ctrl,28.0,7.45565624750276
AP3S1/ctrl,28.0,7.51707356544352
AP3S1/ctrl,28.0,7.23870159370387
AP3S1/ctrl,32.0,7.79300832794088
AP3S1/ctrl,32.0,7.39635088768378
AP3S1/ctrl,32.0,7.81336675050241
AP3S1/ctrl,32.0,7.47537143623546
AP3S1/ctrl,36.0,7.76842920494039
AP3S1/ctrl,36.0,7.21128768308618
AP3S1/ctrl,36.0,7.54872559285761
AP3S1/ctrl,36.0,7.40585166138947
AP3S1/nlrp3,4.0,7.42083851612624
AP3S1/nlrp3,4.0,7.54585226536463
AP3S1/nlrp3,4.0,7.59394651204036
AP3S1/nlrp3,4.0,7.5882515326946
AP3S1/nlrp3,8.0,7.53901829361392
AP3S1/nlrp3,8.0,7.40683502588728
AP3S1/nlrp3,8.0,7.51383374106335
AP3S1/nlrp3,8.0,7.48534385197763
AP3S1/nlrp3,12.0,7.73799920376781
AP3S1/nlrp3,12.0,7.6301146632483
AP3S1/nlrp3,12.0,7.68957588144686
AP3S1/nlrp3,12.0,7.44754670603332
AP3S1/nlrp3,16.0,7.63263921232961
AP3S1/nlrp3,16.0,7.54411499524999
AP3S1/nlrp3,16.0,7.50623993717377
AP3S1/nlrp3,16.0,7.48275094953484
AP3S1/nlrp3,20.0,7.58002559121265
AP3S1/nlrp3,20.0,7.5726848851141
AP3S1/nlrp3,20.0,7.54416493084542
AP3S1/nlrp3,20.0,7.55170374211746
AP3S1/nlrp3,24.0,7.6231766123737
AP3S1/nlrp3,24.0,7.61533346281014
AP3S1/nlrp3,24.0,7.6725576985869
AP3S1/nlrp3,24.0,7.3596621282148
AP3S1/nlrp3,28.0,7.75144651379651
AP3S1/nlrp3,28.0,7.54143021044386
AP3S1/nlrp3,28.0,7.55220787554053
AP3S1/nlrp3,28.0,7.63608671588642
AP3S1/nlrp3,32.0,7.57529331023813
AP3S1/nlrp3,32.0,7.60839165962141
AP3S1/nlrp3,32.0,7.66347141407433
AP3S1/nlrp3,32.0,7.41870037702711
AP3S1/nlrp3,36.0,7.60566021410735
AP3S1/nlrp3,36.0,7.6647037312246
AP3S1/nlrp3,36.0,7.48560295863404
AP3S1/nlrp3,36.0,7.50701048152524
DTL/ctrl,4.0,6.11873548025994
DTL/ctrl,4.0,6.16026769477258
DTL/ctrl,4.0,6.3629555301465
DTL/ctrl,8.0,6.595144896456
DTL/ctrl,8.0,6.68423207110898
DTL/ctrl,8.0,6.20530669809638
DTL/ctrl,8.0,6.05158737123379
DTL/ctrl,12.0,6.67357904549766
DTL/ctrl,12.0,6.69731148467023
DTL/ctrl,12.0,6.29979876435431
DTL/ctrl,12.0,6.01016549114699
DTL/ctrl,16.0,6.28712872387878
DTL/ctrl,16.0,6.80423528016314
DTL/ctrl,16.0,6.60936823977694
DTL/ctrl,16.0,6.04343891146224
DTL/ctrl,20.0,6.34698400343867
DTL/ctrl,20.0,6.54266437215446
DTL/ctrl,20.0,6.4238539519662
DTL/ctrl,20.0,6.1213375519603
DTL/ctrl,24.0,6.72327477411146
DTL/ctrl,24.0,6.6573993262012
DTL/ctrl,24.0,6.28277523302318
DTL/ctrl,24.0,6.24403478864777
DTL/ctrl,28.0,6.50188432253084
DTL/ctrl,28.0,6.75333665901596
DTL/ctrl,28.0,5.71499913029774
DTL/ctrl,28.0,6.32875969959873
DTL/ctrl,32.0,6.56050381781572
DTL/ctrl,32.0,6.77147172707937
DTL/ctrl,32.0,6.08076678033365
DTL/ctrl,32.0,6.06049386287669
DTL/ctrl,36.0,6.60624331492554
DTL/ctrl,36.0,6.51713015478206
DTL/ctrl,36.0,5.87582379374729
DTL/ctrl,36.0,5.51653405184057
DTL/nlrp3,4.0,6.07148101996545
DTL/nlrp3,4.0,5.8596581782873
DTL/nlrp3,4.0,5.74521302519765
DTL/nlrp3,8.0,6.28319535651989
DTL/nlrp3,8.0,6.48734472242537
DTL/nlrp3,8.0,6.32078748782793
DTL/nlrp3,12.0,6.47210246826434
DTL/nlrp3,12.0,6.56224657690673
DTL/nlrp3,12.0,6.67986342634213
DTL/nlrp3,12.0,6.31758702029126
DTL/nlrp3,16.0,6.25974554491722
DTL/nlrp3,16.0,6.6623239814515
DTL/nlrp3,16.0,6.31975358121058
DTL/nlrp3,16.0,6.48170914332175
DTL/nlrp3,20.0,6.50286433543804
DTL/nlrp3,20.0,6.65437813868274
DTL/nlrp3,20.0,6.16959156347083
DTL/nlrp3,20.0,6.15987055203247
DTL/nlrp3,24.0,6.40433039579565
DTL/nlrp3,24.0,6.75624902580804
DTL/nlrp3,24.0,6.13358872164508
DTL/nlrp3,24.0,5.93981566974089
DTL/nlrp3,28.0,6.68419603693012
DTL/nlrp3,28.0,6.41330060248678
DTL/nlrp3,28.0,6.03165765757864
DTL/nlrp3,28.0,6.19612227499522
DTL/nlrp3,32.0,6.45564474862099
DTL/nlrp3,32.0,6.78879778328786
DTL/nlrp3,32.0,5.23994230966581
DTL/nlrp3,32.0,5.82023365258835
DTL/nlrp3,36.0,6.37574845310091
DTL/nlrp3,36.0,6.52183226896774
DTL/nlrp3,36.0,6.08530199749113
RTF2/ctrl,4.0,7.43404647855893
RTF2/ctrl,4.0,7.10590019338567
RTF2/ctrl,4.0,7.16116479473824
RTF2/ctrl,4.0,7.38051031332317
RTF2/ctrl,8.0,7.41720651824739
RTF2/ctrl,8.0,7.17236105406929
RTF2/ctrl,8.0,7.1526112232051
RTF2/ctrl,8.0,7.35673077418119
RTF2/ctrl,12.0,7.45199782256473
RTF2/ctrl,12.0,7.20488299170352
RTF2/ctrl,12.0,7.21557956552158
RTF2/ctrl,12.0,7.54030455533494
RTF2/ctrl,16.0,7.48481490607327
RTF2/ctrl,16.0,7.19794585618703
RTF2/ctrl,16.0,7.07888510102823
RTF2/ctrl,16.0,7.29713929939859
RTF2/ctrl,20.0,7.48723161853603
RTF2/ctrl,20.0,7.16095321772469
RTF2/ctrl,20.0,7.24628349761265
RTF2/ctrl,20.0,7.02090194925002
RTF2/ctrl,24.0,7.56848346630252
RTF2/ctrl,24.0,7.21090368710765
RTF2/ctrl,24.0,7.17037323846152
RTF2/ctrl,24.0,6.91272505768381
RTF2/ctrl,28.0,7.47948870175172
RTF2/ctrl,28.0,7.18380877474938
RTF2/ctrl,28.0,7.25044205805285
RTF2/ctrl,28.0,6.99225011262584
RTF2/ctrl,32.0,7.51878493403121
RTF2/ctrl,32.0,7.16555762943431
RTF2/ctrl,32.0,7.34215353226652
RTF2/ctrl,32.0,7.42517072174421
RTF2/ctrl,36.0,7.49011937750681
RTF2/ctrl,36.0,7.17583324045588
RTF2/ctrl,36.0,7.50477332243293
RTF2/ctrl,36.0,7.27207812810195
RTF2/nlrp3,4.0,7.40453487393581
RTF2/nlrp3,4.0,7.10071680859378
RTF2/nlrp3,4.0,7.15115203541713
RTF2/nlrp3,4.0,7.22666621704082
RTF2/nlrp3,8.0,7.50105845390866
RTF2/nlrp3,8.0,7.12250546431755
RTF2/nlrp3,8.0,7.1072479687526
RTF2/nlrp3,8.0,7.42586467370636
RTF2/nlrp3,12.0,7.44308956369978
RTF2/nlrp3,12.0,7.14698219690487
RTF2/nlrp3,12.0,7.19906801543049
RTF2/nlrp3,12.0,7.54590803136485
RTF2/nlrp3,16.0,7.45078076270564
RTF2/nlrp3,16.0,7.05802571206105
RTF2/nlrp3,16.0,7.15420387887414
RTF2/nlrp3,16.0,7.2488376575889
RTF2/nlrp3,20.0,7.53651360945212
RTF2/nlrp3,20.0,7.14083499207858
RTF2/nlrp3,20.0,7.12968757251932
RTF2/nlrp3,20.0,7.19119740635562
RTF2/nlrp3,24.0,7.47176886465751
RTF2/nlrp3,24.0,7.21187735939719
RTF2/nlrp3,24.0,7.29689396809057
RTF2/nlrp3,24.0,7.37189124281544
RTF2/nlrp3,28.0,7.49479866766444
RTF2/nlrp3,28.0,7.13114883340395
RTF2/nlrp3,28.0,7.43463370807043
RTF2/nlrp3,28.0,7.19929870890368
RTF2/nlrp3,32.0,7.45045291708724
RTF2/nlrp3,32.0,7.24804502943576
RTF2/nlrp3,32.0,7.30519065075353
RTF2/nlrp3,32.0,7.21412529100875
RTF2/nlrp3,36.0,7.1886529777945
RTF2/nlrp3,36.0,7.20862796084695
RTF2/nlrp3,36.0,7.62634806756355
RTF2/nlrp3,36.0,7.31792124731548
SMIM13/ctrl,28.0,5.48122470993978
SMIM13/nlrp3,24.0,5.40896036418829
ZZZ3/ctrl,4.0,5.80801640864718
ZZZ3/ctrl,4.0,6.17854675399978
ZZZ3/ctrl,4.0,6.29378669633769
ZZZ3/ctrl,4.0,6.02302022495711
ZZZ3/ctrl,8.0,5.77751381757844
ZZZ3/ctrl,8.0,6.13878000178897
ZZZ3/ctrl,8.0,6.15950944386756
ZZZ3/ctrl,8.0,6.20315532120673
ZZZ3/ctrl,12.0,6.17811008227035
ZZZ3/ctrl,12.0,6.27385489252059
ZZZ3/ctrl,12.0,6.00017715601125
ZZZ3/ctrl,12.0,5.66444640500829
ZZZ3/ctrl,16.0,6.12814682632296
ZZZ3/ctrl,16.0,6.40305339775076
ZZZ3/ctrl,16.0,5.7809269130035
ZZZ3/ctrl,20.0,6.18597198710139
ZZZ3/ctrl,20.0,6.19855812250647
ZZZ3/ctrl,20.0,5.91534864560414
ZZZ3/ctrl,20.0,5.90196316084025
ZZZ3/ctrl,24.0,6.06070765907438
ZZZ3/ctrl,24.0,6.25858077767145
ZZZ3/ctrl,24.0,5.95990673237531
ZZZ3/ctrl,24.0,5.75145617378688
ZZZ3/ctrl,28.0,6.14863504061601
ZZZ3/ctrl,28.0,6.26690661048714
ZZZ3/ctrl,28.0,5.69671538524931
ZZZ3/ctrl,32.0,6.39180776192917
ZZZ3/ctrl,32.0,6.38854451002878
ZZZ3/ctrl,32.0,5.73805718893039
ZZZ3/ctrl,32.0,5.47365773465384
ZZZ3/ctrl,36.0,5.9019386676187
ZZZ3/ctrl,36.0,5.85718589730363
ZZZ3/ctrl,36.0,6.03460760357339
ZZZ3/ctrl,36.0,5.64630960254731
ZZZ3/nlrp3,4.0,6.0906575893613
ZZZ3/nlrp3,4.0,6.24053027868405
ZZZ3/nlrp3,4.0,5.78604831811372
ZZZ3/nlrp3,4.0,6.26821559668058
ZZZ3/nlrp3,8.0,6.14265221613391
ZZZ3/nlrp3,8.0,6.13531905573855
ZZZ3/nlrp3,8.0,6.2643433804669
ZZZ3/nlrp3,8.0,5.8873877161545
ZZZ3/nlrp3,12.0,5.88280562845579
ZZZ3/nlrp3,12.0,6.16644165935089
ZZZ3/nlrp3,12.0,6.09046192238451
ZZZ3/nlrp3,12.0,5.85985912016918
ZZZ3/nlrp3,16.0,6.13400935205546
ZZZ3/nlrp3,16.0,5.89679398659742
ZZZ3/nlrp3,16.0,5.75241187322089
ZZZ3/nlrp3,20.0,6.36812485446856
ZZZ3/nlrp3,20.0,6.30525503998796
ZZZ3/nlrp3,20.0,5.76614058408206
ZZZ3/nlrp3,20.0,5.66404464505414
ZZZ3/nlrp3,24.0,6.3627901794724
ZZZ3/nlrp3,24.0,6.43223228833322
ZZZ3/nlrp3,24.0,6.20883972486161
ZZZ3/nlrp3,24.0,5.89634540753403
ZZZ3/nlrp3,28.0,6.11043077657359
ZZZ3/nlrp3,28.0,6.43901435777797
ZZZ3/nlrp3,28.0,5.59483877136648
ZZZ3/nlrp3,32.0,5.98951255444857
ZZZ3/nlrp3,32.0,6.26967799145351
ZZZ3/nlrp3,32.0,5.9357923354429
ZZZ3/nlrp3,36.0,6.09058849902001
ZZZ3/nlrp3,36.0,6.08576672068391
ZZZ3/nlrp3,36.0,5.28785321539936
ZZZ3/nlrp3,36.0,5.51523517329225
DKC1/ctrl,4.0,8.52583357028451
DKC1/ctrl,4.0,8.49598284925274
DKC1/ctrl,4.0,8.51543059750379
DKC1/ctrl,4.0,8.52793397837337
DKC1/ctrl,8.0,8.50892936875024
DKC1/ctrl,8.0,8.47238387691558
DKC1/ctrl,8.0,8.43252534970539
