test,x,y
DIMT1/ctrl,4.0,7.26554595370259
DIMT1/ctrl,4.0,7.43256830489309
DIMT1/ctrl,4.0,7.35382622901126
DIMT1/ctrl,4.0,7.46949418396472
DIMT1/ctrl,8.0,7.57549511505261
DIMT1/ctrl,8.0,7.43251832003682
DIMT1/ctrl,8.0,7.43836085646359
DIMT1/ctrl,8.0,7.42985159131031
DIMT1/ctrl,12.0,7.61170599959385
DIMT1/ctrl,12.0,7.43890633908048
DIMT1/ctrl,12.0,7.46798699721617
DIMT1/ctrl,12.0,7.35861908343484
DIMT1/ctrl,16.0,7.49548851393647
DIMT1/ctrl,16.0,7.43982283825935
DIMT1/ctrl,16.0,7.40797087385437
DIMT1/ctrl,16.0,7.29620064161242
DIMT1/ctrl,20.0,7.61519149839353
DIMT1/ctrl,20.0,7.30777171669695
DIMT1/ctrl,20.0,7.33198204936922
DIMT1/ctrl,20.0,7.44931771907821
DIMT1/ctrl,24.0,7.4767191145744
DIMT1/ctrl,24.0,7.50354874496624
DIMT1/ctrl,24.0,7.56010200163518
DIMT1/ctrl,24.0,7.22241488286689
DIMT1/ctrl,28.0,7.65075836264332
DIMT1/ctrl,28.0,7.46791629350058
DIMT1/ctrl,28.0,7.45860878431108
DIMT1/ctrl,28.0,7.46993962760776
DIMT1/ctrl,32.0,7.52243713866764
DIMT1/ctrl,32.0,7.57524394152529
DIMT1/ctrl,32.0,7.41285147167615
DIMT1/ctrl,32.0,7.37553791552056
DIMT1/ctrl,36.0,7.65366063847026
DIMT1/ctrl,36.0,7.5643117034622
DIMT1/ctrl,36.0,7.55332044516349
DIMT1/ctrl,36.0,7.34141833963482
DIMT1/nlrp3,4.0,7.59460604258854
DIMT1/nlrp3,4.0,7.38551295281178
DIMT1/nlrp3,4.0,7.28940052417815
DIMT1/nlrp3,4.0,7.41797543166332
DIMT1/nlrp3,8.0,7.45388124280077
DIMT1/nlrp3,8.0,7.5319595809972
DIMT1/nlrp3,8.0,7.4698946474967
DIMT1/nlrp3,8.0,7.43230411887579
DIMT1/nlrp3,12.0,7.41288091234744
DIMT1/nlrp3,12.0,7.53318376159104
DIMT1/nlrp3,12.0,7.23069098585254
DIMT1/nlrp3,12.0,7.26433487403
DIMT1/nlrp3,16.0,7.43065117820109
DIMT1/nlrp3,16.0,7.42660190071251
DIMT1/nlrp3,16.0,7.38456936055616
DIMT1/nlrp3,16.0,7.20487532353605
DIMT1/nlrp3,20.0,7.64024375223718
DIMT1/nlrp3,20.0,7.42110345969044
DIMT1/nlrp3,20.0,7.41702871950483
DIMT1/nlrp3,20.0,7.55289451337413
DIMT1/nlrp3,24.0,7.62716967301879
DIMT1/nlrp3,24.0,7.43928111237528
DIMT1/nlrp3,24.0,7.64916967855004
DIMT1/nlrp3,24.0,7.4386525933804
