test,x,y
HTRA1/nlrp3,24.0,8.15522043597119
HTRA1/nlrp3,24.0,8.22948692140912
HTRA1/nlrp3,24.0,8.15998969693606
HTRA1/nlrp3,28.0,8.13045472035746
HTRA1/nlrp3,28.0,8.11768982011249
HTRA1/nlrp3,28.0,8.24085602386975
HTRA1/nlrp3,28.0,8.08722729996523
HTRA1/nlrp3,32.0,8.16983059919529
HTRA1/nlrp3,32.0,8.0545236818039
HTRA1/nlrp3,32.0,8.17766514169797
HTRA1/nlrp3,32.0,8.08265864551704
HTRA1/nlrp3,36.0,8.23196327637029
HTRA1/nlrp3,36.0,8.15058986596079
HTRA1/nlrp3,36.0,8.20811508036374
HTRA1/nlrp3,36.0,8.0088011227112
ADAM33/ctrl,4.0,7.69548608946009
ADAM33/ctrl,4.0,7.29846695014137
ADAM33/ctrl,4.0,7.35680268306751
ADAM33/ctrl,4.0,6.63384289835378
ADAM33/ctrl,8.0,6.90235067745009
ADAM33/ctrl,8.0,6.66485812896577
ADAM33/ctrl,8.0,6.21305319867782
ADAM33/ctrl,8.0,6.12925247792085
ADAM33/ctrl,12.0,6.83534248924688
ADAM33/ctrl,12.0,6.47698457521732
ADAM33/ctrl,12.0,6.58888645668188
ADAM33/ctrl,12.0,5.44147675548999
ADAM33/ctrl,16.0,6.81446488843299
ADAM33/ctrl,16.0,6.71008959646773
ADAM33/ctrl,16.0,6.59195199905838
ADAM33/ctrl,16.0,6.13938944242364
ADAM33/ctrl,20.0,6.52775334152071
ADAM33/ctrl,20.0,6.4957632333925
ADAM33/ctrl,20.0,6.67573206943837
ADAM33/ctrl,20.0,5.99327482814346
ADAM33/ctrl,24.0,6.86244881128898
ADAM33/ctrl,24.0,6.8034218790063
ADAM33/ctrl,24.0,6.41894860364845
ADAM33/ctrl,24.0,6.61340096364384
ADAM33/ctrl,28.0,6.60379694835653
ADAM33/ctrl,28.0,6.7208543625872
ADAM33/ctrl,28.0,5.70277507790104
ADAM33/ctrl,28.0,6.46637405261074
ADAM33/ctrl,32.0,6.68604868078537
ADAM33/ctrl,32.0,6.58229375072255
ADAM33/ctrl,32.0,6.01445837223592
ADAM33/ctrl,32.0,5.71188227538959
ADAM33/ctrl,36.0,6.70419291427104
ADAM33/ctrl,36.0,6.48330723293593
ADAM33/ctrl,36.0,5.64030649137532
ADAM33/ctrl,36.0,6.35165815300592
