test,period,n_components,p,q,RSS,amplitude,acrophase,mesor,n_points
AIM1L/ctrl,12.0,1.0,0.016209473356555426,0.0439971419677933,1.457027822839777,0.1515678951400769,-2.584297312933431,7.5870707071171175,36.0
AIM1L/ctrl,13.0,1.0,0.013279684806448921,0.04205233522042159,1.4395292814620286,0.14836061473446965,-2.1653501876053634,7.582480103208733,36.0
AIM1L/ctrl,18.0,1.0,0.007048077928645591,0.033478370161066556,1.3853092735140482,0.1641864509897895,-1.6887455947094376,7.5870707071171175,36.0
AIM1L/ctrl,19.0,1.0,0.003089434504610522,0.029292583954305895,1.3177655609415841,0.1718498418705392,-1.4294581333497034,7.591660484722736,36.0
AIM1L/ctrl,20.0,1.0,0.0029198231329834456,0.029292583954305895,1.3132637130054075,0.1693639625865041,-1.203861952794092,7.593821847670185,36.0
AIM1L/ctrl,21.0,1.0,0.0046251448348904045,0.029292583954305895,1.3503897843989607,0.162093491654733,-1.0262012769265363,7.593143387979605,36.0
AIM1L/ctrl,22.0,1.0,0.009474980288874946,0.036004925097724794,1.4103765614139445,0.1532082627112292,-0.8872562782972693,7.590281575123765,36.0
AURKA/ctrl,17.0,1.0,0.021692302459875412,0.04579486074862587,0.8384695099250761,0.11220891496335564,-0.11031714090612195,7.442659813952449,36.0
AURKA/ctrl,18.0,1.0,0.007215593377057905,0.022849379027350035,0.7843601867088231,0.12320479073271429,-6.069305646908741,7.446280425769919,36.0
AURKA/ctrl,19.0,1.0,0.0033967273875766812,0.016134455090989236,0.7493497207698594,0.13088703091690426,-5.807870046150674,7.4516035123834605,36.0
AURKA/ctrl,20.0,1.0,0.0022350158747130866,0.016134455090989236,0.7305796571887317,0.13691271913876682,-5.5729211026622565,7.457814404009174,36.0
AURKA/ctrl,21.0,1.0,0.002117811538455694,0.016134455090989236,0.7281985324213494,0.13987005179937115,-5.346413665290693,7.463612453868736,36.0
AURKA/ctrl,22.0,1.0,0.0028704668907590936,0.016134455090989236,0.7417435060751505,0.13844641098005173,-5.126725057658433,7.467854736028936,36.0
AURKA/ctrl,23.0,1.0,0.005061236566938354,0.019232698954365746,0.7676818514648925,0.13286100966021228,-4.9211446603236695,7.470104049362906,36.0
AURKA/ctrl,24.0,1.0,0.010085451037910365,0.027374795674328135,0.8004405339334614,0.12436835861010559,-4.739806576060523,7.470584960197375,36.0
AURKA/ctrl,25.0,1.0,0.02003254935656318,0.04579486074862587,0.8344343189075981,0.11442896859672737,-4.592561507017292,7.469801449361662,36.0
C1orf123/ctrl,24.0,1.0,0.009844665053842627,0.037409727204601985,0.25917172027258534,0.06955017851238207,-1.1924813638402236,7.926247273585692,36.0
C1orf123/ctrl,25.0,1.0,0.006263510486644197,0.029751674811559936,0.2521654621579158,0.07286869242528192,-0.9178282792455049,7.92646001759554,36.0
C1orf123/ctrl,26.0,1.0,0.004325689034519242,0.027396030551955202,0.24657124074866307,0.0757926820613062,-0.6687585731935686,7.927005103616529,36.0
C1orf123/ctrl,27.0,1.0,0.003308152812611209,0.027396030551955202,0.24259600728582323,0.07807074483032506,-0.44603486268185444,7.927744620389416,36.0
C1orf123/ctrl,28.0,1.0,0.0028471205416692458,0.027396030551955202,0.24039939121142767,0.07945719234301833,-0.24829437195180976,7.9285884944368,36.0
CCDC122/nlrp3,24.0,1.0,0.00650167917283595,0.02470638085677661,0.33792473992813904,0.6079176845129302,-6.061033127288513,5.621664217534573,9.0
CCDC122/nlrp3,25.0,1.0,0.0023764589962581573,0.015050906976301664,0.24161371604949416,0.6449399433395356,-5.882043232571829,5.624665573939559,9.0
CCDC122/nlrp3,26.0,1.0,0.0014737555853855389,0.015050906976301664,0.20604083337365336,0.6666772738846096,-5.717784438536019,5.622859129027524,9.0
CCDC122/nlrp3,27.0,1.0,0.0020687004414335908,0.015050906976301664,0.2306980970373352,0.6672128014343015,-5.549650592806247,5.6228308583347015,9.0
CCDC122/nlrp3,28.0,1.0,0.004793939857482443,0.022771214323041605,0.30528748669972744,0.6430454576385906,-5.363098422258805,5.629614357588906,9.0
CRTAP/nlrp3,23.0,1.0,0.011008380592527622,0.034859871876337475,0.3079943410149845,0.07884121707105222,-5.582198883908351,7.878051263349876,36.0
CRTAP/nlrp3,24.0,1.0,0.006463114573174944,0.02455983537806479,0.29821238182502174,0.08090008462824569,-5.423109323668154,7.879323852561205,36.0
CRTAP/nlrp3,25.0,1.0,0.0043352615343057455,0.02059249228795229,0.29108174601731324,0.08170876569097209,-5.285950769580088,7.87955196617095,36.0
CRTAP/nlrp3,26.0,1.0,0.0031692369829137146,0.020071834225120194,0.28560701820320633,0.08214869886443504,-5.166009834130682,7.879016957933889,36.0
CRTAP/nlrp3,27.0,1.0,0.0024401859869640496,0.020071834225120194,0.28111768049566854,0.08266980040708186,-5.056886659536378,7.877967038315758,36.0
CRTAP/nlrp3,28.0,1.0,0.0019478704072929398,0.020071834225120194,0.27730460255127937,0.08337439237698491,-4.952538357243146,7.876583666637396,36.0
CRYGC/ctrl,13.0,1.0,0.004934431792982585,0.04687710203333456,3.719891621224358,0.27119691698132375,-5.152939092195989,6.079193465252956,35.0
CRYGC/ctrl,14.0,1.0,0.004107413472061561,0.04687710203333456,3.677485690281036,0.2842442699248369,-4.538463979904298,6.084580785719403,35.0
CSRP1/ctrl,14.0,1.0,0.007123532464907156,0.019335302404747998,0.11123050076205704,0.0481103312931414,-6.232699069183635,8.730042165475584,36.0
CSRP1/ctrl,15.0,1.0,0.0025776810747764056,0.012243985105187927,0.10458475025111137,0.05034885338588983,-5.822890895200643,8.729859533961243,36.0
CSRP1/ctrl,16.0,1.0,0.003624550600576537,0.012378508567718976,0.10676762319751923,0.049232105094585414,-5.470310135347292,8.727870993052946,36.0
CSRP1/ctrl,17.0,1.0,0.012112884418296721,0.025571644883070857,0.11486738939877623,0.04462687654563202,-5.132609788466879,8.725587658763793,36.0
CSRP1/ctrl,24.0,1.0,0.0106965110396543,0.02540421371917896,0.11400494636420032,0.04692399952593721,-4.923462043394953,8.733820589962878,36.0
CSRP1/ctrl,25.0,1.0,0.003909002705595466,0.012378508567718976,0.10725762322390436,0.050153722394736346,-4.794907922986515,8.734957171359689,36.0
CSRP1/ctrl,26.0,1.0,0.0016161985771655507,0.010235924322048489,0.10166733194062053,0.05219523376193467,-4.6717858030707955,8.73541487991313,36.0
CSRP1/ctrl,27.0,1.0,0.0007573597774518381,0.007194917885792462,0.09710249004939596,0.05354916544781017,-4.558278289211932,8.7353265930136,36.0
CSRP1/ctrl,28.0,1.0,0.0003940733480882752,0.007194917885792462,0.09333293043546789,0.05459028638568163,-4.453864177049068,8.73482159216395,36.0
EZH1/ctrl,22.0,1.0,0.015508588132820522,0.045312964924741066,4.244062131872711,0.34555179712584433,-1.9182066251009564,6.335133260640524,30.0
EZH1/ctrl,23.0,1.0,0.010097948379931498,0.045312964924741066,4.111296852284402,0.3621895268463682,-1.6443264045621255,6.328761333950975,30.0
EZH1/ctrl,24.0,1.0,0.008199990846261218,0.045312964924741066,4.048378169943224,0.36903743098845837,-1.3858562502834364,6.326063437167983,30.0
EZH1/ctrl,25.0,1.0,0.008124083200201637,0.045312964924741066,4.045590201745829,0.3681482019883182,-1.1465875203564688,6.326254546029181,30.0
