test,period,n_components,p,q,RSS,amplitude,acrophase,mesor,n_points
ADAM5/nlrp3,14.0,1.0,0.004071772820685271,0.02669257042369803,1.3268276638452996,0.20022738988001923,-0.28530241681180296,6.151328221958629,32.0
ADAM5/nlrp3,15.0,1.0,0.00265908519667557,0.02669257042369803,1.2884048770489376,0.20941047396664614,-6.167612282952891,6.1492034782220975,32.0
ADAM5/nlrp3,16.0,1.0,0.0042146163826891625,0.02669257042369803,1.3299865308644083,0.20752605666130422,-5.758828593969842,6.141552620021349,32.0
APOF/nlrp3,15.0,1.0,0.005510418205774248,0.026174486477427678,0.9799745242522263,0.23012185585344608,-5.209239404335144,5.523408846286584,24.0
APOF/nlrp3,16.0,1.0,0.0017164898583049704,0.01630665365389722,0.8769454214299889,0.24685808042675228,-4.729814239630976,5.5145950847982625,24.0
APOF/nlrp3,17.0,1.0,0.001613120276970248,0.01630665365389722,0.8717733042700762,0.24870434495769356,-4.304769747753826,5.503778989200812,24.0
APOF/nlrp3,18.0,1.0,0.003411976896423141,0.021609187010679896,0.9362423109577617,0.23958843748541714,-3.936445389795338,5.494572307015127,24.0
APOF/nlrp3,19.0,1.0,0.010585902080322951,0.040226427905227215,1.0428429529861927,0.22075087548488628,-3.6256050756824894,5.489175832615233,24.0
ASPHD2/nlrp3,10.0,1.0,0.005659233075451575,0.021505085686715986,0.01447611476726168,0.5068886449373728,-2.9313189413419862,5.456516006604196,6.0
ASPHD2/nlrp3,12.0,1.0,0.014809526416146301,0.04019728598668282,0.027489979178468057,0.3445994517387999,-1.292317939745938,5.604086530670454,6.0
ASPHD2/nlrp3,13.0,1.0,0.0182317361428862,0.04023840095325237,0.03157662055378336,0.4621525489487767,-0.2714431571027557,5.690830179635601,6.0
ASPHD2/nlrp3,19.0,1.0,0.019060295188382703,0.04023840095325237,0.03252620378332873,0.3333194302669264,-6.0365015252170355,5.516981842707469,6.0
