test,period,n_components,p,q,RSS,amplitude,acrophase,mesor,n_points
ANGPTL4/ctrl,23.0,1.0,0.0062643514609859,0.0198371129597887,0.4158451549844101,0.0937536449442404,-4.732198449656657,8.695568118722344,36.0
ANGPTL4/ctrl,24.0,1.0,0.0014938047101507,0.0056764578985726,0.38124081193577,0.1042697869029197,-4.5415159793665545,8.698764029387524,36.0
ANGPTL4/ctrl,25.0,1.0,0.0003906133807854,0.0018554135587311,0.3514742595689353,0.1119959330628752,-4.344320873984264,8.700653403229282,36.0
ANGPTL4/ctrl,26.0,1.0,0.0001224977982626,0.0007758193889969,0.3276205772280101,0.1174409267174389,-4.153099152985084,8.701372276833354,36.0
ANGPTL4/ctrl,27.0,1.0,4.827508031357564e-05,0.0004586132629789,0.3096433521230193,0.1210864005647033,-3.974643458057156,8.701153655899624,36.0
ANGPTL4/ctrl,28.0,1.0,2.4224976688747013e-05,0.0004586132629789,0.2969700769169138,0.1233035155987608,-3.812213865739954,8.700221109347925,36.0
ANGPTL4/nlrp3,20.0,1.0,0.0140263879802341,0.0296112635138276,0.314608635155845,0.0749715997087661,-5.799134920531783,8.669404910642623,36.0
ANGPTL4/nlrp3,21.0,1.0,0.0051789578797127,0.0164000332857571,0.2961734920920711,0.0832306536022465,-5.518997270567172,8.67350406669371,36.0
ANGPTL4/nlrp3,22.0,1.0,0.0027062041984421,0.0132407381720766,0.2847491521451915,0.0875544161150941,-5.245574489487499,8.676651311565287,36.0
ANGPTL4/nlrp3,23.0,1.0,0.0020753136299288,0.0132407381720766,0.2802050546914976,0.0884866790419931,-4.98082422869229,8.678440725566489,36.0
ANGPTL4/nlrp3,24.0,1.0,0.0021721021929727,0.0132407381720766,0.2809802238779113,0.0871768519925283,-4.728885730308202,8.67896642212003,36.0
ANGPTL4/nlrp3,25.0,1.0,0.0027875238257003,0.0132407381720766,0.2852605490940795,0.0846538645682089,-4.494292443196408,8.678557277464511,36.0
ANGPTL4/nlrp3,26.0,1.0,0.0040067358060924,0.0152255960631513,0.2916026988995888,0.0815491338305286,-4.2808404324391365,8.677551071792116,36.0
ANGPTL4/nlrp3,27.0,1.0,0.0060609356214067,0.0164511109723897,0.2990097954154259,0.0781743531190894,-4.090880322919784,8.676202848197699,36.0
ANGPTL4/nlrp3,28.0,1.0,0.0092677915600352,0.0220110049550836,0.3068056765969019,0.074690662535688,-3.925054507854556,8.674678391861727,36.0
APLP1/ctrl,14.0,1.0,0.000674170505342,0.0128092396014983,8.626486045853403e-07,1.5259899945634066,-6.274325302567109,6.231148355752977,4.0
ASNS/nlrp3,28.0,1.0,0.0016976230121081,0.0322548372300555,0.3343498590476012,0.0987334404225391,-2.46365927763051,8.47097648034621,36.0
