test,period,n_components,p,q,RSS,amplitude,acrophase,mesor,n_points
ANLN/ctrl,16.0,1.0,0.009079484488230927,0.013270015790491354,0.5370990753227708,0.10040942678757203,-0.725147340352729,8.313630969583077,36.0
ANLN/ctrl,17.0,1.0,0.0030056369851257925,0.004758925226449172,0.50229162867674,0.10834039358509243,-0.36845325742480284,8.316265378759304,36.0
ANLN/ctrl,18.0,1.0,0.0013780119692270443,0.002380202492301258,0.47910385488840335,0.11427965501880252,-0.11468726062365546,8.32103053875283,36.0
ANLN/ctrl,19.0,1.0,0.0006960852561912478,0.002380202492301258,0.45967880547216755,0.12211674264137212,-6.185989005332096,8.327556763703766,36.0
ANLN/ctrl,20.0,1.0,0.00040606713986568455,0.002380202492301258,0.44490649661293613,0.12995404735189736,-5.982798088795282,8.334823312451142,36.0
ANLN/ctrl,21.0,1.0,0.00032896735345855355,0.002380202492301258,0.43926502304608117,0.13428886308326463,-5.785844072367699,8.341334173959483,36.0
ANLN/ctrl,22.0,1.0,0.00039298565267431584,0.002380202492301258,0.44402442392115266,0.13361789954456088,-5.605811310246899,8.345869101934134,36.0
ANLN/ctrl,23.0,1.0,0.0005990056368349039,0.002380202492301258,0.4555132919545721,0.12908004108967264,-5.454456542314754,8.348055341920837,36.0
ANLN/ctrl,24.0,1.0,0.000932175309117933,0.002380202492301258,0.46788751798095285,0.12314546696186383,-5.339275768867617,8.348250353721406,36.0
ANLN/ctrl,25.0,1.0,0.0012492300289702607,0.002380202492301258,0.4762633979460679,0.1181975406353021,-5.260235357684527,8.34708076718406,36.0
ANLN/ctrl,26.0,1.0,0.0013292866569452055,0.002380202492301258,0.4780596940475551,0.11575719947800799,-5.208212185744022,8.345110262984209,36.0
ANLN/ctrl,27.0,1.0,0.001112590778971967,0.002380202492301258,0.4729315631856875,0.11621909799297513,-5.1678942912542,8.342732657396624,36.0
ANLN/ctrl,28.0,1.0,0.0007597028530726968,0.002380202492301258,0.4621217171362837,0.11900705716657355,-5.124805905028108,8.34018730552819,36.0
ANLN/nlrp3,16.0,1.0,0.018478701591500002,0.02700733309526923,0.6613122248600317,0.10447313397125899,-0.4158896274207986,8.327329773219079,36.0
ANLN/nlrp3,17.0,1.0,0.005305179446374875,0.018235309507728448,0.6131402140006329,0.1152012477073338,-0.050033641600715134,8.328656704127365,36.0
ANLN/nlrp3,18.0,1.0,0.0032005364288110183,0.018235309507728448,0.594645513219406,0.1172923757032779,-6.0711168857568705,8.332019501199632,36.0
ANLN/nlrp3,19.0,1.0,0.002858681228191773,0.018235309507728448,0.5905885081962671,0.11885666406736295,-5.874206669403739,8.33717660177931,36.0
ANLN/nlrp3,20.0,1.0,0.0030865049022343882,0.018235309507728448,0.5933394834091962,0.1213880984929342,-5.702178757053669,8.343293901176061,36.0
ANLN/nlrp3,21.0,1.0,0.003975252171717569,0.018235309507728448,0.6025092469330963,0.1224550071189225,-5.5375283871975025,8.349052455253464,36.0
ANLN/nlrp3,22.0,1.0,0.006027631958541391,0.018235309507728448,0.6179028581141373,0.12011851570154765,-5.385640179790115,8.35328987741891,36.0
ANLN/nlrp3,23.0,1.0,0.009744386920245818,0.023142918935583817,0.6361552280023328,0.1147272233093517,-5.2616194211191,8.355551838488818,36.0
ANLN/nlrp3,24.0,1.0,0.014581360718104452,0.02700733309526923,0.6518862183339916,0.10831692462555517,-5.179626516525204,8.35605170808177,36.0
ANLN/nlrp3,25.0,1.0,0.017951864814491736,0.02700733309526923,0.6601539478579236,0.10342712655298775,-5.144617667993863,8.35528815430865,36.0
ANLN/nlrp3,26.0,1.0,0.01700168025884674,0.02700733309526923,0.6579817492324693,0.10210425871625715,-5.1453721703210595,8.353742245079413,36.0
ANLN/nlrp3,27.0,1.0,0.012165276048787255,0.02568224943632865,0.6447681140575778,0.10508308930331856,-5.156670690384487,8.351765162398332,36.0
ANLN/nlrp3,28.0,1.0,0.006718271923899954,0.018235309507728448,0.6219785494240573,0.11157537020737125,-5.1543994618796685,8.349579058250772,36.0
APBA1/nlrp3,17.0,1.0,0.004740960792908866,0.011259781883158557,14.36200796554769,0.617287871087117,-2.6440029876721898,6.695761446997273,34.0
APBA1/nlrp3,18.0,1.0,0.0010134543665126783,0.0038511265927481777,13.001257087292394,0.6591733834153493,-2.194166107686912,6.702271283878895,34.0
APBA1/nlrp3,19.0,1.0,0.00048447103935933544,0.003384903258552637,12.39668539795992,0.6635588876372229,-1.7876298320936463,6.707613906959121,34.0
APBA1/nlrp3,20.0,1.0,0.00042005314025517215,0.003384903258552637,12.283098349075228,0.6558330806526556,-1.4205520395894045,6.7121695525559595,34.0
APBA1/nlrp3,21.0,1.0,0.0005344584092451532,0.003384903258552637,12.475470705444186,0.6453172896306456,-1.0916744968613183,6.7154889409991405,34.0
APBA1/nlrp3,22.0,1.0,0.0008737916848770011,0.0038511265927481777,12.87747592834675,0.6332583446421259,-0.7982205658337392,6.7168874855157625,34.0
APBA1/nlrp3,23.0,1.0,0.001691666750730847,0.005356944710647682,13.438192861842138,0.6180742544662801,-0.5347777547741621,6.716116928922769,34.0
APBA1/nlrp3,24.0,1.0,0.0036507382577301017,0.009909146699553133,14.121912210047801,0.5975628043873326,-0.2947026345315102,6.713460765975755,34.0
APBA1/nlrp3,25.0,1.0,0.008320809596743195,0.017566153593124523,14.892801578208761,0.5698392523820219,-0.07175932770184086,6.70946811298613,34.0
APBA1/nlrp3,26.0,1.0,0.019027388989549143,0.036152039080143375,15.709106176668408,0.5339522270818511,-6.143930768409097,6.704705797031618,34.0
APOC3/ctrl,12.0,1.0,0.002122362604016881,0.040324889476320736,5.016102837109145,0.35496648966732963,-2.8423404530111167,6.844300359280712,36.0
AURKB/ctrl,17.0,1.0,0.003519578318598615,0.016966995061038048,0.7482637319283081,0.13345478406418584,-6.280842836563429,7.290049759567994,36.0
AURKB/ctrl,18.0,1.0,0.0017667317056958565,0.016966995061038048,0.7176523109967304,0.1366530937060804,-5.895777986638049,7.293577175464674,36.0
AURKB/ctrl,19.0,1.0,0.0019876832848586545,0.016966995061038048,0.7227959306015348,0.13355537595728842,-5.586542327463866,7.297633719776588,36.0
AURKB/ctrl,20.0,1.0,0.0035719989602185365,0.016966995061038048,0.7489344850935067,0.12819166124025932,-5.320086959685074,7.301709926464586,36.0
AURKB/ctrl,21.0,1.0,0.00813352693554037,0.030907402355053404,0.7872315116707812,0.12109518374152706,-5.077405456445078,7.30508874118294,36.0
AVPI1/ctrl,22.0,1.0,0.012556580329950995,0.04771500525381378,0.014383398188075661,0.26419286795410185,-1.4923407534018194,5.095261011819937,6.0
AVPI1/ctrl,23.0,1.0,0.0039022984659710103,0.024714556951149734,0.0065992448087266,0.27996052818363837,-1.2537259833221048,5.094237189792812,6.0
AVPI1/ctrl,24.0,1.0,0.0009194702750865424,0.010066826720622257,0.002517516814318217,0.2964944888624037,-1.011997875180513,5.093969927293818,6.0
AVPI1/ctrl,25.0,1.0,0.0010596659705918166,0.010066826720622257,0.0027673233607997294,0.31361531188761477,-0.7802771446272226,5.0952341370099,6.0
AVPI1/ctrl,26.0,1.0,0.00535342587333687,0.025428772898350133,0.00814770156129824,0.32987506134415745,-0.5650025768971869,5.09801098603722,6.0
CACNA1C/nlrp3,14.0,1.0,0.003495176330037708,0.049763195040904595,0.04978375474957373,0.5746485523397042,-3.0872578273296547,5.57442895843614,7.0
CACNA1C/nlrp3,15.0,1.0,0.005238231056937326,0.049763195040904595,0.060946031076231186,0.5181717972301206,-2.334831097140052,5.655458841904471,7.0
CALB1/ctrl,11.0,1.0,0.009216738915895473,0.043771199652338645,2.1994049986959188,0.2860170986172669,-5.4825949755016214,6.534589671292631,25.0
CALB1/ctrl,18.0,1.0,0.009628705910051938,0.043771199652338645,2.2081655459848526,0.29438257758731107,-4.209810091639989,6.496612536948138,25.0
