test,x,y
ANAPC16/nlrp3,28.0,5.96783943600621
ANAPC16/nlrp3,32.0,6.45028499003359
ANAPC16/nlrp3,32.0,6.59170822200305
ANAPC16/nlrp3,32.0,5.99749297881341
ANAPC16/nlrp3,36.0,6.30060309158452
ANAPC16/nlrp3,36.0,5.68839668274586
ANAPC16/nlrp3,36.0,5.70629437352444
SLC8A2/ctrl,4.0,5.1517711649621
SLC8A2/ctrl,24.0,5.84405572430952
SLC8A2/ctrl,32.0,5.69497704144057
SLC8A2/nlrp3,8.0,5.38082244282046
SLC8A2/nlrp3,16.0,5.42797433471187
SLC8A2/nlrp3,24.0,5.21703889342205
DACT3/ctrl,4.0,5.74481147932846
DACT3/ctrl,8.0,5.47718639400662
DACT3/ctrl,16.0,5.62048168663023
DACT3/ctrl,16.0,5.3044840650099
DACT3/ctrl,24.0,5.27350360491689
DACT3/ctrl,32.0,5.38814384705263
DACT3/nlrp3,4.0,5.66649458043731
DACT3/nlrp3,4.0,5.59817637197784
DACT3/nlrp3,8.0,5.45169434919354
DACT3/nlrp3,8.0,5.22592151541375
DACT3/nlrp3,12.0,5.55086037251915
DACT3/nlrp3,12.0,5.50974270136592
DACT3/nlrp3,12.0,5.91119490850471
DACT3/nlrp3,16.0,5.28755989042202
DACT3/nlrp3,20.0,5.36516214182304
DACT3/nlrp3,24.0,5.35399504658254
DACT3/nlrp3,28.0,6.15167561830151
DACT3/nlrp3,28.0,5.36746960555893
DACT3/nlrp3,36.0,5.85162520315331
NR1H4/ctrl,4.0,5.88302684503443
NR1H4/ctrl,8.0,5.54400599784943
NR1H4/ctrl,16.0,5.92424154216325
NR1H4/ctrl,28.0,5.54818420083314
NR1H4/ctrl,36.0,5.51331617106386
NR1H4/ctrl,36.0,6.0024697456255
NR1H4/nlrp3,4.0,5.02537141420187
NR1H4/nlrp3,24.0,5.29112898972706
NR1H4/nlrp3,28.0,5.48682421179199
NR1H4/nlrp3,32.0,5.93743363272061
NR1H4/nlrp3,32.0,5.54575849858243
NR1H4/nlrp3,36.0,5.24666104153807
NR1H4/nlrp3,36.0,5.32140992605226
CROCC/ctrl,4.0,5.76063731556954
CROCC/ctrl,4.0,5.7902098422514
CROCC/ctrl,4.0,5.81175190462703
CROCC/ctrl,4.0,6.84704038404406
CROCC/ctrl,8.0,6.97699965047338
CROCC/ctrl,8.0,5.89947139504721
CROCC/ctrl,8.0,5.5621905254806
CROCC/ctrl,8.0,5.51121871616697
CROCC/ctrl,12.0,6.61585834590014
CROCC/ctrl,12.0,6.17392888878658
CROCC/ctrl,12.0,5.60113613360707
CROCC/ctrl,12.0,5.8272561608037
CROCC/ctrl,16.0,5.58271658692289
CROCC/ctrl,16.0,6.39778068023345
CROCC/ctrl,16.0,5.71072647388193
CROCC/ctrl,20.0,7.12977535732502
CROCC/ctrl,20.0,5.43121736616145
CROCC/ctrl,24.0,7.19686964529617
CROCC/ctrl,24.0,6.31894085018089
CROCC/ctrl,24.0,5.84010609445676
CROCC/ctrl,28.0,5.85987711042962
CROCC/ctrl,32.0,7.18165834470479
CROCC/ctrl,32.0,5.82724064596911
CROCC/ctrl,36.0,5.07031498741812
CROCC/ctrl,36.0,5.81707990479802
CROCC/nlrp3,4.0,5.70042072796307
CROCC/nlrp3,4.0,5.65269587871957
CROCC/nlrp3,4.0,5.95732852132914
CROCC/nlrp3,4.0,5.24094841603304
CROCC/nlrp3,8.0,5.91399865302854
CROCC/nlrp3,8.0,6.01528555010935
CROCC/nlrp3,8.0,5.5962682267095
CROCC/nlrp3,12.0,6.06199764381909
CROCC/nlrp3,12.0,5.78598363219837
CROCC/nlrp3,12.0,5.39204590292481
CROCC/nlrp3,12.0,6.88534284129542
CROCC/nlrp3,16.0,5.63192548745225
CROCC/nlrp3,16.0,5.95701841179671
CROCC/nlrp3,16.0,5.41930133700364
CROCC/nlrp3,20.0,5.42487510583787
CROCC/nlrp3,20.0,5.83638741932641
CROCC/nlrp3,24.0,5.75273278691745
CROCC/nlrp3,24.0,5.77813387825692
CROCC/nlrp3,24.0,5.9146503871489
CROCC/nlrp3,28.0,5.49547773136843
CROCC/nlrp3,28.0,5.31552743303719
CROCC/nlrp3,28.0,6.03264655803092
CROCC/nlrp3,32.0,5.94276678478976
CROCC/nlrp3,32.0,5.71993672215764
CROCC/nlrp3,32.0,5.41998712224302
CROCC/nlrp3,36.0,5.51580498668915
CROCC/nlrp3,36.0,5.72457403739529
CROCC/nlrp3,36.0,5.22970231535223
HACL1/ctrl,4.0,7.50225146834383
HACL1/ctrl,4.0,7.6382991041707
HACL1/ctrl,4.0,7.62047769053483
HACL1/ctrl,4.0,7.10939044687904
HACL1/ctrl,8.0,7.69698315534713
HACL1/ctrl,8.0,7.69518474873948
HACL1/ctrl,8.0,7.48251644388171
HACL1/ctrl,8.0,7.23838559872573
HACL1/ctrl,12.0,7.35569139821596
HACL1/ctrl,12.0,7.50130884816284
HACL1/ctrl,12.0,7.42408775259915
HACL1/ctrl,12.0,7.45782047074204
HACL1/ctrl,16.0,7.38867500087653
HACL1/ctrl,16.0,7.39263303517806
HACL1/ctrl,16.0,7.2802841887468
HACL1/ctrl,16.0,7.15311061468135
HACL1/ctrl,20.0,7.36399474233921
HACL1/ctrl,20.0,7.5851095986966
HACL1/ctrl,20.0,7.35672997194319
HACL1/ctrl,20.0,6.87477494001169
HACL1/ctrl,24.0,7.46319892160159
HACL1/ctrl,24.0,7.44921692612526
HACL1/ctrl,24.0,7.49181297144729
HACL1/ctrl,24.0,6.77299485474093
HACL1/ctrl,28.0,7.56725836337745
HACL1/ctrl,28.0,7.60324466032174
HACL1/ctrl,28.0,7.31289844400109
HACL1/ctrl,28.0,6.84159789149244
HACL1/ctrl,32.0,7.5514329064408
HACL1/ctrl,32.0,7.64783494886144
HACL1/ctrl,32.0,7.41189664029566
HACL1/ctrl,32.0,6.95370732203319
HACL1/ctrl,36.0,7.57377515536104
HACL1/ctrl,36.0,7.26850392959411
HACL1/ctrl,36.0,7.04942069783087
HACL1/ctrl,36.0,6.73145934387534
HACL1/nlrp3,4.0,7.45482639067151
HACL1/nlrp3,4.0,7.6498961282222
HACL1/nlrp3,4.0,7.62235871531749
HACL1/nlrp3,4.0,7.48268313801411
HACL1/nlrp3,8.0,7.54904890962017
HACL1/nlrp3,8.0,7.405642290023
HACL1/nlrp3,8.0,7.70159698597955
HACL1/nlrp3,8.0,7.39634007756369
HACL1/nlrp3,12.0,7.62751969659941
HACL1/nlrp3,12.0,7.57572339470493
HACL1/nlrp3,12.0,7.47048002545307
HACL1/nlrp3,12.0,7.44098259119953
HACL1/nlrp3,16.0,7.629933219849
HACL1/nlrp3,16.0,7.62165790486951
HACL1/nlrp3,16.0,7.47292066054511
HACL1/nlrp3,16.0,7.17483215309403
HACL1/nlrp3,20.0,7.32343718777499
HACL1/nlrp3,20.0,7.68093328581427
HACL1/nlrp3,20.0,7.40330648985169
HACL1/nlrp3,20.0,6.87228473496034
HACL1/nlrp3,24.0,7.63331225317668
HACL1/nlrp3,24.0,7.46800257946495
HACL1/nlrp3,24.0,7.41013786941164
HACL1/nlrp3,24.0,7.17762926455747
HACL1/nlrp3,28.0,7.68568248246535
HACL1/nlrp3,28.0,7.62061682458252
HACL1/nlrp3,28.0,7.55762386828881
HACL1/nlrp3,28.0,6.9261935568961
