pVal,phase,peak.shape,period,names
2.2856887037806848e-4,12,16,24,CDC45_ctrl
0.005023076367301225,16,12,24,CDC5L_ctrl
2.3895836448616252e-4,12,16,24,CDC7_ctrl
1.549189240695524e-6,16,16,24,CDCA2_ctrl
1.3471210788656732e-6,16,16,24,CDCA3_ctrl
6.926329405396014e-5,12,16,24,CDCA5_ctrl
0.04788426988733566,20,8,24,CDCA7_ctrl
0.015587230758727902,20,8,24,CDCA7L_ctrl
1.549189240695524e-6,16,16,24,CDCA8_ctrl
1.2772289220042157e-4,4,20,24,CDCP1_ctrl
4.2528145990342503e-4,24,8,24,CDH10_ctrl
0.01967913459553827,20,8,24,CDH24_ctrl
0.033390851475264535,16,12,24,CDH26_ctrl
0.0052396046691853305,4,8,24,CDH4_ctrl
0.02861561377460973,4,20,24,CDH5_ctrl
6.892638675008065e-5,4,16,24,CDHR1_ctrl
0.03427212729145974,20,16,24,CDHR2_ctrl
0.03290096224313229,16,12,24,CDHR3_ctrl
0.003314167727667633,20,16,24,CDIP1_ctrl
0.005011795770525099,20,16,24,CDIPT_ctrl
1.4103664998204065e-6,16,12,24,CDK1_ctrl
0.023688155073972185,20,16,24,CDK10_ctrl
7.427885688031284e-6,20,8,24,CDK11A_ctrl
2.0122211430380092e-8,20,8,24,CDK11B_ctrl
8.416565371120098e-5,20,12,24,CDK14_ctrl
4.5339177244539e-5,20,12,24,CDK15_ctrl
0.0028082361150058733,20,16,24,CDK16_ctrl
1.480884824811427e-6,20,12,24,CDK18_ctrl
3.1729068841812974e-6,20,8,24,CDK19_ctrl
8.135303372605692e-6,20,8,24,CDK2_ctrl
0.049477614042700076,20,12,24,CDK2AP1_ctrl
3.4028796974348315e-4,20,12,24,CDK2AP2_ctrl
3.212657398216039e-5,20,8,24,CDK4_ctrl
0.002651999384807778,16,20,24,CDK5_ctrl
2.0778988216188044e-4,20,8,24,CDK5RAP1_ctrl
1.682820541922687e-5,16,12,24,CDK5RAP2_ctrl
0.003966906473541687,20,8,24,CDK5RAP3_ctrl
0.003199787121739946,20,12,24,CDK9_ctrl
0.003170073478638605,16,16,24,CDKAL1_ctrl
2.8390214996310286e-4,24,8,24,CDKN1A_ctrl
3.490197572599427e-6,16,16,24,CDKN1B_ctrl
0.043832169505224554,20,16,24,CDKN2A_ctrl
0.0026256990101801857,20,16,24,CDKN2AIPNL_ctrl
6.172564576766935e-7,24,8,24,CDKN2B_ctrl
0.0021425664261621926,20,8,24,CDKN2B-AS1_ctrl
5.471829471967243e-7,16,12,24,CDKN2C_ctrl
7.781594530318487e-6,16,16,24,CDKN2D_ctrl
7.781594530318487e-6,16,16,24,CDKN3_ctrl
0.008427922039328085,4,4,24,CDNF_ctrl
0.010685072472084651,20,16,24,CDRT4_ctrl
0.018677132625927684,24,4,24,CDT1_ctrl
3.318808201367013e-4,4,20,24,CDV3_ctrl
7.427885688031284e-6,24,8,24,CEBPA_ctrl
2.0401130456532536e-4,24,4,24,CEBPA-DT_ctrl
2.1264072995171252e-4,20,12,24,CEBPB_ctrl
1.6459439697978637e-4,24,12,24,CEBPD_ctrl
4.139664009283995e-5,20,12,24,CEBPG_ctrl
3.716301707479059e-6,20,12,24,CEBPZOS_ctrl
1.4103664998204065e-6,24,12,24,CEL_ctrl
8.642466943198896e-6,16,12,24,CELF2_ctrl
0.03935826919107654,20,12,24,CELSR1_ctrl
7.781594530318487e-6,24,8,24,CELSR2_ctrl
0.0016705985901750327,20,12,24,CELSR3_ctrl
5.18299385327972e-9,16,16,24,CENPA_ctrl
0.01935657618398095,20,16,24,CENPB_ctrl
1.0849761354140041e-4,20,8,24,CENPBD1_ctrl
1.802700538350041e-4,20,12,24,CENPBD1P1_ctrl
0.0015850367393193026,16,12,24,CENPC_ctrl
0.0025058978852625494,16,8,24,CENPE_ctrl
1.3141790505663477e-5,16,16,24,CENPF_ctrl
1.7243222540739523e-4,20,12,24,CENPH_ctrl
1.8463744336615062e-7,16,12,24,CENPI_ctrl
3.254928406242013e-4,16,12,24,CENPJ_ctrl
8.750721290834007e-6,16,12,24,CENPK_ctrl
0.0021425664261621926,16,8,24,CENPL_ctrl
6.892638675008065e-5,20,8,24,CENPM_ctrl
0.0017504660067867905,16,8,24,CENPN_ctrl
0.003314167727667633,16,8,24,CENPO_ctrl
0.006901921635641741,20,8,24,CENPP_ctrl
9.101898543704229e-4,12,16,24,CENPQ_ctrl
4.139664009283995e-5,16,12,24,CENPU_ctrl
0.0017504660067867905,16,16,24,CENPW_ctrl
7.366837490048437e-4,20,8,24,CENPX_ctrl
3.212657398216039e-5,20,8,24,CEP112_ctrl
1.5514031498024472e-6,16,12,24,CEP128_ctrl
0.0025115381836506123,20,8,24,CEP131_ctrl
0.0052396046691853305,16,8,24,CEP135_ctrl
0.005251398020360371,16,12,24,CEP152_ctrl
0.001007145942017726,16,12,24,CEP162_ctrl
3.365641083845374e-5,20,8,24,CEP192_ctrl
1.65334150217718e-5,20,8,24,CEP250_ctrl
4.5339177244539e-5,16,12,24,CEP295_ctrl
0.021376906199703418,20,12,24,CEP350_ctrl
5.367447458058204e-7,20,8,24,CEP41_ctrl
8.2667075108859e-6,16,12,24,CEP44_ctrl
2.9520961019320125e-7,16,12,24,CEP55_ctrl
4.067909616467544e-4,20,8,24,CEP57_ctrl
0.0011030646031622714,16,12,24,CEP57L1_ctrl
1.1905697403938313e-4,20,8,24,CEP63_ctrl
2.1385241898605926e-5,24,4,24,CEP68_ctrl
1.9500069303481112e-5,20,12,24,CEP70_ctrl
0.0020532928250721013,20,8,24,CEP72_ctrl
2.033954808233772e-4,16,12,24,CEP76_ctrl
1.6274642031210065e-4,20,8,24,CEP78_ctrl
3.365641083845374e-5,20,8,24,CEP83-DT_ctrl
0.00402920833892147,16,16,24,CEP85_ctrl
0.004120762154606227,20,4,24,CEP89_ctrl
0.02924529977167315,12,20,24,CEP97_ctrl
0.03168240808597925,20,4,24,CEPT1_ctrl
0.0020532928250721013,20,16,24,CERCAM_ctrl
0.013388309348203195,24,4,24,CERNA1_ctrl
8.817354198316294e-5,20,12,24,CERNA2_ctrl
0.021376906199703418,24,16,24,CERS1_ctrl
8.817354198316294e-5,20,12,24,CERS3_ctrl
5.515323015811357e-4,24,8,24,CERS4_ctrl
0.0012444139122908095,20,8,24,CERT1_ctrl
0.03309032979865078,20,16,24,CES2_ctrl
1.7243222540739523e-4,16,12,24,CETN3_ctrl
0.0012444139122908095,4,8,24,CFAP410_ctrl
0.01602760870812698,12,16,24,CFAP44_ctrl
0.0019330521230100533,4,4,24,CFAP45_ctrl
0.009060447444868664,24,12,24,CFAP53_ctrl
0.0021425664261621926,16,16,24,CFAP54_ctrl
8.817354198316294e-5,20,12,24,CFAP69_ctrl
1.2472635375554422e-4,24,8,24,CFDP1_ctrl
0.022231982447691555,20,12,24,CFL1_ctrl
0.01343726789545509,4,8,24,CGB7_ctrl
4.336790866868948e-5,20,12,24,CGGBP1_ctrl
5.904192203864025e-7,20,8,24,CGN_ctrl
0.003314167727667633,24,8,24,CGNL1_ctrl
0.04650459468740673,16,20,24,CGREF1_ctrl
1.8571494574743913e-5,24,12,24,CHAC1_ctrl
0.005011795770525099,16,8,24,CHAC2_ctrl
0.0039415985826668255,20,8,24,CHCHD1_ctrl
0.0012444139122908095,16,8,24,CHCHD3_ctrl
0.0016570838638338165,16,12,24,CHCHD4_ctrl
5.871530641891314e-4,20,16,24,CHCHD5_ctrl
0.005251398020360371,20,12,24,CHD1L_ctrl
9.101898543704229e-4,24,8,24,CHD2_ctrl
4.336790866868948e-5,20,12,24,CHD3_ctrl
4.5339177244539e-5,20,12,24,CHD4_ctrl
4.139664009283995e-5,20,12,24,CHD6_ctrl
0.03739775365229628,20,12,24,CHD8_ctrl
0.0449072567468358,20,8,24,CHDH_ctrl
1.7243222540739523e-4,16,12,24,CHEK1_ctrl
2.0428644032218308e-5,20,12,24,CHEK2_ctrl
0.00421235417250881,20,16,24,CHID1_ctrl
0.00345826197669666,20,16,24,CHKA_ctrl
3.814285581062486e-4,20,8,24,CHKB_ctrl
2.455612496682812e-4,24,4,24,CHKB-DT_ctrl
3.6547885899744914e-5,4,4,24,CHMP1B_ctrl
0.028026745614520104,16,20,24,CHMP2A_ctrl
0.001151023933734544,20,12,24,CHMP4A_ctrl
0.01004635609610133,16,20,24,CHMP6_ctrl
0.013803843271283481,20,12,24,CHMP7_ctrl
0.0029303333373974327,20,16,24,CHODL_ctrl
3.6768820105409044e-4,8,20,24,CHORDC1_ctrl
0.008666514947265678,20,16,24,CHP1_ctrl
0.001599893560869973,20,8,24,CHRNB1_ctrl
1.65334150217718e-5,20,8,24,CHROMR_ctrl
1.1905697403938313e-4,20,16,24,CHST14_ctrl
0.012899777179636885,20,8,24,CHST15_ctrl
0.0012985188649991056,20,16,24,CHST6_ctrl
0.00530338333822638,24,8,24,CHST7_ctrl
0.02766175998212274,4,20,24,CHSY1_ctrl
0.042753812399406836,12,16,24,CHSY3_ctrl
3.365641083845374e-5,20,8,24,CHTF18_ctrl
1.9832573538579163e-7,20,8,24,CHTF8_ctrl
0.00421235417250881,20,8,24,CHTOP_ctrl
0.014513433452525351,20,8,24,CIAO2A_ctrl
0.024738807021350038,16,20,24,CIAO3_ctrl
0.001778407953169249,16,20,24,CIB1_ctrl
1.3039573347170533e-4,20,16,24,CIB2_ctrl
9.82009611991005e-4,20,12,24,CIC_ctrl
0.011947069177185115,24,8,24,CIITA_ctrl
1.8463744336615062e-7,16,12,24,CIP2A_ctrl
0.029544937320223907,20,16,24,CIPC_ctrl
8.817354198316294e-5,20,12,24,CIRBP_ctrl
4.139664009283995e-5,24,12,24,CISH_ctrl
2.0122211430380092e-8,20,8,24,CIT_ctrl
3.4028796974348315e-4,20,12,24,CITED2_ctrl
6.892638675008065e-5,20,16,24,CITED4_ctrl
0.023307546142955084,20,16,24,CIZ1_ctrl
2.1128322001899093e-8,16,16,24,CKAP2_ctrl
2.1264072995171252e-4,16,12,24,CKAP2L_ctrl
2.0428644032218308e-5,20,12,24,CKAP4_ctrl
5.952848701969157e-5,20,12,24,CKAP5_ctrl
0.010448210339945382,16,20,24,CKLF_ctrl
3.6488429168084916e-6,20,8,24,CKMT2-AS1_ctrl
3.3315522283903623e-6,16,16,24,CKS1B_ctrl
1.4818331867522403e-6,16,16,24,CKS2_ctrl
3.0533035452576517e-4,24,4,24,CLASP1_ctrl
0.004120762154606227,16,12,24,CLASP2_ctrl
2.2856887037806848e-4,20,16,24,CLASRP_ctrl
0.012899777179636885,4,8,24,CLBA1_ctrl
0.008476319672710196,20,8,24,CLCC1_ctrl
0.03309032979865078,24,8,24,CLCN1_ctrl
4.067909616467544e-4,20,8,24,CLCN3_ctrl
0.0020532928250721013,20,8,24,CLCN4_ctrl
7.07417684574408e-6,20,16,24,CLCN6_ctrl
0.00649988621044926,24,12,24,CLDN15_ctrl
0.0020532928250721013,24,8,24,CLDN4_ctrl
8.135303372605692e-6,20,8,24,CLDN7_ctrl
0.004601281090427827,20,4,24,CLDND1_ctrl
0.012899777179636885,20,16,24,CLDND2_ctrl
1.802700538350041e-4,20,12,24,CLEC16A_ctrl
6.592958732616409e-5,20,8,24,CLEC2D_ctrl
0.009292164915588423,20,8,24,CLHC1_ctrl
0.013803843271283481,20,12,24,CLIC1_ctrl
0.008666514947265678,4,8,24,CLIC3_ctrl
5.948425999226917e-4,24,12,24,CLIP2_ctrl
0.0017504660067867905,24,4,24,CLIP4_ctrl
0.030726734813032862,20,16,24,CLK3_ctrl
3.514065311388122e-7,24,4,24,CLMN_ctrl
3.671608455104045e-5,20,8,24,CLN3_ctrl
0.0011903089595825137,8,16,24,CLN6_ctrl
0.01602760870812698,16,16,24,CLP1_ctrl
0.001007145942017726,20,12,24,CLPX_ctrl
0.003602356225725688,12,16,24,CLSPN_ctrl
2.0428644032218308e-5,20,12,24,CLSTN3_ctrl
0.023749254740496037,20,8,24,CLTCL1_ctrl
3.5170175752999956e-4,20,8,24,CLTRN_ctrl
3.4028796974348315e-4,24,12,24,CLU_ctrl
6.892638675008065e-5,20,8,24,CLUAP1_ctrl
0.01625848229087593,24,8,24,CLYBL_ctrl
0.0064897659727919145,16,16,24,CMAS_ctrl
6.726242925696399e-4,20,8,24,CMC1_ctrl
0.01236228646381868,16,8,24,CMC2_ctrl
0.04449195647686913,20,4,24,CMPK1_ctrl
0.010636177435280607,16,12,24,CMSS1_ctrl
0.004238159836355098,16,12,24,CMTM1_ctrl
0.042780727381604926,4,8,24,CMTM3_ctrl
0.029544937320223907,20,16,24,CMTM4_ctrl
0.0030606659425338615,20,12,24,CMTM6_ctrl
0.005893334350878924,24,4,24,CMTM8_ctrl
7.046540207872418e-4,20,8,24,CMTR1_ctrl
4.067909616467544e-4,20,16,24,CNBD2_ctrl
0.004238159836355098,20,4,24,CNDP2_ctrl
9.515621204781693e-4,16,16,24,CNGA1_ctrl
0.027181342334605996,24,8,24,CNGB1_ctrl
0.03309032979865078,16,8,24,CNIH4_ctrl
0.04737631014794437,4,20,24,CNN2_ctrl
0.0010551052725899987,20,12,24,CNN3_ctrl
0.0012985188649991056,12,16,24,CNNM1_ctrl
7.427885688031284e-6,24,8,24,CNNM2_ctrl
0.015363367406516431,24,4,24,CNNM3_ctrl
0.010619617046386769,20,8,24,CNNM3-DT_ctrl
1.3039573347170533e-4,20,16,24,CNNM4_ctrl
6.218808999191777e-4,20,12,24,CNOT1_ctrl
0.0018203797087408458,20,12,24,CNOT11_ctrl
3.893268455454252e-6,20,12,24,CNOT2-DT_ctrl
0.01236228646381868,20,16,24,CNOT3_ctrl
0.0019031242409563386,20,12,24,CNOT6_ctrl
0.0015303329712669307,24,8,24,CNOT6L_ctrl
0.0011030646031622714,20,12,24,CNOT6LP1_ctrl
0.006784755335191547,20,8,24,CNOT8_ctrl
1.2472635375554422e-4,20,8,24,CNP_ctrl
0.012396582729817772,20,4,24,CNPY2_ctrl
4.2528145990342503e-4,20,16,24,CNPY3_ctrl
0.0012985188649991056,20,8,24,CNPY4_ctrl
0.009523583346541657,4,12,24,CNTF_ctrl
0.0018265732244731729,20,8,24,CNTLN_ctrl
0.012899777179636885,20,8,24,CNTNAP1_ctrl
1.1428443518903424e-4,20,12,24,CNTNAP2_ctrl
0.00345826197669666,20,8,24,CNTNAP3_ctrl
0.014957803707605853,20,8,24,CNTNAP3P2_ctrl
1.65334150217718e-5,16,16,24,CNTRL_ctrl
3.3315522283903623e-6,16,16,24,CNTROB_ctrl
0.009242647608413222,20,12,24,COA1_ctrl
0.00309057161595467,16,20,24,COA3_ctrl
6.592958732616409e-5,20,8,24,COA5_ctrl
0.006194776610392282,20,8,24,COA6_ctrl
2.26695886222695e-5,20,16,24,COA6-AS1_ctrl
1.8769040020009934e-4,24,4,24,COASY_ctrl
0.010619617046386769,20,16,24,COG1_ctrl
8.750721290834007e-6,20,12,24,COG4_ctrl
3.254928406242013e-4,16,12,24,COG5_ctrl
0.013590671167302998,4,4,24,COG7_ctrl
0.0011903089595825137,20,8,24,COG8_ctrl
0.005467413567845562,20,8,24,COL12A1_ctrl
4.2528145990342503e-4,4,8,24,COL13A1_ctrl
6.2932787902247555e-05,24,8,24,COL1A1_ctrl
8.623602183271707e-4,4,20,24,COL4A1_ctrl
1.1298563540806524e-4,24,4,24,COL4A3_ctrl
0.021938637227200793,16,20,24,COL5A2_ctrl
0.013884172657395905,4,20,24,COL5A3_ctrl
2.542857054041658e-4,20,12,24,COLQ_ctrl
0.00805841667784294,20,12,24,COMMD1_ctrl
0.005936362979537812,20,12,24,COMMD3_ctrl
0.0011743061283782628,16,20,24,COMMD4_ctrl
0.004038379310511374,20,16,24,COMMD5_ctrl
0.007256124663545747,24,12,24,COMT_ctrl
6.218808999191777e-4,16,12,24,COMTD1_ctrl
0.0019452723618918716,16,20,24,COPE_ctrl
5.948425999226917e-4,20,12,24,COPG2_ctrl
0.016427799314536293,16,20,24,COPS6_ctrl
0.003801618703810783,20,12,24,COPS7A_ctrl
8.817354198316294e-5,20,12,24,COPS7B_ctrl
0.022124202179972432,20,12,24,COPZ1_ctrl
9.82009611991005e-4,20,12,24,COQ2_ctrl
0.01017713300278732,16,16,24,COQ3_ctrl
2.033954808233772e-4,16,20,24,COQ4_ctrl
1.3559698721558481e-4,20,12,24,COQ5_ctrl
0.005708041326478665,20,12,24,COQ6_ctrl
9.167422304683247e-6,20,12,24,COQ7_ctrl
5.466901375701552e-8,24,4,24,COQ8A_ctrl
0.039020357498102225,16,20,24,COQ8B_ctrl
7.07417684574408e-6,20,8,24,COQ9_ctrl
0.005011795770525099,20,16,24,CORO1B_ctrl
0.020060623931551957,4,20,24,CORO1C_ctrl
9.167422304683247e-6,20,12,24,CORO7_ctrl
0.0010266464125360507,16,12,24,CORT_ctrl
1.7284933886397792e-5,20,8,24,COX10-AS1_ctrl
0.01928900370451455,20,16,24,COX14_ctrl
1.4144771328089567e-6,20,8,24,COX15_ctrl
0.005023076367301225,20,12,24,COX18_ctrl
0.023688155073972185,16,8,24,COX20_ctrl
0.008427922039328085,16,20,24,COX4I1_ctrl
0.037719678914832154,16,20,24,COX5B_ctrl
0.04562163199431679,16,20,24,COX6B1_ctrl
0.01595426615292091,24,12,24,COX6B2_ctrl
0.0038971879497171546,16,20,24,COX8A_ctrl
0.006138889948832212,24,4,24,CPAMD8_ctrl
0.025786507223915386,24,8,24,CPB2-AS1_ctrl
0.04106949828634073,20,12,24,CPE_ctrl
0.0026198023345926653,24,4,24,CPLANE2_ctrl
0.027181342334605996,24,8,24,CPM_ctrl
7.781594530318487e-6,24,8,24,CPNE1_ctrl
4.336790866868948e-5,20,12,24,CPNE2_ctrl
0.026707906189635748,24,4,24,CPNE4_ctrl
8.817354198316294e-5,12,12,24,CPNE8_ctrl
0.0015850367393193026,20,8,24,CPOX_ctrl
0.0029215447633277767,20,12,24,CPPED1_ctrl
1.8463744336615062e-7,20,12,24,CPS1_ctrl
0.0011903089595825137,20,16,24,CPSF1_ctrl
6.892638675008065e-5,20,8,24,CPSF2_ctrl
1.7284933886397792e-5,20,8,24,CPSF3_ctrl
0.005479719673419518,20,12,24,CPSF4_ctrl
1.2281047326963613e-4,4,20,24,CPT1A_ctrl
0.003846062505334131,20,16,24,CPT2_ctrl
1.4103664998204065e-6,20,12,24,CPVL_ctrl
0.04449195647686913,16,12,24,CR381653.2_ctrl
2.3895836448616252e-4,24,8,24,CRABP2_ctrl
3.0533035452576517e-4,16,20,24,CRADD_ctrl
2.974212999613458e-4,24,8,24,CRAT_ctrl
0.006138889948832212,16,20,24,CRB3_ctrl
0.0013274764929493406,4,20,24,CRCT1_ctrl
3.3315522283903623e-6,12,16,24,CREB1_ctrl
0.009157291679366979,20,12,24,CREB3L2_ctrl
1.549189240695524e-6,20,8,24,CREB3L4_ctrl
0.005893334350878924,4,20,24,CREB5_ctrl
4.408677099158147e-5,24,8,24,CREBRF_ctrl
0.006150840263826258,20,8,24,CREBZF_ctrl
0.0011030646031622714,20,12,24,CREG2_ctrl
9.515621204781693e-4,4,8,24,CRELD1_ctrl
0.00882949965907312,4,8,24,CRELD2_ctrl
0.003199787121739946,16,12,24,CREM_ctrl
0.0028826080269649763,4,20,24,CRIM1_ctrl
6.218808999191777e-4,24,12,24,CRIM1-DT_ctrl
0.0013526238177074016,4,16,24,CRIP1_ctrl
0.0020532928250721013,4,8,24,CRIP2_ctrl
0.001599893560869973,16,16,24,CRIPT_ctrl
0.0021425664261621926,24,8,24,CRISPLD2_ctrl
0.0087910000121923,20,12,24,CRKL_ctrl
1.3559698721558481e-4,20,12,24,CRNDE_ctrl
5.948425999226917e-4,16,12,24,CRNKL1_ctrl
0.01343726789545509,20,16,24,CROCC_ctrl
0.005467413567845562,20,16,24,CROCCP2_ctrl
0.003199787121739946,20,12,24,CROCCP3_ctrl
8.642466943198896e-6,24,4,24,CROT_ctrl
0.0097946497660776,24,8,24,CRTAP_ctrl
3.254928406242013e-4,24,12,24,CRTC1_ctrl
0.009182679645436046,20,16,24,CRTC3-AS1_ctrl
3.716301707479059e-6,4,12,24,CRY1_ctrl
2.455612496682812e-4,4,4,24,CRY2_ctrl
4.3753606454170036e-6,20,8,24,CRYBG1_ctrl
0.0011030646031622714,20,12,24,CRYBG2_ctrl
0.00196401922398201,24,8,24,CRYL1_ctrl
0.0042178409995588416,16,16,24,CRYZ_ctrl
0.015359791678621688,16,16,24,CRYZL1_ctrl
0.009523583346541657,24,12,24,CRYZL2P-SEC16B_ctrl
0.03205521741625396,20,12,24,CS_ctrl
0.009060447444868664,20,8,24,CSAD_ctrl
6.218808999191777e-4,16,12,24,CSE1L_ctrl
2.1817937626997447e-4,20,16,24,CSF1_ctrl
0.030726734813032862,24,8,24,CSGALNACT1_ctrl
0.02170012916757887,20,16,24,CSKMT_ctrl
2.2856887037806848e-4,20,16,24,CSNK1D_ctrl
0.010448210339945382,16,20,24,CSNK1G2_ctrl
0.013803843271283481,20,12,24,CSNK2A1_ctrl
0.02009271219220266,20,16,24,CSPG4_ctrl
0.0031132166691221746,4,4,24,CSPG4P11_ctrl
0.0016705985901750327,16,12,24,CSPG5_ctrl
0.020534749143170366,24,4,24,CSRNP3_ctrl
1.213898775171335e-5,4,20,24,CSRP1_ctrl
1.5514031498024472e-6,16,12,24,CSRP2_ctrl
0.023688155073972185,20,16,24,CST3_ctrl
0.01236228646381868,16,16,24,CSTF1_ctrl
5.984331600582877e-5,16,8,24,CSTF2_ctrl
0.0019485939748585773,20,8,24,CSTF3_ctrl
0.02389413835437023,12,12,24,CTAGE15_ctrl
0.02250383765526698,20,8,24,CTBP1-DT_ctrl
4.067909616467544e-4,20,8,24,CTBP2_ctrl
0.008476319672710196,20,16,24,CTBS_ctrl
1.8244214584042458e-6,24,4,24,CTC1_ctrl
0.03457921355025272,20,16,24,CTDNEP1_ctrl
1.9500069303481112e-5,20,12,24,CTDSP2_ctrl
5.40366082386399e-5,20,8,24,CTDSPL_ctrl
0.009060447444868664,16,12,24,CTDSPL2_ctrl
2.280745956936604e-7,24,8,24,CTF1_ctrl
0.00882949965907312,24,8,24,CTH_ctrl
0.00842470834501762,20,12,24,CTNNA1_ctrl
0.002686138892614314,16,16,24,CTNNAL1_ctrl
0.00345826197669666,20,16,24,CTNNBIP1_ctrl
0.003199787121739946,20,12,24,CTNND1_ctrl
0.004236073858388212,4,20,24,CTPS1_ctrl
6.2932787902247555e-05,20,8,24,CTPS2_ctrl
8.621611270369761e-5,20,16,24,CTSA_ctrl
4.336790866868948e-5,20,12,24,CTSB_ctrl
0.003170073478638605,20,8,24,CTSC_ctrl
7.046540207872418e-4,20,16,24,CTSD_ctrl
0.0012444139122908095,24,8,24,CTSF_ctrl
6.898220579836366e-7,24,4,24,CTSH_ctrl
0.01437900340758696,20,12,24,CTSL_ctrl
0.029618098184369432,16,20,24,CTSV_ctrl
8.817354198316294e-5,20,12,24,CTSZ_ctrl
0.005479719673419518,20,12,24,CTTNBP2NL_ctrl
0.003966906473541687,20,8,24,CTXN1_ctrl
0.001964444783626308,20,8,24,CU633906.4_ctrl
1.549189240695524e-6,20,8,24,CU633906.7_ctrl
1.65334150217718e-5,20,8,24,CU633967.1_ctrl
3.671608455104045e-5,20,8,24,CU634019.6_ctrl
0.0012253629165686222,24,4,24,CU638689.1_ctrl
6.218808999191777e-4,16,12,24,CU638689.4_ctrl
7.046540207872418e-4,20,8,24,CU638689.5_ctrl
0.0010266464125360507,16,20,24,CUEDC1_ctrl
0.0015129896148047889,24,12,24,CUEDC2_ctrl
0.01437900340758696,20,12,24,CUL3_ctrl
1.578189615714581e-5,20,8,24,CUL4B_ctrl
1.4818331867522403e-6,24,8,24,CUL9_ctrl
3.254928406242013e-4,24,12,24,CUTA_ctrl
0.0012985188649991056,20,8,24,CUTALP_ctrl
2.2856887037806848e-4,20,8,24,CUTC_ctrl
7.838887022541325e-7,4,4,24,CUX2_ctrl
0.03205521741625396,16,12,24,CWC27_ctrl
3.106977115049194e-4,16,12,24,CWF19L2_ctrl
0.0015850367393193026,16,12,24,CXADR_ctrl
1.8463744336615062e-7,12,12,24,CXCL1_ctrl
2.9899764429804437e-6,24,4,24,CXCL14_ctrl
0.013803843271283481,20,12,24,CXCL16_ctrl
8.135303372605692e-6,8,16,24,CXCL2_ctrl
1.6669448608991816e-6,4,20,24,CXCL3_ctrl
3.942537151699043e-5,12,12,24,CXCL8_ctrl
0.04959442238331194,4,8,24,CXorf38_ctrl
0.03379092512711177,20,12,24,CXorf40A_ctrl
0.04650459468740673,24,8,24,CXorf49_ctrl
1.1298563540806524e-4,24,4,24,CXXC5_ctrl
6.892638675008065e-5,20,16,24,CYB561_ctrl
3.4028796974348315e-4,20,12,24,CYB561A3_ctrl
0.00196401922398201,20,16,24,CYB561D1_ctrl
1.1905697403938313e-4,20,8,24,CYB5A_ctrl
0.0087910000121923,20,12,24,CYB5B_ctrl
0.0026256990101801857,16,16,24,CYB5D2_ctrl
0.0304638539288262,16,20,24,CYB5R3_ctrl
0.009734648959187872,16,16,24,CYB5R4_ctrl
6.592958732616409e-5,20,8,24,CYB5RL_ctrl
0.004061569843173635,24,4,24,CYBC1_ctrl
6.892638675008065e-5,24,8,24,CYBRD1_ctrl
0.0018747456228919185,20,16,24,CYC1_ctrl
0.005479719673419518,20,12,24,CYFIP1_ctrl
0.024755046934958773,4,8,24,CYFIP2_ctrl
3.5170175752999956e-4,20,16,24,CYHR1_ctrl
0.005467413567845562,20,8,24,CYLD_ctrl
6.218808999191777e-4,20,12,24,CYP1A1_ctrl
6.692159710558228e-8,24,8,24,CYP1B1_ctrl
0.0281137096382943,12,16,24,CYP24A1_ctrl
0.0010266464125360507,16,12,24,CYP2R1_ctrl
9.82009611991005e-4,24,12,24,CYP2S1_ctrl
0.0019031242409563386,20,12,24,CYP2U1_ctrl
1.2472635375554422e-4,16,16,24,CYP39A1_ctrl
0.004299925726545628,24,12,24,CYP4F2_ctrl
0.0013785332811396998,24,4,24,CYP4F26P_ctrl
0.00196401922398201,20,16,24,CYP4F3_ctrl
1.7284933886397792e-5,4,8,24,CYP51A1_ctrl
0.0021425664261621926,24,8,24,CYP51A1-AS1_ctrl
4.2528145990342503e-4,20,8,24,CYREN_ctrl
6.592958732616409e-5,4,8,24,CYSRT1_ctrl
6.236317687777211e-5,20,12,24,CYTH2_ctrl
0.0011903089595825137,24,8,24,CYTH3_ctrl
0.00440551681272374,12,20,24,CYTH4_ctrl
0.014181569913707476,24,12,24,CYYR1_ctrl
0.04617411739135939,24,8,24,CYYR1-AS1_ctrl
0.005708041326478665,20,12,24,CZIB_ctrl
5.275526362949994e-4,24,8,24,D2HGDH_ctrl
0.00196401922398201,20,8,24,DAAM1_ctrl
0.008427922039328085,20,4,24,DAB2_ctrl
0.008476319672710196,20,16,24,DAB2IP_ctrl
0.003314167727667633,4,8,24,DACH2_ctrl
4.2528145990342503e-4,16,16,24,DACT1_ctrl
5.471829471967243e-7,20,12,24,DAG1_ctrl
0.01667964395280087,24,12,24,DAGLA_ctrl
3.4028796974348315e-4,20,12,24,DALRD3_ctrl
0.013974758611273291,20,16,24,DANCR_ctrl
1.3039573347170533e-4,24,8,24,DAPK1_ctrl
1.5335892720272472e-6,24,4,24,DAPK2_ctrl
2.0428644032218308e-5,16,12,24,DARS-AS1_ctrl
5.225218951739249e-5,16,16,24,DARS1_ctrl
1.682820541922687e-5,20,12,24,DARS2_ctrl
1.213898775171335e-5,4,20,24,DAW1_ctrl
0.0017376351765253527,20,12,24,DAXX_ctrl
0.0030606659425338615,20,12,24,DAZAP1_ctrl
0.0010266464125360507,20,12,24,DAZAP2_ctrl
0.003314167727667633,16,16,24,DBF4_ctrl
2.0824202215508124e-7,20,8,24,DBF4B_ctrl
